[2024-03-27 13:40:13] [world] The Player <Milk_Frog> has placed GRASS at X= -571, Y= 67, Z= 276
[2024-03-27 14:33:12] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -602, Y= 74, Z= 243
[2024-03-27 14:33:12] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -601, Y= 74, Z= 243
[2024-03-27 14:33:12] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -600, Y= 74, Z= 243
[2024-03-27 14:33:12] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -599, Y= 74, Z= 243
[2024-03-27 14:33:13] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -598, Y= 74, Z= 243
[2024-03-27 14:33:13] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -597, Y= 74, Z= 243
[2024-03-27 14:33:13] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -597, Y= 74, Z= 242
[2024-03-27 14:33:14] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -596, Y= 74, Z= 243
[2024-03-27 14:33:14] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -596, Y= 74, Z= 242
[2024-03-27 14:33:14] [world] The Player <Milk_Frog> has placed WOOD_DOUBLE_STEP at X= -596, Y= 74, Z= 242
[2024-03-27 14:33:15] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -596, Y= 74, Z= 241
[2024-03-27 14:33:16] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -596, Y= 74, Z= 240
[2024-03-27 14:33:16] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -596, Y= 74, Z= 239
[2024-03-27 14:33:16] [world] The Player <Milk_Frog> has placed WOOD_DOUBLE_STEP at X= -596, Y= 74, Z= 239
[2024-03-27 14:33:17] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -596, Y= 74, Z= 238
[2024-03-27 14:33:19] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -596, Y= 74, Z= 239
[2024-03-27 14:33:23] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -596, Y= 74, Z= 243
[2024-03-27 14:33:24] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -596, Y= 74, Z= 242
[2024-03-27 14:33:34] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -597, Y= 74, Z= 242
[2024-03-27 14:33:34] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -598, Y= 74, Z= 242
[2024-03-27 14:33:34] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -599, Y= 74, Z= 242
[2024-03-27 14:33:35] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -600, Y= 74, Z= 242
[2024-03-27 14:33:35] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -601, Y= 74, Z= 242
[2024-03-27 14:33:35] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -602, Y= 74, Z= 242
[2024-03-27 14:33:35] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -603, Y= 74, Z= 242
[2024-03-27 14:33:35] [world] The Player <Milk_Frog> has placed WOOD_DOUBLE_STEP at X= -603, Y= 74, Z= 242
[2024-03-27 14:33:36] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -604, Y= 74, Z= 242
[2024-03-27 14:33:36] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -605, Y= 74, Z= 242
[2024-03-27 14:33:36] [world] The Player <Milk_Frog> has placed WOOD_DOUBLE_STEP at X= -605, Y= 74, Z= 242
[2024-03-27 14:33:39] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -606, Y= 74, Z= 242
[2024-03-27 14:33:39] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -607, Y= 74, Z= 242
[2024-03-27 14:33:39] [world] The Player <Milk_Frog> has placed WOOD_DOUBLE_STEP at X= -607, Y= 74, Z= 242
[2024-03-27 14:33:39] [world] The Player <Milk_Frog> has placed WOOD_DOUBLE_STEP at X= -608, Y= 74, Z= 243
[2024-03-27 14:33:42] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -608, Y= 74, Z= 243
[2024-03-27 14:33:43] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -607, Y= 74, Z= 242
[2024-03-27 14:33:43] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -608, Y= 74, Z= 242
[2024-03-27 14:33:47] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -604, Y= 74, Z= 242
[2024-03-27 14:33:47] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -605, Y= 74, Z= 242
[2024-03-27 14:33:48] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -603, Y= 74, Z= 242
[2024-03-27 14:33:57] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -608, Y= 74, Z= 241
[2024-03-27 14:33:57] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -607, Y= 74, Z= 241
[2024-03-27 14:33:58] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -606, Y= 74, Z= 241
[2024-03-27 14:33:58] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -605, Y= 74, Z= 241
[2024-03-27 14:33:58] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -604, Y= 74, Z= 241
[2024-03-27 14:33:58] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -603, Y= 74, Z= 241
[2024-03-27 14:33:58] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -602, Y= 74, Z= 241
[2024-03-27 14:33:59] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -601, Y= 74, Z= 241
[2024-03-27 14:33:59] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -600, Y= 74, Z= 241
[2024-03-27 14:33:59] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -599, Y= 74, Z= 241
[2024-03-27 14:33:59] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -598, Y= 74, Z= 241
[2024-03-27 14:33:59] [world] The Player <Milk_Frog> has placed WOOD_DOUBLE_STEP at X= -598, Y= 74, Z= 241
[2024-03-27 14:34:00] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -598, Y= 75, Z= 241
[2024-03-27 14:34:05] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -598, Y= 74, Z= 241
[2024-03-27 14:34:06] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -597, Y= 74, Z= 241
[2024-03-27 14:34:10] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -597, Y= 74, Z= 238
[2024-03-27 14:34:10] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -597, Y= 74, Z= 240
[2024-03-27 14:34:12] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -597, Y= 74, Z= 239
[2024-03-27 14:34:12] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -598, Y= 74, Z= 238
[2024-03-27 14:34:13] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -598, Y= 74, Z= 240
[2024-03-27 14:34:13] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -599, Y= 74, Z= 240
[2024-03-27 14:34:14] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -598, Y= 74, Z= 239
[2024-03-27 14:34:14] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -599, Y= 74, Z= 238
[2024-03-27 14:34:14] [world] The Player <Milk_Frog> has placed WOOD_DOUBLE_STEP at X= -599, Y= 74, Z= 238
[2024-03-27 14:34:16] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -599, Y= 74, Z= 238
[2024-03-27 14:34:17] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -599, Y= 74, Z= 239
[2024-03-27 14:34:22] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -600, Y= 74, Z= 238
[2024-03-27 14:34:22] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -601, Y= 74, Z= 238
[2024-03-27 14:34:22] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -602, Y= 74, Z= 238
[2024-03-27 14:34:22] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -603, Y= 74, Z= 238
[2024-03-27 14:34:22] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -604, Y= 74, Z= 238
[2024-03-27 14:34:23] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -605, Y= 74, Z= 238
[2024-03-27 14:34:23] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -606, Y= 74, Z= 238
[2024-03-27 14:34:23] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -607, Y= 74, Z= 238
[2024-03-27 14:34:23] [world] The Player <Milk_Frog> has placed WOOD_DOUBLE_STEP at X= -607, Y= 74, Z= 238
[2024-03-27 14:34:24] [world] The Player <Tester> has placed SUGAR_CANE_BLOCK at X= -10229, Y= 63, Z= 4044
[2024-03-27 14:34:25] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -608, Y= 74, Z= 238
[2024-03-27 14:34:25] [world] The Player <Tester> has placed SUGAR_CANE_BLOCK at X= -10230, Y= 63, Z= 4045
[2024-03-27 14:34:25] [world] The Player <Tester> has placed SUGAR_CANE_BLOCK at X= -10230, Y= 64, Z= 4045
[2024-03-27 14:34:26] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -607, Y= 74, Z= 238
[2024-03-27 14:34:26] [world] The Player <Tester> has placed SUGAR_CANE_BLOCK at X= -10230, Y= 63, Z= 4046
[2024-03-27 14:34:27] [world] The Player <Tester> has placed SUGAR_CANE_BLOCK at X= -10231, Y= 63, Z= 4046
[2024-03-27 14:34:27] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -608, Y= 74, Z= 239
[2024-03-27 14:34:28] [world] The Player <Tester> has placed SUGAR_CANE_BLOCK at X= -10232, Y= 63, Z= 4047
[2024-03-27 14:34:28] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -608, Y= 74, Z= 240
[2024-03-27 14:34:28] [world] The Player <Tester> has placed SUGAR_CANE_BLOCK at X= -10233, Y= 63, Z= 4047
[2024-03-27 14:34:29] [world] The Player <Tester> has placed SUGAR_CANE_BLOCK at X= -10234, Y= 63, Z= 4047
[2024-03-27 14:34:29] [world] The Player <Tester> has placed SUGAR_CANE_BLOCK at X= -10234, Y= 63, Z= 4046
[2024-03-27 14:34:30] [world] The Player <Tester> has placed SUGAR_CANE_BLOCK at X= -10235, Y= 63, Z= 4045
[2024-03-27 14:34:31] [world] The Player <Tester> has placed SUGAR_CANE_BLOCK at X= -10236, Y= 63, Z= 4044
[2024-03-27 14:34:32] [world] The Player <Tester> has placed SUGAR_CANE_BLOCK at X= -10237, Y= 63, Z= 4043
[2024-03-27 14:34:32] [world] The Player <Tester> has placed SUGAR_CANE_BLOCK at X= -10238, Y= 63, Z= 4042
[2024-03-27 14:34:33] [world] The Player <Tester> has placed SUGAR_CANE_BLOCK at X= -10238, Y= 63, Z= 4041
[2024-03-27 14:34:34] [world] The Player <Tester> has placed SUGAR_CANE_BLOCK at X= -10238, Y= 63, Z= 4040
[2024-03-27 14:34:36] [world] The Player <Tester> has placed SUGAR_CANE_BLOCK at X= -10237, Y= 63, Z= 4039
[2024-03-27 14:34:38] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -607, Y= 74, Z= 240
[2024-03-27 14:34:38] [world] The Player <Tester> has placed SUGAR_CANE_BLOCK at X= -10236, Y= 63, Z= 4039
[2024-03-27 14:34:38] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -606, Y= 74, Z= 240
[2024-03-27 14:34:38] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -605, Y= 74, Z= 240
[2024-03-27 14:34:38] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -604, Y= 74, Z= 240
[2024-03-27 14:34:38] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -603, Y= 74, Z= 240
[2024-03-27 14:34:39] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -602, Y= 74, Z= 240
[2024-03-27 14:34:39] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -601, Y= 74, Z= 240
[2024-03-27 14:34:39] [world] The Player <Milk_Frog> has placed WOOD_DOUBLE_STEP at X= -601, Y= 74, Z= 240
[2024-03-27 14:34:41] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -600, Y= 74, Z= 240
[2024-03-27 14:34:44] [world] The Player <Tester> has placed SUGAR_CANE_BLOCK at X= -10234, Y= 63, Z= 4038
[2024-03-27 14:34:45] [world] The Player <Tester> has placed SUGAR_CANE_BLOCK at X= -10235, Y= 63, Z= 4038
[2024-03-27 14:34:47] [world] The Player <Tester> has placed SUGAR_CANE_BLOCK at X= -10237, Y= 64, Z= 4039
[2024-03-27 14:34:48] [world] The Player <Tester> has placed SUGAR_CANE_BLOCK at X= -10236, Y= 64, Z= 4039
[2024-03-27 14:34:49] [world] The Player <Tester> has placed SUGAR_CANE_BLOCK at X= -10235, Y= 64, Z= 4038
[2024-03-27 14:34:50] [world] The Player <Tester> has placed SUGAR_CANE_BLOCK at X= -10234, Y= 64, Z= 4038
[2024-03-27 14:34:50] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -601, Y= 74, Z= 240
[2024-03-27 14:34:51] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -600, Y= 74, Z= 239
[2024-03-27 14:34:56] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -601, Y= 74, Z= 239
[2024-03-27 14:34:56] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -602, Y= 74, Z= 239
[2024-03-27 14:34:56] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -603, Y= 74, Z= 239
[2024-03-27 14:34:56] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -604, Y= 74, Z= 239
[2024-03-27 14:34:57] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -605, Y= 74, Z= 239
[2024-03-27 14:34:57] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -606, Y= 74, Z= 239
[2024-03-27 14:34:57] [world] The Player <Milk_Frog> has placed WOOD_DOUBLE_STEP at X= -606, Y= 74, Z= 239
[2024-03-27 14:34:59] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -606, Y= 74, Z= 239
[2024-03-27 14:35:02] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -607, Y= 74, Z= 239
[2024-03-27 14:35:05] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -606, Y= 74, Z= 246
[2024-03-27 14:35:06] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -610, Y= 74, Z= 246
[2024-03-27 14:35:54] [world] The Player <Tester> has placed POWERED_RAIL at X= -605, Y= 69, Z= 248
[2024-03-27 14:35:55] [world] The Player <Tester> has placed POWERED_RAIL at X= -605, Y= 69, Z= 250
[2024-03-27 14:35:57] [world] The Player <Tester> has placed POWERED_RAIL at X= -605, Y= 69, Z= 249
[2024-03-27 14:36:35] [world] The Player <Milk_Frog> has placed SPRUCE_FENCE at X= -602, Y= 75, Z= 245
[2024-03-27 14:36:36] [world] The Player <Milk_Frog> has placed SPRUCE_FENCE at X= -606, Y= 75, Z= 245
[2024-03-27 14:36:37] [world] The Player <Milk_Frog> has placed SPRUCE_FENCE at X= -609, Y= 75, Z= 245
[2024-03-27 14:36:39] [world] The Player <Milk_Frog> has placed SPRUCE_FENCE at X= -598, Y= 75, Z= 245
[2024-03-27 14:36:42] [world] The Player <Milk_Frog> has placed SPRUCE_FENCE at X= -595, Y= 75, Z= 245
[2024-03-27 14:36:43] [world] The Player <Milk_Frog> has placed SPRUCE_FENCE at X= -595, Y= 75, Z= 241
[2024-03-27 14:36:44] [world] The Player <Milk_Frog> has placed SPRUCE_FENCE at X= -595, Y= 75, Z= 237
[2024-03-27 14:36:44] [world] The Player <Milk_Frog> has placed SPRUCE_FENCE at X= -598, Y= 75, Z= 237
[2024-03-27 14:36:46] [world] The Player <Milk_Frog> has placed SPRUCE_FENCE at X= -602, Y= 75, Z= 237
[2024-03-27 14:36:47] [world] The Player <Milk_Frog> has placed SPRUCE_FENCE at X= -606, Y= 75, Z= 237
[2024-03-27 14:36:47] [world] The Player <Milk_Frog> has placed SPRUCE_FENCE at X= -609, Y= 75, Z= 237
[2024-03-27 14:36:48] [world] The Player <Milk_Frog> has placed SPRUCE_FENCE at X= -609, Y= 75, Z= 241
[2024-03-27 14:40:31] [world] The Player <Milk_Frog> has placed SPRUCE_FENCE at X= -610, Y= 70, Z= 250
[2024-03-27 14:42:43] [world] The Player <Milk_Frog> has placed STONE at X= -595, Y= 68, Z= 245
[2024-03-27 14:42:43] [world] The Player <Milk_Frog> has placed STONE at X= -595, Y= 68, Z= 244
[2024-03-27 14:42:43] [world] The Player <Milk_Frog> has placed STONE at X= -595, Y= 68, Z= 243
[2024-03-27 14:42:43] [world] The Player <Milk_Frog> has placed STONE at X= -595, Y= 69, Z= 243
[2024-03-27 14:42:44] [world] The Player <Milk_Frog> has placed STONE at X= -595, Y= 68, Z= 242
[2024-03-27 14:42:45] [world] The Player <Milk_Frog> has placed STONE at X= -595, Y= 69, Z= 244
[2024-03-27 14:42:47] [world] The Player <Milk_Frog> has placed STONE at X= -595, Y= 68, Z= 241
[2024-03-27 14:42:48] [world] The Player <Milk_Frog> has placed STONE at X= -595, Y= 69, Z= 241
[2024-03-27 14:42:48] [world] The Player <Milk_Frog> has placed STONE at X= -595, Y= 69, Z= 242
[2024-03-27 14:42:48] [world] The Player <Milk_Frog> has placed STONE at X= -595, Y= 70, Z= 241
[2024-03-27 14:42:49] [world] The Player <Milk_Frog> has placed STONE at X= -595, Y= 70, Z= 242
[2024-03-27 14:42:49] [world] The Player <Milk_Frog> has placed STONE at X= -595, Y= 70, Z= 243
[2024-03-27 14:42:49] [world] The Player <Milk_Frog> has placed STONE at X= -595, Y= 70, Z= 244
[2024-03-27 14:43:08] [world] The Player <Milk_Frog> has placed STONE at X= -595, Y= 71, Z= 242
[2024-03-27 14:43:08] [world] The Player <Milk_Frog> has placed STONE at X= -595, Y= 71, Z= 243
[2024-03-27 14:43:09] [world] The Player <Milk_Frog> has placed STONE at X= -597, Y= 70, Z= 244
[2024-03-27 14:43:11] [world] The Player <Milk_Frog> has placed STONE at X= -595, Y= 71, Z= 244
[2024-03-27 14:43:11] [world] The Player <Milk_Frog> has placed STONE at X= -595, Y= 72, Z= 244
[2024-03-27 14:43:12] [world] The Player <Milk_Frog> has placed STONE at X= -595, Y= 72, Z= 242
[2024-03-27 14:43:13] [world] The Player <Milk_Frog> has placed STONE at X= -595, Y= 72, Z= 243
[2024-03-27 14:43:22] [world] The Player <Milk_Frog> has placed STONE at X= -595, Y= 68, Z= 240
[2024-03-27 14:43:23] [world] The Player <Milk_Frog> has placed STONE at X= -595, Y= 68, Z= 238
[2024-03-27 14:43:24] [world] The Player <Milk_Frog> has placed STONE at X= -595, Y= 68, Z= 237
[2024-03-27 14:43:24] [world] The Player <Milk_Frog> has placed STONE at X= -595, Y= 68, Z= 239
[2024-03-27 14:43:25] [world] The Player <Milk_Frog> has placed STONE at X= -595, Y= 69, Z= 240
[2024-03-27 14:43:25] [world] The Player <Milk_Frog> has placed STONE at X= -595, Y= 69, Z= 239
[2024-03-27 14:43:25] [world] The Player <Milk_Frog> has placed STONE at X= -595, Y= 69, Z= 238
[2024-03-27 14:43:26] [world] The Player <Milk_Frog> has placed STONE at X= -595, Y= 70, Z= 238
[2024-03-27 14:43:26] [world] The Player <Milk_Frog> has placed STONE at X= -595, Y= 69, Z= 237
[2024-03-27 14:43:27] [world] The Player <Milk_Frog> has placed STONE at X= -595, Y= 69, Z= 241
[2024-03-27 14:43:28] [world] The Player <Milk_Frog> has placed STONE at X= -595, Y= 70, Z= 240
[2024-03-27 14:43:28] [world] The Player <Milk_Frog> has placed STONE at X= -595, Y= 70, Z= 239
[2024-03-27 14:43:31] [world] The Player <Milk_Frog> has placed STONE at X= -595, Y= 71, Z= 238
[2024-03-27 14:43:31] [world] The Player <Milk_Frog> has placed STONE at X= -595, Y= 71, Z= 239
[2024-03-27 14:43:31] [world] The Player <Milk_Frog> has placed STONE at X= -595, Y= 71, Z= 240
[2024-03-27 14:43:32] [world] The Player <Milk_Frog> has placed STONE at X= -595, Y= 72, Z= 240
[2024-03-27 14:43:33] [world] The Player <Milk_Frog> has placed STONE at X= -595, Y= 72, Z= 239
[2024-03-27 14:43:33] [world] The Player <Milk_Frog> has placed STONE at X= -595, Y= 72, Z= 238
[2024-03-27 14:43:35] [world] The Player <Milk_Frog> has placed STONE at X= -595, Y= 70, Z= 237
[2024-03-27 14:43:35] [world] The Player <Milk_Frog> has placed STONE at X= -595, Y= 71, Z= 237
[2024-03-27 14:43:36] [world] The Player <Milk_Frog> has placed STONE at X= -595, Y= 72, Z= 237
[2024-03-27 14:43:37] [world] The Player <Milk_Frog> has placed STONE at X= -596, Y= 68, Z= 237
[2024-03-27 14:43:37] [world] The Player <Milk_Frog> has placed STONE at X= -596, Y= 69, Z= 237
[2024-03-27 14:43:38] [world] The Player <Milk_Frog> has placed STONE at X= -596, Y= 70, Z= 237
[2024-03-27 14:43:38] [world] The Player <Milk_Frog> has placed STONE at X= -596, Y= 71, Z= 237
[2024-03-27 14:43:40] [world] The Player <Milk_Frog> has placed STONE at X= -597, Y= 68, Z= 237
[2024-03-27 14:43:41] [world] The Player <Milk_Frog> has placed STONE at X= -597, Y= 69, Z= 237
[2024-03-27 14:43:41] [world] The Player <Milk_Frog> has placed STONE at X= -597, Y= 70, Z= 237
[2024-03-27 14:43:41] [world] The Player <Milk_Frog> has placed STONE at X= -596, Y= 71, Z= 237
[2024-03-27 14:43:42] [world] The Player <Milk_Frog> has placed STONE at X= -597, Y= 71, Z= 237
[2024-03-27 14:43:42] [world] The Player <Milk_Frog> has placed STONE at X= -596, Y= 72, Z= 237
[2024-03-27 14:43:42] [world] The Player <Milk_Frog> has placed STONE at X= -597, Y= 72, Z= 237
[2024-03-27 14:43:44] [world] The Player <Milk_Frog> has placed STONE at X= -601, Y= 68, Z= 237
[2024-03-27 14:43:44] [world] The Player <Milk_Frog> has placed STONE at X= -600, Y= 68, Z= 237
[2024-03-27 14:43:45] [world] The Player <Milk_Frog> has placed STONE at X= -599, Y= 68, Z= 237
[2024-03-27 14:45:23] [world] The Player <Char> has placed FIRE at X= -569, Y= 69, Z= 316
[2024-03-27 14:45:23] [world] The Player <Char> has placed FIRE at X= -569, Y= 69, Z= 316
[2024-03-27 14:45:25] [world] The Player <Milk_Frog> has placed WOOD at X= -596, Y= 68, Z= 243
[2024-03-27 14:45:26] [world] The Player <Milk_Frog> has placed WOOD at X= -596, Y= 69, Z= 243
[2024-03-27 14:45:28] [world] The Player <Milk_Frog> has placed WOOD at X= -596, Y= 68, Z= 244
[2024-03-27 14:45:28] [world] The Player <Char> has placed FIRE at X= -578, Y= 69, Z= 317
[2024-03-27 14:45:28] [world] The Player <Char> has placed FIRE at X= -578, Y= 69, Z= 317
[2024-03-27 14:45:29] [world] The Player <Milk_Frog> has placed WOOD at X= -596, Y= 68, Z= 242
[2024-03-27 14:45:29] [world] The Player <Milk_Frog> has placed WOOD at X= -596, Y= 68, Z= 241
[2024-03-27 14:45:29] [world] The Player <Milk_Frog> has placed WOOD at X= -596, Y= 68, Z= 239
[2024-03-27 14:45:30] [world] The Player <Milk_Frog> has placed WOOD at X= -596, Y= 68, Z= 238
[2024-03-27 14:45:31] [world] The Player <Milk_Frog> has placed WOOD at X= -596, Y= 68, Z= 240
