[2024-03-17 22:32:44] [world] The Player <TurtleDuck> has placed SAND at X= -533, Y= 70, Z= 269
[2024-03-17 23:19:23] [world_nether] The Player <NezukoChan> has placed NETHERRACK at X= -1261, Y= 90, Z= 518
[2024-03-17 23:19:23] [world_nether] The Player <NezukoChan> has placed NETHERRACK at X= -1261, Y= 91, Z= 518
[2024-03-17 23:19:24] [world_nether] The Player <NezukoChan> has placed NETHERRACK at X= -1261, Y= 92, Z= 518
[2024-03-17 23:19:26] [world_nether] The Player <NezukoChan> has placed NETHERRACK at X= -1261, Y= 93, Z= 518
[2024-03-17 23:19:26] [world_nether] The Player <NezukoChan> has placed NETHERRACK at X= -1261, Y= 94, Z= 518
[2024-03-17 23:19:27] [world_nether] The Player <NezukoChan> has placed NETHERRACK at X= -1261, Y= 95, Z= 518
[2024-03-17 23:19:27] [world_nether] The Player <NezukoChan> has placed NETHERRACK at X= -1261, Y= 96, Z= 518
[2024-03-17 23:19:28] [world_nether] The Player <NezukoChan> has placed NETHERRACK at X= -1261, Y= 97, Z= 518
[2024-03-17 23:19:30] [world_nether] The Player <NezukoChan> has placed NETHERRACK at X= -1261, Y= 98, Z= 518
[2024-03-17 23:19:31] [world_nether] The Player <NezukoChan> has placed NETHERRACK at X= -1261, Y= 99, Z= 518
[2024-03-17 23:19:31] [world_nether] The Player <NezukoChan> has placed NETHERRACK at X= -1261, Y= 100, Z= 518
[2024-03-17 23:19:32] [world_nether] The Player <NezukoChan> has placed NETHERRACK at X= -1261, Y= 101, Z= 518
[2024-03-17 23:19:32] [world_nether] The Player <NezukoChan> has placed NETHERRACK at X= -1261, Y= 102, Z= 518
[2024-03-17 23:19:35] [world_nether] The Player <NezukoChan> has placed NETHERRACK at X= -1261, Y= 103, Z= 518
[2024-03-17 23:19:35] [world_nether] The Player <NezukoChan> has placed NETHERRACK at X= -1261, Y= 104, Z= 518
[2024-03-17 23:19:36] [world_nether] The Player <NezukoChan> has placed NETHERRACK at X= -1261, Y= 105, Z= 518
[2024-03-17 23:19:36] [world_nether] The Player <NezukoChan> has placed NETHERRACK at X= -1261, Y= 106, Z= 518
[2024-03-17 23:19:37] [world_nether] The Player <NezukoChan> has placed NETHERRACK at X= -1261, Y= 107, Z= 518
[2024-03-17 23:19:38] [world_nether] The Player <NezukoChan> has placed NETHERRACK at X= -1261, Y= 108, Z= 518
[2024-03-17 23:19:39] [world_nether] The Player <NezukoChan> has placed NETHERRACK at X= -1261, Y= 109, Z= 518
[2024-03-17 23:19:39] [world_nether] The Player <NezukoChan> has placed NETHERRACK at X= -1261, Y= 110, Z= 518
[2024-03-17 23:19:40] [world_nether] The Player <NezukoChan> has placed NETHERRACK at X= -1261, Y= 111, Z= 518
[2024-03-17 23:19:40] [world_nether] The Player <NezukoChan> has placed NETHERRACK at X= -1261, Y= 112, Z= 518
[2024-03-17 23:19:42] [world_nether] The Player <NezukoChan> has placed NETHERRACK at X= -1261, Y= 113, Z= 518
[2024-03-17 23:19:43] [world_nether] The Player <NezukoChan> has placed NETHERRACK at X= -1261, Y= 114, Z= 518
[2024-03-17 23:19:43] [world_nether] The Player <NezukoChan> has placed NETHERRACK at X= -1261, Y= 115, Z= 518
[2024-03-17 23:19:44] [world_nether] The Player <NezukoChan> has placed NETHERRACK at X= -1261, Y= 116, Z= 518
[2024-03-17 23:19:44] [world_nether] The Player <NezukoChan> has placed NETHERRACK at X= -1261, Y= 117, Z= 518
[2024-03-17 23:19:48] [world_nether] The Player <NezukoChan> has placed NETHERRACK at X= -1261, Y= 118, Z= 518
[2024-03-17 23:19:48] [world_nether] The Player <NezukoChan> has placed NETHERRACK at X= -1261, Y= 119, Z= 518
[2024-03-17 23:19:49] [world_nether] The Player <NezukoChan> has placed NETHERRACK at X= -1261, Y= 120, Z= 518
[2024-03-17 23:19:49] [world_nether] The Player <NezukoChan> has placed NETHERRACK at X= -1261, Y= 121, Z= 518
[2024-03-17 23:19:50] [world_nether] The Player <NezukoChan> has placed NETHERRACK at X= -1261, Y= 122, Z= 518
[2024-03-17 23:19:56] [world_nether] The Player <NezukoChan> has placed NETHERRACK at X= -1261, Y= 123, Z= 518
[2024-03-17 23:21:27] [world] The Player <Brycethelegend> has placed WOOL at X= 1, Y= 74, Z= 1190
[2024-03-17 23:21:32] [world] The Player <Brycethelegend> has placed DIRT at X= 0, Y= 74, Z= 1189
[2024-03-17 23:21:52] [world] The Player <Brycethelegend> has placed WOOD at X= -21, Y= 65, Z= 1126
[2024-03-17 23:22:24] [world] The Player <TurtleDuck> has placed SPONGE at X= 4009, Y= 62, Z= -1867
[2024-03-17 23:22:24] [world] The Player <TurtleDuck> has placed SPONGE at X= 4009, Y= 62, Z= -1866
[2024-03-17 23:22:25] [world] The Player <TurtleDuck> has placed SPONGE at X= 4009, Y= 62, Z= -1868
[2024-03-17 23:22:40] [world] The Player <Milk_Frog> has placed SPRUCE_FENCE at X= 3999, Y= 65, Z= -1844
[2024-03-17 23:22:42] [world] The Player <Milk_Frog> has placed SPRUCE_FENCE at X= 3998, Y= 65, Z= -1844
[2024-03-17 23:22:44] [world] The Player <Milk_Frog> has placed SPRUCE_FENCE at X= 3998, Y= 65, Z= -1846
[2024-03-17 23:22:45] [world] The Player <TurtleDuck> has placed SPONGE at X= 4003, Y= 65, Z= -1822
[2024-03-17 23:22:46] [world] The Player <TurtleDuck> has placed SPONGE at X= 4002, Y= 65, Z= -1822
[2024-03-17 23:22:47] [world] The Player <TurtleDuck> has placed SPONGE at X= 4002, Y= 65, Z= -1823
[2024-03-17 23:22:48] [world] The Player <TurtleDuck> has placed SPONGE at X= 4003, Y= 65, Z= -1823
[2024-03-17 23:22:50] [world] The Player <TurtleDuck> has placed SPONGE at X= 4001, Y= 66, Z= -1823
[2024-03-17 23:22:58] [world] The Player <TurtleDuck> has placed SPONGE at X= 4001, Y= 64, Z= -1823
[2024-03-17 23:22:59] [world] The Player <TurtleDuck> has placed SPONGE at X= 4001, Y= 65, Z= -1823
[2024-03-17 23:23:08] [world] The Player <TurtleDuck> has placed SPONGE at X= 4001, Y= 66, Z= -1823
[2024-03-17 23:23:54] [world] The Player <TurtleDuck> has placed SPONGE at X= 3994, Y= 65, Z= -1825
[2024-03-17 23:23:55] [world] The Player <TurtleDuck> has placed SPONGE at X= 3994, Y= 66, Z= -1825
[2024-03-17 23:24:07] [world] The Player <Milk_Frog> has placed SPRUCE_FENCE at X= 3994, Y= 65, Z= -1846
[2024-03-17 23:25:23] [world] The Player <TurtleDuck> has placed SPONGE at X= -582, Y= 68, Z= 285
[2024-03-17 23:25:23] [world] The Player <TurtleDuck> has placed SPONGE at X= -582, Y= 69, Z= 285
[2024-03-17 23:25:26] [world] The Player <TurtleDuck> has placed SPONGE at X= -581, Y= 68, Z= 284
[2024-03-17 23:26:24] [world] The Player <TurtleDuck> has placed WOOD at X= -554, Y= 71, Z= 285
[2024-03-17 23:26:24] [world] The Player <TurtleDuck> has placed WOOD at X= -555, Y= 71, Z= 285
[2024-03-17 23:26:25] [world] The Player <TurtleDuck> has placed WOOD at X= -556, Y= 71, Z= 285
[2024-03-17 23:26:27] [world] The Player <TurtleDuck> has placed WOOD at X= -553, Y= 72, Z= 286
[2024-03-17 23:26:28] [world] The Player <TurtleDuck> has placed WOOD at X= -554, Y= 72, Z= 286
[2024-03-17 23:26:28] [world] The Player <TurtleDuck> has placed WOOD at X= -555, Y= 72, Z= 286
[2024-03-17 23:26:29] [world] The Player <TurtleDuck> has placed WOOD at X= -556, Y= 72, Z= 286
[2024-03-17 23:26:29] [world] The Player <TurtleDuck> has placed WOOD at X= -557, Y= 72, Z= 286
[2024-03-17 23:26:29] [world] The Player <TurtleDuck> has placed WOOD at X= -558, Y= 72, Z= 286
[2024-03-17 23:26:30] [world] The Player <TurtleDuck> has placed WOOD at X= -559, Y= 72, Z= 286
[2024-03-17 23:26:30] [world] The Player <TurtleDuck> has placed WOOD at X= -560, Y= 72, Z= 286
[2024-03-17 23:26:30] [world] The Player <TurtleDuck> has placed WOOD at X= -561, Y= 72, Z= 286
[2024-03-17 23:26:31] [world] The Player <TurtleDuck> has placed WOOD at X= -562, Y= 72, Z= 286
[2024-03-17 23:26:31] [world] The Player <TurtleDuck> has placed WOOD at X= -563, Y= 72, Z= 286
[2024-03-17 23:26:32] [world] The Player <TurtleDuck> has placed WOOD at X= -565, Y= 72, Z= 286
[2024-03-17 23:26:32] [world] The Player <TurtleDuck> has placed WOOD at X= -567, Y= 72, Z= 286
[2024-03-17 23:26:33] [world] The Player <TurtleDuck> has placed WOOD at X= -564, Y= 72, Z= 286
[2024-03-17 23:26:35] [world] The Player <TurtleDuck> has placed WOOD at X= -567, Y= 72, Z= 285
[2024-03-17 23:26:36] [world] The Player <TurtleDuck> has placed WOOD at X= -572, Y= 72, Z= 287
[2024-03-17 23:26:36] [world] The Player <TurtleDuck> has placed WOOD at X= -575, Y= 72, Z= 286
[2024-03-17 23:26:37] [world] The Player <TurtleDuck> has placed WOOD at X= -574, Y= 72, Z= 286
[2024-03-17 23:26:38] [world] The Player <TurtleDuck> has placed WOOD at X= -573, Y= 72, Z= 286
[2024-03-17 23:26:39] [world] The Player <TurtleDuck> has placed WOOD at X= -572, Y= 72, Z= 286
[2024-03-17 23:26:47] [world] The Player <TurtleDuck> has placed WOOD at X= -566, Y= 72, Z= 286
[2024-03-17 23:26:48] [world] The Player <TurtleDuck> has placed WOOD at X= -568, Y= 72, Z= 286
[2024-03-17 23:26:48] [world] The Player <TurtleDuck> has placed WOOD at X= -569, Y= 72, Z= 286
[2024-03-17 23:26:49] [world] The Player <TurtleDuck> has placed WOOD at X= -571, Y= 72, Z= 286
[2024-03-17 23:26:50] [world] The Player <TurtleDuck> has placed WOOD at X= -571, Y= 73, Z= 286
[2024-03-17 23:26:55] [world] The Player <TurtleDuck> has placed WOOD at X= -570, Y= 72, Z= 286
[2024-03-17 23:26:57] [world] The Player <TurtleDuck> has placed WOOD at X= -577, Y= 72, Z= 286
[2024-03-17 23:26:57] [world] The Player <TurtleDuck> has placed WOOD at X= -576, Y= 72, Z= 286
[2024-03-17 23:26:59] [world] The Player <TurtleDuck> has placed WOOD at X= -580, Y= 72, Z= 286
[2024-03-17 23:26:59] [world] The Player <TurtleDuck> has placed WOOD at X= -579, Y= 72, Z= 286
[2024-03-17 23:26:59] [world] The Player <TurtleDuck> has placed WOOD at X= -579, Y= 73, Z= 286
[2024-03-17 23:27:00] [world] The Player <TurtleDuck> has placed WOOD at X= -578, Y= 72, Z= 286
[2024-03-17 23:27:02] [world] The Player <TurtleDuck> has placed WOOD at X= -583, Y= 72, Z= 286
[2024-03-17 23:27:02] [world] The Player <TurtleDuck> has placed WOOD at X= -582, Y= 72, Z= 286
[2024-03-17 23:27:04] [world] The Player <TurtleDuck> has placed WOOD at X= -581, Y= 72, Z= 286
[2024-03-17 23:27:06] [world] The Player <TurtleDuck> has placed WOOD at X= -583, Y= 72, Z= 285
[2024-03-17 23:27:06] [world] The Player <TurtleDuck> has placed WOOD at X= -583, Y= 72, Z= 284
[2024-03-17 23:27:07] [world] The Player <TurtleDuck> has placed WOOD at X= -583, Y= 72, Z= 283
[2024-03-17 23:27:07] [world] The Player <TurtleDuck> has placed WOOD at X= -583, Y= 72, Z= 282
[2024-03-17 23:27:08] [world] The Player <TurtleDuck> has placed WOOD at X= -583, Y= 72, Z= 281
[2024-03-17 23:27:09] [world] The Player <TurtleDuck> has placed WOOD at X= -583, Y= 72, Z= 280
[2024-03-17 23:27:09] [world] The Player <TurtleDuck> has placed WOOD at X= -583, Y= 72, Z= 278
[2024-03-17 23:27:10] [world] The Player <TurtleDuck> has placed WOOD at X= -583, Y= 72, Z= 279
[2024-03-17 23:27:10] [world] The Player <TurtleDuck> has placed WOOD at X= -582, Y= 72, Z= 278
[2024-03-17 23:27:11] [world] The Player <TurtleDuck> has placed WOOD at X= -581, Y= 72, Z= 278
[2024-03-17 23:27:11] [world] The Player <TurtleDuck> has placed WOOD at X= -579, Y= 72, Z= 278
[2024-03-17 23:27:12] [world] The Player <TurtleDuck> has placed WOOD at X= -578, Y= 72, Z= 278
[2024-03-17 23:27:12] [world] The Player <TurtleDuck> has placed WOOD at X= -577, Y= 72, Z= 278
[2024-03-17 23:27:12] [world] The Player <TurtleDuck> has placed WOOD at X= -575, Y= 72, Z= 278
[2024-03-17 23:27:12] [world] The Player <TurtleDuck> has placed WOOD at X= -573, Y= 72, Z= 278
[2024-03-17 23:27:13] [world] The Player <TurtleDuck> has placed WOOD at X= -570, Y= 72, Z= 278
[2024-03-17 23:27:13] [world] The Player <TurtleDuck> has placed WOOD at X= -569, Y= 72, Z= 278
[2024-03-17 23:27:13] [world] The Player <TurtleDuck> has placed WOOD at X= -568, Y= 72, Z= 278
[2024-03-17 23:27:13] [world] The Player <TurtleDuck> has placed WOOD at X= -567, Y= 72, Z= 278
[2024-03-17 23:27:13] [world] The Player <TurtleDuck> has placed WOOD at X= -566, Y= 72, Z= 278
[2024-03-17 23:27:13] [world] The Player <TurtleDuck> has placed WOOD at X= -564, Y= 72, Z= 278
[2024-03-17 23:27:14] [world] The Player <TurtleDuck> has placed WOOD at X= -562, Y= 72, Z= 278
[2024-03-17 23:27:15] [world] The Player <TurtleDuck> has placed WOOD at X= -558, Y= 72, Z= 278
[2024-03-17 23:27:15] [world] The Player <TurtleDuck> has placed WOOD at X= -557, Y= 72, Z= 278
[2024-03-17 23:27:15] [world] The Player <TurtleDuck> has placed WOOD at X= -556, Y= 72, Z= 278
[2024-03-17 23:27:15] [world] The Player <TurtleDuck> has placed WOOD at X= -555, Y= 72, Z= 278
[2024-03-17 23:27:15] [world] The Player <TurtleDuck> has placed WOOD at X= -553, Y= 72, Z= 278
[2024-03-17 23:27:16] [world] The Player <TurtleDuck> has placed WOOD at X= -552, Y= 72, Z= 278
[2024-03-17 23:27:17] [world] The Player <TurtleDuck> has placed WOOD at X= -553, Y= 73, Z= 278
[2024-03-17 23:27:18] [world] The Player <TurtleDuck> has placed WOOD at X= -554, Y= 72, Z= 278
[2024-03-17 23:27:19] [world] The Player <TurtleDuck> has placed WOOD at X= -560, Y= 72, Z= 278
[2024-03-17 23:27:20] [world] The Player <TurtleDuck> has placed WOOD at X= -561, Y= 72, Z= 278
[2024-03-17 23:27:20] [world] The Player <TurtleDuck> has placed WOOD at X= -562, Y= 73, Z= 278
[2024-03-17 23:27:20] [world] The Player <TurtleDuck> has placed WOOD at X= -565, Y= 72, Z= 278
[2024-03-17 23:27:20] [world] The Player <TurtleDuck> has placed WOOD at X= -568, Y= 73, Z= 278
[2024-03-17 23:27:20] [world] The Player <TurtleDuck> has placed WOOD at X= -570, Y= 73, Z= 278
[2024-03-17 23:27:21] [world] The Player <TurtleDuck> has placed WOOD at X= -572, Y= 72, Z= 278
[2024-03-17 23:27:21] [world] The Player <TurtleDuck> has placed WOOD at X= -573, Y= 73, Z= 278
[2024-03-17 23:27:21] [world] The Player <TurtleDuck> has placed WOOD at X= -574, Y= 72, Z= 278
[2024-03-17 23:27:21] [world] The Player <TurtleDuck> has placed WOOD at X= -576, Y= 72, Z= 278
[2024-03-17 23:27:21] [world] The Player <TurtleDuck> has placed WOOD at X= -578, Y= 73, Z= 278
[2024-03-17 23:27:21] [world] The Player <TurtleDuck> has placed WOOD at X= -580, Y= 72, Z= 278
[2024-03-17 23:27:22] [world] The Player <TurtleDuck> has placed WOOD at X= -582, Y= 73, Z= 278
[2024-03-17 23:27:27] [world] The Player <TurtleDuck> has placed WOOD at X= -571, Y= 72, Z= 278
[2024-03-17 23:27:29] [world] The Player <Milk_Frog> has placed PISTON_STICKY_BASE at X= -576, Y= 65, Z= 279
[2024-03-17 23:27:29] [world] The Player <Milk_Frog> has placed PISTON_STICKY_BASE at X= -576, Y= 65, Z= 280
[2024-03-17 23:27:29] [world] The Player <TurtleDuck> has placed WOOD at X= -564, Y= 73, Z= 278
[2024-03-17 23:27:32] [world] The Player <TurtleDuck> has placed WOOD at X= -563, Y= 72, Z= 278
[2024-03-17 23:28:56] [world] The Player <Milk_Frog> has placed PISTON_STICKY_BASE at X= -576, Y= 65, Z= 279
[2024-03-17 23:28:56] [world] The Player <Milk_Frog> has placed PISTON_STICKY_BASE at X= -576, Y= 65, Z= 280
[2024-03-17 23:28:58] [world] The Player <Milk_Frog> has placed PISTON_STICKY_BASE at X= -576, Y= 65, Z= 279
[2024-03-17 23:29:00] [world] The Player <Milk_Frog> has placed PISTON_STICKY_BASE at X= -576, Y= 65, Z= 280
[2024-03-17 23:29:00] [world] The Player <Milk_Frog> has placed PISTON_STICKY_BASE at X= -576, Y= 65, Z= 279
[2024-03-17 23:29:11] [world] The Player <NezukoChan> has placed POWERED_RAIL at X= -10161, Y= 63, Z= 4114
[2024-03-17 23:29:16] [world] The Player <Milk_Frog> has placed NOTE_BLOCK at X= -576, Y= 66, Z= 279
[2024-03-17 23:29:17] [world] The Player <Milk_Frog> has placed NOTE_BLOCK at X= -576, Y= 66, Z= 280
[2024-03-17 23:29:17] [world] The Player <NezukoChan> has placed POWERED_RAIL at X= -10162, Y= 63, Z= 4113
[2024-03-17 23:29:20] [world] The Player <NezukoChan> has placed POWERED_RAIL at X= -10163, Y= 63, Z= 4112
[2024-03-17 23:29:23] [world] The Player <Milk_Frog> has placed REDSTONE_BLOCK at X= -575, Y= 65, Z= 279
[2024-03-17 23:29:26] [world] The Player <NezukoChan> has placed RAILS at X= -10162, Y= 63, Z= 4114
[2024-03-17 23:29:32] [world] The Player <NezukoChan> has placed POWERED_RAIL at X= -10161, Y= 63, Z= 4114
[2024-03-17 23:29:52] [world] The Player <Milk_Frog> has placed REDSTONE_BLOCK at X= -575, Y= 65, Z= 279
[2024-03-17 23:29:55] [world] The Player <Milk_Frog> has placed WOOD at X= -576, Y= 66, Z= 279
[2024-03-17 23:29:56] [world] The Player <Milk_Frog> has placed WOOD at X= -576, Y= 66, Z= 280
[2024-03-17 23:29:59] [world] The Player <Milk_Frog> has placed REDSTONE_BLOCK at X= -575, Y= 65, Z= 279
[2024-03-17 23:30:01] [world] The Player <Milk_Frog> has placed REDSTONE_BLOCK at X= -575, Y= 65, Z= 279
[2024-03-17 23:30:08] [world] The Player <Milk_Frog> has placed WOOD at X= -576, Y= 66, Z= 280
[2024-03-17 23:30:18] [world] The Player <Milk_Frog> has placed PISTON_STICKY_BASE at X= -573, Y= 66, Z= 279
[2024-03-17 23:30:22] [world] The Player <Milk_Frog> has placed WOOD at X= -573, Y= 66, Z= 279
[2024-03-17 23:30:23] [world] The Player <Milk_Frog> has placed PISTON_STICKY_BASE at X= -574, Y= 66, Z= 279
[2024-03-17 23:30:23] [world] The Player <Milk_Frog> has placed PISTON_STICKY_BASE at X= -574, Y= 66, Z= 280
[2024-03-17 23:31:12] [world] The Player <Milk_Frog> has placed DIODE_BLOCK_OFF at X= -575, Y= 64, Z= 278
[2024-03-17 23:31:14] [world] The Player <Milk_Frog> has placed WOOD at X= -575, Y= 64, Z= 279
[2024-03-17 23:31:16] [world] The Player <Milk_Frog> has placed REDSTONE_WIRE at X= -575, Y= 65, Z= 279
[2024-03-17 23:31:16] [world] The Player <Milk_Frog> has placed REDSTONE_WIRE at X= -575, Y= 65, Z= 280
[2024-03-17 23:31:21] [world] The Player <Milk_Frog> has placed REDSTONE_BLOCK at X= -575, Y= 64, Z= 277
[2024-03-17 23:32:03] [world] The Player <NezukoChan> has placed CROPS at X= -10202, Y= 64, Z= 4134
[2024-03-17 23:32:04] [world] The Player <NezukoChan> has placed CROPS at X= -10203, Y= 64, Z= 4134
[2024-03-17 23:32:05] [world] The Player <NezukoChan> has placed CROPS at X= -10204, Y= 64, Z= 4134
[2024-03-17 23:32:07] [world] The Player <NezukoChan> has placed CROPS at X= -10203, Y= 64, Z= 4134
[2024-03-17 23:32:09] [world] The Player <NezukoChan> has placed CROPS at X= -10204, Y= 64, Z= 4134
[2024-03-17 23:32:10] [world] The Player <NezukoChan> has placed CROPS at X= -10206, Y= 64, Z= 4134
[2024-03-17 23:32:12] [world] The Player <NezukoChan> has placed CROPS at X= -10206, Y= 64, Z= 4135
[2024-03-17 23:32:14] [world] The Player <NezukoChan> has placed CROPS at X= -10205, Y= 64, Z= 4136
[2024-03-17 23:32:15] [world] The Player <NezukoChan> has placed CROPS at X= -10205, Y= 64, Z= 4135
[2024-03-17 23:32:17] [world] The Player <NezukoChan> has placed CROPS at X= -10205, Y= 64, Z= 4137
[2024-03-17 23:32:18] [world] The Player <NezukoChan> has placed CROPS at X= -10204, Y= 64, Z= 4139
[2024-03-17 23:32:19] [world] The Player <NezukoChan> has placed CROPS at X= -10204, Y= 64, Z= 4138
[2024-03-17 23:32:20] [world] The Player <NezukoChan> has placed CROPS at X= -10203, Y= 64, Z= 4139
[2024-03-17 23:32:21] [world] The Player <NezukoChan> has placed CROPS at X= -10205, Y= 64, Z= 4139
[2024-03-17 23:32:23] [world] The Player <NezukoChan> has placed CROPS at X= -10205, Y= 64, Z= 4139
[2024-03-17 23:32:24] [world] The Player <NezukoChan> has placed CROPS at X= -10206, Y= 64, Z= 4138
[2024-03-17 23:32:25] [world] The Player <NezukoChan> has placed CROPS at X= -10206, Y= 64, Z= 4138
[2024-03-17 23:32:26] [world] The Player <Milk_Frog> has placed LEVER at X= -575, Y= 64, Z= 277
[2024-03-17 23:32:27] [world] The Player <NezukoChan> has placed CROPS at X= -10207, Y= 64, Z= 4137
[2024-03-17 23:32:38] [world] The Player <Milk_Frog> has placed LEVER at X= -575, Y= 64, Z= 276
[2024-03-17 23:32:42] [world] The Player <Milk_Frog> has placed REDSTONE_WIRE at X= -575, Y= 64, Z= 278
[2024-03-17 23:32:44] [world] The Player <Milk_Frog> has placed DIODE_BLOCK_OFF at X= -575, Y= 64, Z= 277
[2024-03-17 23:33:06] [world] The Player <Milk_Frog> has placed LEVER at X= -575, Y= 64, Z= 275
[2024-03-17 23:33:12] [world] The Player <Milk_Frog> has placed WOOD at X= -575, Y= 65, Z= 280
[2024-03-17 23:33:12] [world] The Player <Milk_Frog> has placed WOOD at X= -575, Y= 65, Z= 279
[2024-03-17 23:33:13] [world] The Player <Milk_Frog> has placed WOOD at X= -575, Y= 64, Z= 278
[2024-03-17 23:33:15] [world] The Player <Milk_Frog> has placed REDSTONE_WIRE at X= -575, Y= 66, Z= 280
[2024-03-17 23:33:15] [world] The Player <Milk_Frog> has placed REDSTONE_WIRE at X= -575, Y= 66, Z= 279
[2024-03-17 23:33:16] [world] The Player <Milk_Frog> has placed REDSTONE_WIRE at X= -575, Y= 65, Z= 278
