[2024-03-21 19:44:58] [world] The Player <character> has placed WOOD at X= -390, Y= 78, Z= -72
[2024-03-22 16:04:12] [world] The Player <A_Random_Person> has placed WOOD at X= -1555, Y= 79, Z= -114
[2024-03-22 16:04:12] [world] The Player <A_Random_Person> has placed WOOD at X= -1555, Y= 79, Z= -115
[2024-03-22 16:04:13] [world] The Player <A_Random_Person> has placed WOOD at X= -1554, Y= 80, Z= -115
[2024-03-22 16:04:13] [world] The Player <A_Random_Person> has placed WOOD at X= -1553, Y= 80, Z= -115
[2024-03-22 16:04:14] [world] The Player <A_Random_Person> has placed WOOD at X= -1553, Y= 80, Z= -117
[2024-03-22 16:04:14] [world] The Player <A_Random_Person> has placed WOOD at X= -1553, Y= 80, Z= -116
[2024-03-22 16:04:15] [world] The Player <A_Random_Person> has placed WOOD at X= -1554, Y= 80, Z= -116
[2024-03-22 16:04:15] [world] The Player <A_Random_Person> has placed WOOD at X= -1554, Y= 80, Z= -117
[2024-03-22 16:04:16] [world] The Player <A_Random_Person> has placed WOOD at X= -1555, Y= 79, Z= -116
[2024-03-22 16:04:17] [world] The Player <A_Random_Person> has placed WOOD at X= -1555, Y= 79, Z= -117
[2024-03-22 16:04:19] [world] The Player <A_Random_Person> has placed WOOD at X= -1550, Y= 79, Z= -118
[2024-03-22 16:04:19] [world] The Player <A_Random_Person> has placed WOOD at X= -1551, Y= 79, Z= -118
[2024-03-22 16:04:19] [world] The Player <A_Random_Person> has placed WOOD at X= -1552, Y= 79, Z= -118
[2024-03-22 16:04:19] [world] The Player <A_Random_Person> has placed WOOD at X= -1553, Y= 79, Z= -118
[2024-03-22 16:04:20] [world] The Player <A_Random_Person> has placed WOOD at X= -1554, Y= 79, Z= -118
[2024-03-22 16:04:22] [world] The Player <A_Random_Person> has placed WOOD at X= -1556, Y= 79, Z= -113
[2024-03-22 16:04:23] [world] The Player <A_Random_Person> has placed WOOD at X= -1556, Y= 79, Z= -114
[2024-03-22 16:04:23] [world] The Player <A_Random_Person> has placed WOOD at X= -1556, Y= 79, Z= -115
[2024-03-22 16:04:24] [world] The Player <A_Random_Person> has placed WOOD at X= -1556, Y= 79, Z= -116
[2024-03-22 16:04:24] [world] The Player <A_Random_Person> has placed WOOD at X= -1556, Y= 79, Z= -117
[2024-03-22 16:04:28] [world] The Player <A_Random_Person> has placed WOOD at X= -1557, Y= 79, Z= -113
[2024-03-22 16:04:28] [world] The Player <A_Random_Person> has placed WOOD at X= -1557, Y= 79, Z= -114
[2024-03-22 16:04:29] [world] The Player <A_Random_Person> has placed WOOD at X= -1557, Y= 79, Z= -115
[2024-03-22 16:04:29] [world] The Player <A_Random_Person> has placed WOOD at X= -1557, Y= 79, Z= -117
[2024-03-22 16:04:30] [world] The Player <A_Random_Person> has placed WOOD at X= -1557, Y= 79, Z= -116
[2024-03-22 16:04:31] [world] The Player <A_Random_Person> has placed WOOD at X= -1559, Y= 80, Z= -113
[2024-03-22 16:04:31] [world] The Player <A_Random_Person> has placed WOOD at X= -1560, Y= 80, Z= -113
[2024-03-22 16:04:31] [world] The Player <SPADE> has placed WORKBENCH at X= -631, Y= 69, Z= -795
[2024-03-22 16:04:32] [world] The Player <A_Random_Person> has placed WOOD at X= -1562, Y= 80, Z= -113
[2024-03-22 16:04:32] [world] The Player <A_Random_Person> has placed WOOD at X= -1561, Y= 80, Z= -113
[2024-03-22 16:04:33] [world] The Player <A_Random_Person> has placed WOOD at X= -1563, Y= 80, Z= -114
[2024-03-22 16:04:33] [world] The Player <A_Random_Person> has placed WOOD at X= -1562, Y= 80, Z= -114
[2024-03-22 16:04:33] [world] The Player <A_Random_Person> has placed WOOD at X= -1561, Y= 80, Z= -114
[2024-03-22 16:04:33] [world] The Player <A_Random_Person> has placed WOOD at X= -1559, Y= 80, Z= -114
[2024-03-22 16:04:34] [world] The Player <A_Random_Person> has placed WOOD at X= -1560, Y= 80, Z= -114
[2024-03-22 16:04:35] [world] The Player <A_Random_Person> has placed WOOD at X= -1563, Y= 80, Z= -117
[2024-03-22 16:04:35] [world] The Player <A_Random_Person> has placed WOOD at X= -1563, Y= 80, Z= -116
[2024-03-22 16:04:35] [world] The Player <A_Random_Person> has placed WOOD at X= -1563, Y= 80, Z= -115
[2024-03-22 16:04:36] [world] The Player <A_Random_Person> has placed WOOD at X= -1562, Y= 80, Z= -117
[2024-03-22 16:04:36] [world] The Player <A_Random_Person> has placed WOOD at X= -1562, Y= 80, Z= -116
[2024-03-22 16:04:36] [world] The Player <A_Random_Person> has placed WOOD at X= -1562, Y= 80, Z= -115
[2024-03-22 16:04:37] [world] The Player <A_Random_Person> has placed WOOD at X= -1561, Y= 80, Z= -117
[2024-03-22 16:04:37] [world] The Player <A_Random_Person> has placed WOOD at X= -1561, Y= 80, Z= -116
[2024-03-22 16:04:38] [world] The Player <A_Random_Person> has placed WOOD at X= -1561, Y= 80, Z= -115
[2024-03-22 16:04:38] [world] The Player <A_Random_Person> has placed WOOD at X= -1560, Y= 80, Z= -115
[2024-03-22 16:04:39] [world] The Player <A_Random_Person> has placed WOOD at X= -1559, Y= 80, Z= -115
[2024-03-22 16:04:40] [world] The Player <A_Random_Person> has placed WOOD at X= -1559, Y= 80, Z= -116
[2024-03-22 16:04:40] [world] The Player <A_Random_Person> has placed WOOD at X= -1560, Y= 80, Z= -116
[2024-03-22 16:04:43] [world] The Player <A_Random_Person> has placed SANDSTONE at X= -1558, Y= 79, Z= -113
[2024-03-22 16:04:52] [world] The Player <A_Random_Person> has placed WOOD at X= -1558, Y= 79, Z= -114
[2024-03-22 16:04:53] [world] The Player <A_Random_Person> has placed WOOD at X= -1558, Y= 79, Z= -117
[2024-03-22 16:04:54] [world] The Player <A_Random_Person> has placed WOOD at X= -1558, Y= 79, Z= -115
[2024-03-22 16:04:54] [world] The Player <A_Random_Person> has placed WOOD at X= -1558, Y= 79, Z= -116
[2024-03-22 16:05:01] [world] The Player <A_Random_Person> has placed WOOD at X= -1550, Y= 79, Z= -119
[2024-03-22 16:05:01] [world] The Player <A_Random_Person> has placed WOOD at X= -1550, Y= 79, Z= -120
[2024-03-22 16:05:02] [world] The Player <A_Random_Person> has placed WOOD at X= -1550, Y= 79, Z= -121
[2024-03-22 16:05:02] [world] The Player <A_Random_Person> has placed WOOD at X= -1551, Y= 79, Z= -119
[2024-03-22 16:05:02] [world] The Player <A_Random_Person> has placed WOOD at X= -1551, Y= 79, Z= -120
[2024-03-22 16:05:03] [world] The Player <A_Random_Person> has placed WOOD at X= -1551, Y= 79, Z= -121
[2024-03-22 16:05:04] [world] The Player <A_Random_Person> has placed WOOD at X= -1552, Y= 79, Z= -119
[2024-03-22 16:05:04] [world] The Player <A_Random_Person> has placed WOOD at X= -1552, Y= 79, Z= -120
[2024-03-22 16:05:04] [world] The Player <A_Random_Person> has placed WOOD at X= -1552, Y= 79, Z= -121
[2024-03-22 16:05:05] [world] The Player <A_Random_Person> has placed WOOD at X= -1553, Y= 79, Z= -119
[2024-03-22 16:05:05] [world] The Player <A_Random_Person> has placed WOOD at X= -1553, Y= 79, Z= -120
[2024-03-22 16:05:05] [world] The Player <A_Random_Person> has placed WOOD at X= -1553, Y= 78, Z= -120
[2024-03-22 16:05:06] [world] The Player <A_Random_Person> has placed WOOD at X= -1553, Y= 79, Z= -121
[2024-03-22 16:05:10] [world] The Player <A_Random_Person> has placed WOOD at X= -1554, Y= 79, Z= -119
[2024-03-22 16:05:11] [world] The Player <A_Random_Person> has placed WOOD at X= -1554, Y= 79, Z= -120
[2024-03-22 16:05:11] [world] The Player <A_Random_Person> has placed WOOD at X= -1554, Y= 79, Z= -121
[2024-03-22 16:05:13] [world] The Player <A_Random_Person> has placed WOOD at X= -1555, Y= 79, Z= -118
[2024-03-22 16:05:13] [world] The Player <A_Random_Person> has placed WOOD at X= -1555, Y= 79, Z= -119
[2024-03-22 16:05:13] [world] The Player <A_Random_Person> has placed WOOD at X= -1555, Y= 79, Z= -120
[2024-03-22 16:05:14] [world] The Player <A_Random_Person> has placed WOOD at X= -1555, Y= 79, Z= -121
[2024-03-22 16:05:15] [world] The Player <A_Random_Person> has placed WOOD at X= -1558, Y= 79, Z= -118
[2024-03-22 16:05:16] [world] The Player <A_Random_Person> has placed WOOD at X= -1557, Y= 79, Z= -118
[2024-03-22 16:05:16] [world] The Player <A_Random_Person> has placed WOOD at X= -1556, Y= 79, Z= -118
[2024-03-22 16:05:17] [world] The Player <A_Random_Person> has placed WOOD at X= -1558, Y= 79, Z= -119
[2024-03-22 16:05:17] [world] The Player <A_Random_Person> has placed WOOD at X= -1557, Y= 79, Z= -119
[2024-03-22 16:05:17] [world] The Player <A_Random_Person> has placed WOOD at X= -1556, Y= 79, Z= -119
[2024-03-22 16:05:18] [world] The Player <A_Random_Person> has placed WOOD at X= -1558, Y= 79, Z= -120
[2024-03-22 16:05:18] [world] The Player <A_Random_Person> has placed WOOD at X= -1557, Y= 79, Z= -120
[2024-03-22 16:05:19] [world] The Player <A_Random_Person> has placed WOOD at X= -1556, Y= 79, Z= -120
[2024-03-22 16:05:20] [world] The Player <A_Random_Person> has placed WOOD at X= -1558, Y= 79, Z= -121
[2024-03-22 16:05:20] [world] The Player <A_Random_Person> has placed WOOD at X= -1557, Y= 79, Z= -121
[2024-03-22 16:05:21] [world] The Player <A_Random_Person> has placed WOOD at X= -1556, Y= 79, Z= -121
[2024-03-22 16:05:22] [world] The Player <A_Random_Person> has placed WOOD at X= -1558, Y= 79, Z= -122
[2024-03-22 16:05:22] [world] The Player <A_Random_Person> has placed WOOD at X= -1557, Y= 79, Z= -122
[2024-03-22 16:05:22] [world] The Player <A_Random_Person> has placed WOOD at X= -1556, Y= 79, Z= -122
[2024-03-22 16:05:24] [world] The Player <SPADE> has placed DIRT at X= -644, Y= 63, Z= -779
[2024-03-22 16:05:25] [world] The Player <A_Random_Person> has placed WOOD at X= -1554, Y= 79, Z= -122
[2024-03-22 16:05:25] [world] The Player <SPADE> has placed DIRT at X= -644, Y= 64, Z= -779
[2024-03-22 16:05:25] [world] The Player <A_Random_Person> has placed WOOD at X= -1555, Y= 79, Z= -122
[2024-03-22 16:05:26] [world] The Player <A_Random_Person> has placed WOOD at X= -1549, Y= 79, Z= -122
[2024-03-22 16:05:46] [world] The Player <Mudkips_Rule> has placed NETHER_WARTS at X= -1169, Y= 49, Z= -434
[2024-03-22 16:05:47] [world] The Player <A_Random_Person> has placed WOOD at X= -1550, Y= 80, Z= -122
[2024-03-22 16:05:48] [world] The Player <A_Random_Person> has placed WOOD at X= -1551, Y= 80, Z= -122
[2024-03-22 16:05:48] [world] The Player <A_Random_Person> has placed WOOD at X= -1552, Y= 80, Z= -122
[2024-03-22 16:05:48] [world] The Player <Mudkips_Rule> has placed NETHER_WARTS at X= -1169, Y= 49, Z= -431
[2024-03-22 16:05:50] [world] The Player <A_Random_Person> has placed WOOD at X= -1553, Y= 80, Z= -122
[2024-03-22 16:05:50] [world] The Player <A_Random_Person> has placed WOOD at X= -1554, Y= 80, Z= -122
[2024-03-22 16:05:51] [world] The Player <Mudkips_Rule> has placed NETHER_WARTS at X= -1167, Y= 49, Z= -431
[2024-03-22 16:05:51] [world] The Player <A_Random_Person> has placed WOOD at X= -1555, Y= 80, Z= -122
[2024-03-22 16:05:53] [world] The Player <Mudkips_Rule> has placed NETHER_WARTS at X= -1166, Y= 49, Z= -431
[2024-03-22 16:05:53] [world] The Player <digbick> has placed TORCH at X= -624, Y= 9, Z= 331
[2024-03-22 16:05:54] [world] The Player <A_Random_Person> has placed WOOD at X= -1556, Y= 80, Z= -122
[2024-03-22 16:05:56] [world] The Player <A_Random_Person> has placed WOOD at X= -1550, Y= 80, Z= -123
[2024-03-22 16:05:56] [world] The Player <A_Random_Person> has placed WOOD at X= -1550, Y= 80, Z= -124
[2024-03-22 16:05:57] [world] The Player <A_Random_Person> has placed WOOD at X= -1550, Y= 80, Z= -126
[2024-03-22 16:05:57] [world] The Player <A_Random_Person> has placed WOOD at X= -1550, Y= 80, Z= -125
[2024-03-22 16:05:57] [world] The Player <Mudkips_Rule> has placed NETHER_WARTS at X= -1164, Y= 49, Z= -431
[2024-03-22 16:05:57] [world] The Player <A_Random_Person> has placed WOOD at X= -1551, Y= 80, Z= -123
[2024-03-22 16:05:58] [world] The Player <A_Random_Person> has placed WOOD at X= -1551, Y= 80, Z= -125
[2024-03-22 16:05:58] [world] The Player <A_Random_Person> has placed WOOD at X= -1552, Y= 80, Z= -125
[2024-03-22 16:05:59] [world] The Player <A_Random_Person> has placed WOOD at X= -1551, Y= 80, Z= -126
[2024-03-22 16:05:59] [world] The Player <A_Random_Person> has placed WOOD at X= -1552, Y= 80, Z= -126
[2024-03-22 16:06:00] [world] The Player <A_Random_Person> has placed WOOD at X= -1551, Y= 80, Z= -124
[2024-03-22 16:06:00] [world] The Player <A_Random_Person> has placed WOOD at X= -1552, Y= 80, Z= -124
[2024-03-22 16:06:00] [world] The Player <Mudkips_Rule> has placed NETHER_WARTS at X= -1159, Y= 49, Z= -431
[2024-03-22 16:06:01] [world] The Player <A_Random_Person> has placed WOOD at X= -1552, Y= 80, Z= -123
[2024-03-22 16:06:02] [world] The Player <A_Random_Person> has placed WOOD at X= -1553, Y= 80, Z= -123
[2024-03-22 16:06:02] [world] The Player <A_Random_Person> has placed WOOD at X= -1554, Y= 80, Z= -123
[2024-03-22 16:06:03] [world] The Player <Mudkips_Rule> has placed NETHER_WARTS at X= -1159, Y= 49, Z= -433
[2024-03-22 16:06:03] [world] The Player <A_Random_Person> has placed WOOD at X= -1553, Y= 80, Z= -124
[2024-03-22 16:06:03] [world] The Player <A_Random_Person> has placed WOOD at X= -1554, Y= 80, Z= -124
[2024-03-22 16:06:04] [world] The Player <A_Random_Person> has placed WOOD at X= -1553, Y= 80, Z= -126
[2024-03-22 16:06:04] [world] The Player <Mudkips_Rule> has placed NETHER_WARTS at X= -1158, Y= 49, Z= -434
[2024-03-22 16:06:04] [world] The Player <A_Random_Person> has placed WOOD at X= -1554, Y= 80, Z= -126
[2024-03-22 16:06:05] [world] The Player <A_Random_Person> has placed WOOD at X= -1553, Y= 80, Z= -125
[2024-03-22 16:06:05] [world] The Player <A_Random_Person> has placed WOOD at X= -1554, Y= 80, Z= -125
[2024-03-22 16:06:07] [world] The Player <Mudkips_Rule> has placed NETHER_WARTS at X= -1162, Y= 49, Z= -434
[2024-03-22 16:06:09] [world] The Player <Mudkips_Rule> has placed NETHER_WARTS at X= -1165, Y= 49, Z= -434
[2024-03-22 16:06:11] [world] The Player <Mudkips_Rule> has placed NETHER_WARTS at X= -1167, Y= 49, Z= -435
[2024-03-22 16:06:18] [world] The Player <A_Random_Person> has placed WOOD at X= -1559, Y= 80, Z= -117
[2024-03-22 16:06:19] [world] The Player <A_Random_Person> has placed WOOD at X= -1560, Y= 80, Z= -117
[2024-03-22 16:06:21] [world] The Player <A_Random_Person> has placed WOOD at X= -1563, Y= 79, Z= -121
[2024-03-22 16:06:21] [world] The Player <A_Random_Person> has placed WOOD at X= -1563, Y= 79, Z= -120
[2024-03-22 16:06:21] [world] The Player <A_Random_Person> has placed WOOD at X= -1563, Y= 79, Z= -118
[2024-03-22 16:06:23] [world] The Player <A_Random_Person> has placed WOOD at X= -1563, Y= 79, Z= -119
[2024-03-22 16:06:24] [world] The Player <A_Random_Person> has placed WOOD at X= -1562, Y= 79, Z= -121
[2024-03-22 16:06:24] [world] The Player <digbick> has placed DIRT at X= -617, Y= 5, Z= 330
[2024-03-22 16:06:25] [world] The Player <A_Random_Person> has placed WOOD at X= -1562, Y= 79, Z= -120
[2024-03-22 16:06:25] [world] The Player <A_Random_Person> has placed WOOD at X= -1562, Y= 79, Z= -119
[2024-03-22 16:06:25] [world] The Player <A_Random_Person> has placed WOOD at X= -1562, Y= 79, Z= -118
[2024-03-22 16:06:27] [world] The Player <digbick> has placed DIRT at X= -618, Y= 5, Z= 330
[2024-03-22 16:06:27] [world] The Player <A_Random_Person> has placed WOOD at X= -1561, Y= 79, Z= -121
[2024-03-22 16:06:27] [world] The Player <A_Random_Person> has placed WOOD at X= -1561, Y= 79, Z= -120
[2024-03-22 16:06:27] [world] The Player <digbick> has placed DIRT at X= -619, Y= 5, Z= 330
[2024-03-22 16:06:27] [world] The Player <A_Random_Person> has placed WOOD at X= -1561, Y= 79, Z= -119
[2024-03-22 16:06:27] [world] The Player <A_Random_Person> has placed WOOD at X= -1561, Y= 79, Z= -118
[2024-03-22 16:06:27] [world] The Player <digbick> has placed DIRT at X= -620, Y= 5, Z= 330
[2024-03-22 16:06:27] [world] The Player <digbick> has placed DIRT at X= -621, Y= 5, Z= 330
[2024-03-22 16:06:28] [world] The Player <digbick> has placed DIRT at X= -622, Y= 5, Z= 330
[2024-03-22 16:06:29] [world] The Player <A_Random_Person> has placed WOOD at X= -1559, Y= 79, Z= -121
[2024-03-22 16:06:30] [world] The Player <A_Random_Person> has placed WOOD at X= -1559, Y= 79, Z= -120
[2024-03-22 16:06:31] [world] The Player <digbick> has placed DIRT at X= -624, Y= 5, Z= 330
[2024-03-22 16:06:31] [world] The Player <digbick> has placed DIRT at X= -623, Y= 5, Z= 330
[2024-03-22 16:06:33] [world] The Player <A_Random_Person> has placed WOOD at X= -1560, Y= 79, Z= -121
[2024-03-22 16:06:33] [world] The Player <A_Random_Person> has placed WOOD at X= -1560, Y= 79, Z= -120
[2024-03-22 16:06:33] [world] The Player <A_Random_Person> has placed WOOD at X= -1559, Y= 79, Z= -119
[2024-03-22 16:06:34] [world] The Player <A_Random_Person> has placed WOOD at X= -1560, Y= 79, Z= -119
[2024-03-22 16:06:35] [world] The Player <A_Random_Person> has placed WOOD at X= -1559, Y= 79, Z= -118
[2024-03-22 16:06:35] [world] The Player <A_Random_Person> has placed WOOD at X= -1560, Y= 79, Z= -118
[2024-03-22 16:06:48] [world] The Player <A_Random_Person> has placed WOOD at X= -1555, Y= 79, Z= -126
[2024-03-22 16:06:48] [world] The Player <A_Random_Person> has placed WOOD at X= -1556, Y= 79, Z= -126
[2024-03-22 16:06:48] [world] The Player <A_Random_Person> has placed WOOD at X= -1557, Y= 79, Z= -126
[2024-03-22 16:06:49] [world] The Player <A_Random_Person> has placed WOOD at X= -1558, Y= 79, Z= -126
[2024-03-22 16:07:01] [world] The Player <A_Random_Person> has placed WOOD at X= -1557, Y= 79, Z= -125
[2024-03-22 16:07:01] [world] The Player <A_Random_Person> has placed WOOD at X= -1557, Y= 79, Z= -124
[2024-03-22 16:07:02] [world] The Player <A_Random_Person> has placed WOOD at X= -1556, Y= 79, Z= -125
[2024-03-22 16:07:02] [world] The Player <A_Random_Person> has placed WOOD at X= -1556, Y= 79, Z= -124
[2024-03-22 16:07:02] [world] The Player <A_Random_Person> has placed WOOD at X= -1555, Y= 79, Z= -125
[2024-03-22 16:07:03] [world] The Player <A_Random_Person> has placed WOOD at X= -1555, Y= 79, Z= -124
[2024-03-22 16:07:06] [world] The Player <digbick> has placed DIRT at X= -622, Y= 4, Z= 331
[2024-03-22 16:07:09] [world] The Player <A_Random_Person> has placed WOOD at X= -1558, Y= 79, Z= -125
[2024-03-22 16:07:09] [world] The Player <A_Random_Person> has placed WOOD at X= -1558, Y= 79, Z= -124
[2024-03-22 16:07:09] [world] The Player <A_Random_Person> has placed WOOD at X= -1558, Y= 79, Z= -123
[2024-03-22 16:07:10] [world] The Player <A_Random_Person> has placed WOOD at X= -1558, Y= 79, Z= -122
[2024-03-22 16:07:11] [world] The Player <A_Random_Person> has placed WOOD at X= -1555, Y= 79, Z= -123
[2024-03-22 16:07:11] [world] The Player <A_Random_Person> has placed WOOD at X= -1556, Y= 79, Z= -123
[2024-03-22 16:07:11] [world] The Player <A_Random_Person> has placed WOOD at X= -1557, Y= 79, Z= -123
[2024-03-22 16:07:12] [world] The Player <A_Random_Person> has placed WOOD at X= -1555, Y= 79, Z= -122
[2024-03-22 16:07:12] [world] The Player <A_Random_Person> has placed WOOD at X= -1556, Y= 79, Z= -122
[2024-03-22 16:07:12] [world] The Player <A_Random_Person> has placed WOOD at X= -1557, Y= 79, Z= -122
[2024-03-22 16:07:21] [world] The Player <A_Random_Person> has placed WOOD at X= -1563, Y= 80, Z= -122
[2024-03-22 16:07:21] [world] The Player <A_Random_Person> has placed WOOD at X= -1562, Y= 80, Z= -122
[2024-03-22 16:07:22] [world] The Player <A_Random_Person> has placed WOOD at X= -1561, Y= 80, Z= -122
[2024-03-22 16:07:22] [world] The Player <A_Random_Person> has placed WOOD at X= -1560, Y= 80, Z= -122
[2024-03-22 16:07:24] [world] The Player <A_Random_Person> has placed WOOD at X= -1559, Y= 80, Z= -122
[2024-03-22 16:08:01] [world] The Player <A_Random_Person> has placed SANDSTONE at X= -1563, Y= 80, Z= -123
