[2024-03-24 21:52:56] [world] The Player <GolemDaWanderer> has placed HOPPER at X= -10299, Y= 34, Z= 4029
[2024-03-25 13:26:50] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10197, Y= 66, Z= 4098
[2024-03-25 13:26:51] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10197, Y= 66, Z= 4099
[2024-03-25 13:26:51] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10197, Y= 66, Z= 4100
[2024-03-25 13:26:52] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10196, Y= 66, Z= 4100
[2024-03-25 13:26:52] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10196, Y= 66, Z= 4099
[2024-03-25 13:26:53] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10196, Y= 66, Z= 4098
[2024-03-25 13:26:53] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10196, Y= 66, Z= 4097
[2024-03-25 13:26:54] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10196, Y= 66, Z= 4096
[2024-03-25 13:26:54] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10196, Y= 66, Z= 4095
[2024-03-25 13:26:55] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10196, Y= 66, Z= 4094
[2024-03-25 13:26:55] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10196, Y= 66, Z= 4093
[2024-03-25 13:26:56] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10196, Y= 66, Z= 4092
[2024-03-25 13:26:56] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10196, Y= 66, Z= 4091
[2024-03-25 13:26:57] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10196, Y= 66, Z= 4090
[2024-03-25 13:26:57] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10196, Y= 66, Z= 4089
[2024-03-25 13:26:58] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10196, Y= 66, Z= 4088
[2024-03-25 13:26:58] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10196, Y= 66, Z= 4087
[2024-03-25 13:26:59] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10196, Y= 66, Z= 4086
[2024-03-25 13:26:59] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10196, Y= 66, Z= 4085
[2024-03-25 13:27:00] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10196, Y= 66, Z= 4084
[2024-03-25 13:27:00] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10196, Y= 66, Z= 4083
[2024-03-25 13:27:01] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10196, Y= 66, Z= 4082
[2024-03-25 13:27:01] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10196, Y= 66, Z= 4081
[2024-03-25 13:28:35] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10196, Y= 63, Z= 4101
[2024-03-25 13:28:35] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10196, Y= 63, Z= 4100
[2024-03-25 13:28:35] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10196, Y= 63, Z= 4099
[2024-03-25 13:28:36] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10196, Y= 63, Z= 4098
[2024-03-25 13:28:36] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10196, Y= 63, Z= 4097
[2024-03-25 13:28:37] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10196, Y= 63, Z= 4096
[2024-03-25 13:28:37] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10196, Y= 63, Z= 4095
[2024-03-25 13:28:38] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10196, Y= 63, Z= 4094
[2024-03-25 13:28:38] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10196, Y= 63, Z= 4093
[2024-03-25 13:28:39] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10196, Y= 63, Z= 4092
[2024-03-25 13:28:39] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10196, Y= 63, Z= 4091
[2024-03-25 13:28:39] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10196, Y= 63, Z= 4090
[2024-03-25 13:28:40] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10196, Y= 63, Z= 4089
[2024-03-25 13:28:40] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10196, Y= 63, Z= 4088
[2024-03-25 13:28:41] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10196, Y= 63, Z= 4087
[2024-03-25 13:28:41] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10196, Y= 63, Z= 4086
[2024-03-25 13:28:41] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10196, Y= 63, Z= 4085
[2024-03-25 13:28:42] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10196, Y= 63, Z= 4084
[2024-03-25 13:28:42] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10196, Y= 63, Z= 4083
[2024-03-25 13:28:42] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10196, Y= 63, Z= 4082
[2024-03-25 13:28:43] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10196, Y= 63, Z= 4081
[2024-03-25 13:28:44] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10197, Y= 63, Z= 4081
[2024-03-25 13:28:45] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10197, Y= 63, Z= 4082
[2024-03-25 13:28:46] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10197, Y= 63, Z= 4083
[2024-03-25 13:28:46] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10197, Y= 63, Z= 4084
[2024-03-25 13:28:47] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10197, Y= 63, Z= 4085
[2024-03-25 13:28:47] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10197, Y= 63, Z= 4086
[2024-03-25 13:28:48] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10197, Y= 63, Z= 4087
[2024-03-25 13:28:48] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10197, Y= 63, Z= 4088
[2024-03-25 13:28:49] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10197, Y= 63, Z= 4089
[2024-03-25 13:28:49] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10197, Y= 63, Z= 4090
[2024-03-25 13:28:50] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10197, Y= 63, Z= 4091
[2024-03-25 13:28:50] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10197, Y= 63, Z= 4092
[2024-03-25 13:28:51] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10197, Y= 63, Z= 4093
[2024-03-25 13:28:51] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10197, Y= 63, Z= 4094
[2024-03-25 13:28:51] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10197, Y= 63, Z= 4095
[2024-03-25 13:28:52] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10197, Y= 63, Z= 4096
[2024-03-25 13:28:52] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10197, Y= 63, Z= 4097
[2024-03-25 13:28:53] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10197, Y= 63, Z= 4098
[2024-03-25 13:28:53] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10197, Y= 63, Z= 4099
[2024-03-25 13:28:54] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10197, Y= 63, Z= 4100
[2024-03-25 13:28:54] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10197, Y= 63, Z= 4101
[2024-03-25 13:28:55] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10198, Y= 63, Z= 4101
[2024-03-25 13:28:55] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10198, Y= 63, Z= 4100
[2024-03-25 13:28:55] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10198, Y= 63, Z= 4099
[2024-03-25 13:28:56] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10198, Y= 63, Z= 4098
[2024-03-25 13:28:56] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10198, Y= 63, Z= 4097
[2024-03-25 13:28:57] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10198, Y= 63, Z= 4096
[2024-03-25 13:28:57] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10198, Y= 63, Z= 4095
[2024-03-25 13:28:58] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10198, Y= 63, Z= 4094
[2024-03-25 13:28:58] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10198, Y= 63, Z= 4093
[2024-03-25 13:28:59] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10198, Y= 63, Z= 4092
[2024-03-25 13:28:59] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10198, Y= 63, Z= 4091
[2024-03-25 13:29:00] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10198, Y= 63, Z= 4090
[2024-03-25 13:29:00] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10198, Y= 63, Z= 4089
[2024-03-25 13:29:01] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10198, Y= 63, Z= 4088
[2024-03-25 13:29:01] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10198, Y= 63, Z= 4087
[2024-03-25 13:29:02] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10198, Y= 63, Z= 4086
[2024-03-25 13:29:02] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10198, Y= 63, Z= 4085
[2024-03-25 13:29:03] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10198, Y= 63, Z= 4084
[2024-03-25 13:29:03] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10198, Y= 63, Z= 4083
[2024-03-25 13:29:04] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10198, Y= 63, Z= 4082
[2024-03-25 13:29:04] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10198, Y= 63, Z= 4081
[2024-03-25 13:29:07] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10199, Y= 63, Z= 4081
[2024-03-25 13:29:31] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10199, Y= 63, Z= 4082
[2024-03-25 13:29:31] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10199, Y= 63, Z= 4083
[2024-03-25 13:29:31] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10199, Y= 63, Z= 4084
[2024-03-25 13:29:32] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10199, Y= 63, Z= 4085
[2024-03-25 13:29:32] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10199, Y= 63, Z= 4086
[2024-03-25 13:29:33] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10199, Y= 63, Z= 4087
[2024-03-25 13:29:33] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10199, Y= 63, Z= 4088
[2024-03-25 13:29:33] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10199, Y= 63, Z= 4089
[2024-03-25 13:29:34] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10199, Y= 63, Z= 4090
[2024-03-25 13:29:34] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10199, Y= 63, Z= 4091
[2024-03-25 13:29:35] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10199, Y= 63, Z= 4092
[2024-03-25 13:29:35] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10199, Y= 63, Z= 4093
[2024-03-25 13:29:36] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10199, Y= 63, Z= 4094
[2024-03-25 13:29:36] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10199, Y= 63, Z= 4095
[2024-03-25 13:29:51] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10199, Y= 63, Z= 4096
[2024-03-25 13:29:51] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10199, Y= 63, Z= 4097
[2024-03-25 13:29:52] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10199, Y= 63, Z= 4098
[2024-03-25 13:29:52] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10199, Y= 63, Z= 4099
[2024-03-25 13:29:52] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10199, Y= 63, Z= 4100
[2024-03-25 13:29:53] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10199, Y= 63, Z= 4101
[2024-03-25 13:29:53] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10200, Y= 63, Z= 4101
[2024-03-25 13:29:54] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10200, Y= 63, Z= 4100
[2024-03-25 13:29:54] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10200, Y= 63, Z= 4099
[2024-03-25 13:29:55] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10200, Y= 63, Z= 4098
[2024-03-25 13:29:55] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10200, Y= 63, Z= 4097
[2024-03-25 13:29:55] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10200, Y= 63, Z= 4096
[2024-03-25 13:29:56] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10200, Y= 63, Z= 4095
[2024-03-25 13:29:56] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10200, Y= 63, Z= 4094
[2024-03-25 13:29:57] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10200, Y= 63, Z= 4093
[2024-03-25 13:29:57] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10200, Y= 63, Z= 4092
[2024-03-25 13:29:58] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10200, Y= 63, Z= 4091
[2024-03-25 13:29:58] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10200, Y= 63, Z= 4090
[2024-03-25 13:29:58] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10200, Y= 63, Z= 4089
[2024-03-25 13:29:59] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10200, Y= 63, Z= 4088
[2024-03-25 13:29:59] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10200, Y= 63, Z= 4087
[2024-03-25 13:29:59] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10200, Y= 63, Z= 4086
[2024-03-25 13:30:00] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10200, Y= 63, Z= 4085
[2024-03-25 13:30:00] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10200, Y= 63, Z= 4084
[2024-03-25 13:30:01] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10200, Y= 63, Z= 4083
[2024-03-25 13:30:01] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10200, Y= 63, Z= 4082
[2024-03-25 13:30:02] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10200, Y= 63, Z= 4081
[2024-03-25 13:30:02] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10201, Y= 63, Z= 4081
[2024-03-25 13:30:03] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10201, Y= 63, Z= 4082
[2024-03-25 13:30:03] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10201, Y= 63, Z= 4083
[2024-03-25 13:30:03] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10201, Y= 63, Z= 4084
[2024-03-25 13:30:03] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10201, Y= 63, Z= 4085
[2024-03-25 13:30:04] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10201, Y= 63, Z= 4086
[2024-03-25 13:30:04] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10201, Y= 63, Z= 4087
[2024-03-25 13:30:04] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10201, Y= 63, Z= 4088
[2024-03-25 13:30:05] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10201, Y= 63, Z= 4089
[2024-03-25 13:30:05] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10201, Y= 63, Z= 4090
[2024-03-25 13:30:06] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10201, Y= 63, Z= 4091
[2024-03-25 13:30:06] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10201, Y= 63, Z= 4092
[2024-03-25 13:30:07] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10201, Y= 63, Z= 4093
[2024-03-25 13:30:07] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10201, Y= 63, Z= 4094
[2024-03-25 13:30:08] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10201, Y= 63, Z= 4095
[2024-03-25 13:30:08] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10201, Y= 63, Z= 4096
[2024-03-25 13:30:08] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10201, Y= 63, Z= 4097
[2024-03-25 13:30:09] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10201, Y= 63, Z= 4098
[2024-03-25 13:30:09] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10201, Y= 63, Z= 4099
[2024-03-25 13:30:10] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10201, Y= 63, Z= 4100
[2024-03-25 13:30:10] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10201, Y= 63, Z= 4101
[2024-03-25 13:32:11] [world] The Player <NezukoChan> has placed POTATO at X= -10200, Y= 64, Z= 4134
[2024-03-25 13:32:12] [world] The Player <NezukoChan> has placed POTATO at X= -10199, Y= 64, Z= 4134
[2024-03-25 13:32:13] [world] The Player <NezukoChan> has placed POTATO at X= -10199, Y= 64, Z= 4136
[2024-03-25 13:32:16] [world] The Player <NezukoChan> has placed POTATO at X= -10201, Y= 64, Z= 4136
[2024-03-25 13:32:17] [world] The Player <NezukoChan> has placed POTATO at X= -10201, Y= 64, Z= 4135
[2024-03-25 13:32:55] [world] The Player <NezukoChan> has placed POTATO at X= -10201, Y= 64, Z= 4134
[2024-03-25 13:33:06] [world] The Player <NezukoChan> has placed CROPS at X= -10202, Y= 64, Z= 4134
[2024-03-25 13:33:06] [world] The Player <NezukoChan> has placed CROPS at X= -10202, Y= 64, Z= 4136
[2024-03-25 13:33:06] [world] The Player <NezukoChan> has placed CROPS at X= -10202, Y= 64, Z= 4137
[2024-03-25 13:33:07] [world] The Player <NezukoChan> has placed CROPS at X= -10202, Y= 64, Z= 4138
[2024-03-25 13:33:07] [world] The Player <NezukoChan> has placed CROPS at X= -10202, Y= 64, Z= 4140
[2024-03-25 13:33:07] [world] The Player <NezukoChan> has placed CROPS at X= -10202, Y= 64, Z= 4141
[2024-03-25 13:33:09] [world] The Player <NezukoChan> has placed CROPS at X= -10202, Y= 64, Z= 4139
[2024-03-25 13:33:12] [world] The Player <NezukoChan> has placed CROPS at X= -10203, Y= 64, Z= 4134
[2024-03-25 13:33:12] [world] The Player <NezukoChan> has placed CROPS at X= -10203, Y= 64, Z= 4135
[2024-03-25 13:33:13] [world] The Player <NezukoChan> has placed CROPS at X= -10203, Y= 64, Z= 4137
[2024-03-25 13:33:14] [world] The Player <NezukoChan> has placed CROPS at X= -10203, Y= 64, Z= 4136
[2024-03-25 13:33:17] [world] The Player <NezukoChan> has placed CROPS at X= -10204, Y= 64, Z= 4139
[2024-03-25 13:33:17] [world] The Player <NezukoChan> has placed CROPS at X= -10204, Y= 64, Z= 4138
[2024-03-25 13:33:18] [world] The Player <NezukoChan> has placed CROPS at X= -10204, Y= 64, Z= 4137
[2024-03-25 13:33:18] [world] The Player <NezukoChan> has placed CROPS at X= -10204, Y= 64, Z= 4136
[2024-03-25 13:33:19] [world] The Player <NezukoChan> has placed CROPS at X= -10204, Y= 64, Z= 4135
[2024-03-25 13:33:23] [world] The Player <NezukoChan> has placed CROPS at X= -10205, Y= 64, Z= 4143
[2024-03-25 13:33:24] [world] The Player <NezukoChan> has placed CROPS at X= -10205, Y= 64, Z= 4142
[2024-03-25 13:33:24] [world] The Player <NezukoChan> has placed CROPS at X= -10205, Y= 64, Z= 4141
[2024-03-25 13:33:24] [world] The Player <NezukoChan> has placed CROPS at X= -10205, Y= 64, Z= 4140
[2024-03-25 13:33:24] [world] The Player <NezukoChan> has placed CROPS at X= -10205, Y= 64, Z= 4139
[2024-03-25 13:33:25] [world] The Player <NezukoChan> has placed CROPS at X= -10205, Y= 64, Z= 4138
[2024-03-25 13:33:25] [world] The Player <NezukoChan> has placed CROPS at X= -10205, Y= 64, Z= 4137
[2024-03-25 13:33:25] [world] The Player <NezukoChan> has placed CROPS at X= -10205, Y= 64, Z= 4136
[2024-03-25 13:33:25] [world] The Player <NezukoChan> has placed CROPS at X= -10205, Y= 64, Z= 4135
[2024-03-25 13:33:26] [world] The Player <NezukoChan> has placed CROPS at X= -10205, Y= 64, Z= 4134
[2024-03-25 13:33:29] [world] The Player <NezukoChan> has placed CROPS at X= -10206, Y= 64, Z= 4136
[2024-03-25 13:33:29] [world] The Player <NezukoChan> has placed CROPS at X= -10206, Y= 64, Z= 4135
[2024-03-25 13:33:29] [world] The Player <NezukoChan> has placed CROPS at X= -10206, Y= 64, Z= 4134
[2024-03-25 13:33:31] [world] The Player <NezukoChan> has placed CROPS at X= -10206, Y= 64, Z= 4138
[2024-03-25 13:33:34] [world] The Player <NezukoChan> has placed CROPS at X= -10206, Y= 64, Z= 4143
[2024-03-25 13:33:35] [world] The Player <NezukoChan> has placed CROPS at X= -10206, Y= 64, Z= 4142
[2024-03-25 13:33:35] [world] The Player <NezukoChan> has placed CROPS at X= -10206, Y= 64, Z= 4141
[2024-03-25 13:33:35] [world] The Player <NezukoChan> has placed CROPS at X= -10206, Y= 64, Z= 4140
[2024-03-25 13:33:48] [world] The Player <NezukoChan> has placed CROPS at X= -10207, Y= 64, Z= 4143
[2024-03-25 13:33:48] [world] The Player <NezukoChan> has placed CROPS at X= -10208, Y= 64, Z= 4143
[2024-03-25 13:33:49] [world] The Player <NezukoChan> has placed CROPS at X= -10207, Y= 64, Z= 4142
[2024-03-25 13:33:49] [world] The Player <NezukoChan> has placed CROPS at X= -10207, Y= 64, Z= 4141
[2024-03-25 13:33:49] [world] The Player <NezukoChan> has placed CROPS at X= -10208, Y= 64, Z= 4141
[2024-03-25 13:33:50] [world] The Player <NezukoChan> has placed CROPS at X= -10208, Y= 64, Z= 4142
[2024-03-25 13:33:51] [world] The Player <NezukoChan> has placed CROPS at X= -10207, Y= 64, Z= 4140
[2024-03-25 13:33:51] [world] The Player <NezukoChan> has placed CROPS at X= -10208, Y= 64, Z= 4140
[2024-03-25 13:33:51] [world] The Player <NezukoChan> has placed CROPS at X= -10208, Y= 64, Z= 4139
[2024-03-25 13:33:51] [world] The Player <NezukoChan> has placed CROPS at X= -10208, Y= 64, Z= 4138
[2024-03-25 13:33:52] [world] The Player <NezukoChan> has placed CROPS at X= -10207, Y= 64, Z= 4139
[2024-03-25 13:33:53] [world] The Player <NezukoChan> has placed CROPS at X= -10208, Y= 64, Z= 4137
[2024-03-25 13:33:53] [world] The Player <NezukoChan> has placed CROPS at X= -10207, Y= 64, Z= 4138
[2024-03-25 13:33:53] [world] The Player <NezukoChan> has placed CROPS at X= -10207, Y= 64, Z= 4137
[2024-03-25 13:33:54] [world] The Player <NezukoChan> has placed CROPS at X= -10208, Y= 64, Z= 4135
[2024-03-25 13:33:54] [world] The Player <NezukoChan> has placed CROPS at X= -10208, Y= 64, Z= 4136
[2024-03-25 13:33:55] [world] The Player <NezukoChan> has placed CROPS at X= -10208, Y= 64, Z= 4134
[2024-03-25 13:33:55] [world] The Player <NezukoChan> has placed CROPS at X= -10207, Y= 64, Z= 4134
[2024-03-25 13:33:55] [world] The Player <NezukoChan> has placed CROPS at X= -10207, Y= 64, Z= 4135
[2024-03-25 13:33:59] [world] The Player <NezukoChan> has placed CROPS at X= -10209, Y= 64, Z= 4139
[2024-03-25 13:34:00] [world] The Player <NezukoChan> has placed CROPS at X= -10209, Y= 64, Z= 4138
[2024-03-25 13:34:00] [world] The Player <NezukoChan> has placed CROPS at X= -10209, Y= 64, Z= 4137
[2024-03-25 13:34:00] [world] The Player <NezukoChan> has placed CROPS at X= -10209, Y= 64, Z= 4136
[2024-03-25 13:34:00] [world] The Player <NezukoChan> has placed CROPS at X= -10209, Y= 64, Z= 4135
[2024-03-25 13:34:00] [world] The Player <NezukoChan> has placed CROPS at X= -10209, Y= 64, Z= 4134
[2024-03-25 13:34:03] [world] The Player <NezukoChan> has placed CROPS at X= -10210, Y= 64, Z= 4140
[2024-03-25 13:34:06] [world] The Player <NezukoChan> has placed CROPS at X= -10209, Y= 64, Z= 4144
[2024-03-25 13:34:07] [world] The Player <NezukoChan> has placed CROPS at X= -10209, Y= 64, Z= 4145
[2024-03-25 13:34:10] [world] The Player <NezukoChan> has placed CROPS at X= -10205, Y= 64, Z= 4148
[2024-03-25 13:34:13] [world] The Player <NezukoChan> has placed CROPS at X= -10203, Y= 64, Z= 4151
[2024-03-25 13:34:20] [world] The Player <NezukoChan> has placed CROPS at X= -10209, Y= 65, Z= 4155
[2024-03-25 13:34:22] [world] The Player <NezukoChan> has placed CROPS at X= -10209, Y= 65, Z= 4155
[2024-03-25 13:34:27] [world] The Player <NezukoChan> has placed CROPS at X= -10205, Y= 64, Z= 4147
[2024-03-25 13:34:36] [world] The Player <NezukoChan> has placed SOIL at X= -10199, Y= 63, Z= 4135
[2024-03-25 13:36:22] [world] The Player <NezukoChan> has placed SOIL at X= -10203, Y= 63, Z= 4148
[2024-03-25 13:36:23] [world] The Player <NezukoChan> has placed CROPS at X= -10203, Y= 64, Z= 4148
[2024-03-25 13:36:32] [world] The Player <NezukoChan> has placed SOIL at X= -10203, Y= 63, Z= 4151
[2024-03-25 13:36:33] [world] The Player <NezukoChan> has placed CROPS at X= -10203, Y= 64, Z= 4151
[2024-03-25 13:37:27] [world] The Player <NezukoChan> has placed POTATO at X= -10199, Y= 64, Z= 4135
[2024-03-25 13:39:18] [world] The Player <NezukoChan> has placed DIRT at X= -10191, Y= 63, Z= 4161
[2024-03-25 13:39:19] [world] The Player <NezukoChan> has placed DIRT at X= -10190, Y= 63, Z= 4161
[2024-03-25 13:40:21] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10190, Y= 63, Z= 4107
[2024-03-25 13:40:22] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10189, Y= 63, Z= 4107
[2024-03-25 13:40:22] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10189, Y= 63, Z= 4108
[2024-03-25 13:40:22] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10190, Y= 63, Z= 4108
[2024-03-25 13:40:24] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10188, Y= 63, Z= 4107
[2024-03-25 13:40:24] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10188, Y= 63, Z= 4106
[2024-03-25 13:40:25] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10189, Y= 63, Z= 4106
[2024-03-25 13:40:25] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10190, Y= 63, Z= 4106
[2024-03-25 13:40:25] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10190, Y= 63, Z= 4105
