[2024-03-19 11:18:46] [world_the_end] The Player <Rip_Dogwater> has placed STONE at X= 98, Y= 49, Z= -1
[2024-03-19 20:24:32] [world] The Player <TurtleDuck> has placed DIRT at X= -558, Y= 68, Z= 277
[2024-03-19 20:24:33] [world] The Player <TurtleDuck> has placed DIRT at X= -558, Y= 69, Z= 278
[2024-03-19 20:24:34] [world] The Player <TurtleDuck> has placed DIRT at X= -556, Y= 69, Z= 278
[2024-03-19 20:24:51] [world] The Player <Mudkips_Rule> has placed MELON_STEM at X= -1353, Y= 66, Z= -218
[2024-03-19 20:24:52] [world] The Player <Mudkips_Rule> has placed MELON_STEM at X= -1353, Y= 66, Z= -219
[2024-03-19 20:24:53] [world] The Player <Mudkips_Rule> has placed MELON_STEM at X= -1353, Y= 66, Z= -219
[2024-03-19 20:24:54] [world] The Player <Mudkips_Rule> has placed MELON_STEM at X= -1353, Y= 66, Z= -219
[2024-03-19 20:24:55] [world] The Player <Mudkips_Rule> has placed MELON_STEM at X= -1353, Y= 66, Z= -218
[2024-03-19 20:24:55] [world] The Player <Mudkips_Rule> has placed MELON_STEM at X= -1353, Y= 66, Z= -218
[2024-03-19 20:25:01] [world] The Player <Mudkips_Rule> has placed CROPS at X= -1356, Y= 66, Z= -224
[2024-03-19 20:25:01] [world] The Player <Mudkips_Rule> has placed CROPS at X= -1356, Y= 66, Z= -224
[2024-03-19 20:25:01] [world] The Player <Mudkips_Rule> has placed CROPS at X= -1356, Y= 66, Z= -224
[2024-03-19 20:25:03] [world] The Player <Mudkips_Rule> has placed CROPS at X= -1355, Y= 66, Z= -225
[2024-03-19 20:25:04] [world] The Player <Mudkips_Rule> has placed CROPS at X= -1355, Y= 66, Z= -225
[2024-03-19 20:25:04] [world] The Player <Mudkips_Rule> has placed CROPS at X= -1356, Y= 66, Z= -225
[2024-03-19 20:25:05] [world] The Player <Mudkips_Rule> has placed CROPS at X= -1356, Y= 66, Z= -225
[2024-03-19 20:25:05] [world] The Player <Mudkips_Rule> has placed CROPS at X= -1356, Y= 66, Z= -226
[2024-03-19 20:25:05] [world] The Player <Mudkips_Rule> has placed CROPS at X= -1356, Y= 66, Z= -226
[2024-03-19 20:25:06] [world] The Player <Mudkips_Rule> has placed CROPS at X= -1356, Y= 66, Z= -226
[2024-03-19 20:25:06] [world] The Player <Mudkips_Rule> has placed CROPS at X= -1355, Y= 66, Z= -226
[2024-03-19 20:25:06] [world] The Player <Mudkips_Rule> has placed CROPS at X= -1355, Y= 66, Z= -226
[2024-03-19 20:25:07] [world] The Player <Mudkips_Rule> has placed CROPS at X= -1355, Y= 66, Z= -227
[2024-03-19 20:25:30] [world] The Player <Mudkips_Rule> has placed MELON_STEM at X= -1353, Y= 66, Z= -214
[2024-03-19 20:25:31] [world] The Player <Mudkips_Rule> has placed MELON_STEM at X= -1353, Y= 66, Z= -216
[2024-03-19 20:25:33] [world] The Player <Mudkips_Rule> has placed MELON_STEM at X= -1353, Y= 66, Z= -216
[2024-03-19 20:25:33] [world] The Player <Mudkips_Rule> has placed MELON_STEM at X= -1353, Y= 66, Z= -216
[2024-03-19 20:25:36] [world] The Player <Mudkips_Rule> has placed MELON_STEM at X= -1353, Y= 66, Z= -216
[2024-03-19 20:25:38] [world] The Player <Mudkips_Rule> has placed MELON_STEM at X= -1353, Y= 66, Z= -216
[2024-03-19 20:25:38] [world] The Player <Mudkips_Rule> has placed MELON_STEM at X= -1353, Y= 66, Z= -216
[2024-03-19 20:25:38] [world] The Player <Mudkips_Rule> has placed MELON_STEM at X= -1353, Y= 66, Z= -216
[2024-03-19 20:25:38] [world] The Player <Mudkips_Rule> has placed MELON_STEM at X= -1353, Y= 66, Z= -216
[2024-03-19 20:25:39] [world] The Player <Mudkips_Rule> has placed MELON_STEM at X= -1353, Y= 66, Z= -214
[2024-03-19 20:25:39] [world] The Player <Mudkips_Rule> has placed MELON_STEM at X= -1353, Y= 66, Z= -214
[2024-03-19 20:25:39] [world] The Player <Mudkips_Rule> has placed MELON_STEM at X= -1353, Y= 66, Z= -214
[2024-03-19 20:25:52] [world] The Player <Mudkips_Rule> has placed CARROT at X= -1358, Y= 66, Z= -224
[2024-03-19 20:25:54] [world] The Player <Mudkips_Rule> has placed CARROT at X= -1359, Y= 66, Z= -224
[2024-03-19 20:25:54] [world] The Player <Mudkips_Rule> has placed CARROT at X= -1359, Y= 66, Z= -224
[2024-03-19 20:25:55] [world] The Player <Mudkips_Rule> has placed CARROT at X= -1358, Y= 66, Z= -224
[2024-03-19 20:25:56] [world] The Player <Mudkips_Rule> has placed CARROT at X= -1358, Y= 66, Z= -225
[2024-03-19 20:25:56] [world] The Player <Mudkips_Rule> has placed CARROT at X= -1358, Y= 66, Z= -225
[2024-03-19 20:25:56] [world] The Player <Mudkips_Rule> has placed CARROT at X= -1359, Y= 66, Z= -226
[2024-03-19 20:25:57] [world] The Player <Mudkips_Rule> has placed CARROT at X= -1359, Y= 66, Z= -226
[2024-03-19 20:25:57] [world] The Player <Mudkips_Rule> has placed CARROT at X= -1359, Y= 66, Z= -225
[2024-03-19 20:25:57] [world] The Player <Mudkips_Rule> has placed CARROT at X= -1359, Y= 66, Z= -225
[2024-03-19 20:25:57] [world] The Player <Mudkips_Rule> has placed CARROT at X= -1358, Y= 66, Z= -226
[2024-03-19 20:25:58] [world] The Player <Mudkips_Rule> has placed CARROT at X= -1358, Y= 66, Z= -226
[2024-03-19 20:25:58] [world] The Player <Mudkips_Rule> has placed CROPS at X= -1358, Y= 66, Z= -227
[2024-03-19 20:25:58] [world] The Player <Mudkips_Rule> has placed CROPS at X= -1358, Y= 66, Z= -227
[2024-03-19 20:25:58] [world] The Player <Mudkips_Rule> has placed CROPS at X= -1358, Y= 66, Z= -227
[2024-03-19 20:25:59] [world] The Player <Mudkips_Rule> has placed CROPS at X= -1359, Y= 66, Z= -228
[2024-03-19 20:25:59] [world] The Player <Mudkips_Rule> has placed CROPS at X= -1359, Y= 66, Z= -228
[2024-03-19 20:25:59] [world] The Player <Mudkips_Rule> has placed CROPS at X= -1359, Y= 66, Z= -228
[2024-03-19 20:25:59] [world] The Player <Mudkips_Rule> has placed CARROT at X= -1359, Y= 66, Z= -227
[2024-03-19 20:26:00] [world] The Player <Mudkips_Rule> has placed CARROT at X= -1359, Y= 66, Z= -227
[2024-03-19 20:26:00] [world] The Player <Mudkips_Rule> has placed CROPS at X= -1358, Y= 66, Z= -228
[2024-03-19 20:26:01] [world] The Player <Mudkips_Rule> has placed CROPS at X= -1358, Y= 66, Z= -228
[2024-03-19 20:26:01] [world] The Player <Mudkips_Rule> has placed CROPS at X= -1358, Y= 66, Z= -229
[2024-03-19 20:26:01] [world] The Player <Mudkips_Rule> has placed CROPS at X= -1358, Y= 66, Z= -229
[2024-03-19 20:26:01] [world] The Player <Mudkips_Rule> has placed CROPS at X= -1357, Y= 66, Z= -229
[2024-03-19 20:26:02] [world] The Player <Mudkips_Rule> has placed CROPS at X= -1357, Y= 66, Z= -229
[2024-03-19 20:26:02] [world] The Player <Mudkips_Rule> has placed CROPS at X= -1356, Y= 66, Z= -228
[2024-03-19 20:26:02] [world] The Player <Mudkips_Rule> has placed CROPS at X= -1356, Y= 66, Z= -228
[2024-03-19 20:26:03] [world] The Player <Mudkips_Rule> has placed CROPS at X= -1356, Y= 66, Z= -228
[2024-03-19 20:26:03] [world] The Player <Mudkips_Rule> has placed CROPS at X= -1356, Y= 66, Z= -229
[2024-03-19 20:26:03] [world] The Player <Mudkips_Rule> has placed CROPS at X= -1356, Y= 66, Z= -229
[2024-03-19 20:26:03] [world] The Player <Mudkips_Rule> has placed CROPS at X= -1355, Y= 66, Z= -229
[2024-03-19 20:26:04] [world] The Player <Mudkips_Rule> has placed CROPS at X= -1355, Y= 66, Z= -229
[2024-03-19 20:26:04] [world] The Player <Mudkips_Rule> has placed CROPS at X= -1355, Y= 66, Z= -228
[2024-03-19 20:26:04] [world] The Player <Mudkips_Rule> has placed CROPS at X= -1355, Y= 66, Z= -228
[2024-03-19 20:26:10] [world] The Player <TurtleDuck> has placed SPRUCE_FENCE at X= -571, Y= 64, Z= 289
[2024-03-19 20:26:11] [world] The Player <TurtleDuck> has placed SPRUCE_FENCE at X= -572, Y= 64, Z= 289
[2024-03-19 20:26:15] [world] The Player <TurtleDuck> has placed SPRUCE_FENCE at X= -572, Y= 64, Z= 290
[2024-03-19 20:26:55] [world] The Player <TurtleDuck> has placed PISTON_STICKY_BASE at X= -572, Y= 62, Z= 290
[2024-03-19 20:26:56] [world] The Player <TurtleDuck> has placed PISTON_STICKY_BASE at X= -571, Y= 62, Z= 290
[2024-03-19 20:26:58] [world] The Player <TurtleDuck> has placed PISTON_STICKY_BASE at X= -573, Y= 62, Z= 290
[2024-03-19 20:26:59] [world] The Player <TurtleDuck> has placed SMOOTH_BRICK at X= -573, Y= 63, Z= 290
[2024-03-19 20:26:59] [world] The Player <TurtleDuck> has placed SMOOTH_BRICK at X= -572, Y= 63, Z= 290
[2024-03-19 20:27:00] [world] The Player <TurtleDuck> has placed SMOOTH_BRICK at X= -571, Y= 63, Z= 290
[2024-03-19 20:27:15] [world] The Player <TurtleDuck> has placed SMOOTH_BRICK at X= -571, Y= 65, Z= 291
[2024-03-19 20:27:17] [world] The Player <TurtleDuck> has placed SMOOTH_BRICK at X= -570, Y= 64, Z= 290
[2024-03-19 20:27:18] [world] The Player <TurtleDuck> has placed SMOOTH_BRICK at X= -570, Y= 65, Z= 290
[2024-03-19 20:27:18] [world] The Player <TurtleDuck> has placed SMOOTH_BRICK at X= -570, Y= 66, Z= 290
[2024-03-19 20:27:19] [world] The Player <TurtleDuck> has placed SMOOTH_BRICK at X= -570, Y= 67, Z= 290
[2024-03-19 20:27:19] [world] The Player <TurtleDuck> has placed SMOOTH_BRICK at X= -571, Y= 67, Z= 290
[2024-03-19 20:27:20] [world] The Player <TurtleDuck> has placed SMOOTH_BRICK at X= -572, Y= 67, Z= 290
[2024-03-19 20:27:21] [world] The Player <TurtleDuck> has placed SMOOTH_BRICK at X= -573, Y= 67, Z= 290
[2024-03-19 20:27:24] [world] The Player <TurtleDuck> has placed SMOOTH_BRICK at X= -573, Y= 64, Z= 290
[2024-03-19 20:27:24] [world] The Player <TurtleDuck> has placed SMOOTH_BRICK at X= -573, Y= 65, Z= 290
[2024-03-19 20:27:25] [world] The Player <TurtleDuck> has placed SMOOTH_BRICK at X= -573, Y= 66, Z= 290
[2024-03-19 20:27:47] [world] The Player <TurtleDuck> has placed SMOOTH_BRICK at X= -570, Y= 62, Z= 289
[2024-03-19 20:27:47] [world] The Player <TurtleDuck> has placed SMOOTH_BRICK at X= -571, Y= 62, Z= 289
[2024-03-19 20:27:48] [world] The Player <TurtleDuck> has placed SMOOTH_BRICK at X= -572, Y= 62, Z= 289
[2024-03-19 20:27:49] [world] The Player <TurtleDuck> has placed SMOOTH_BRICK at X= -573, Y= 62, Z= 289
[2024-03-19 20:27:51] [world] The Player <TurtleDuck> has placed SMOOTH_BRICK at X= -570, Y= 63, Z= 290
[2024-03-19 20:27:59] [world] The Player <TurtleDuck> has placed SMOOTH_BRICK at X= -572, Y= 62, Z= 288
[2024-03-19 20:27:59] [world] The Player <TurtleDuck> has placed SMOOTH_BRICK at X= -572, Y= 62, Z= 287
[2024-03-19 20:28:00] [world] The Player <TurtleDuck> has placed SMOOTH_BRICK at X= -571, Y= 62, Z= 287
[2024-03-19 20:28:00] [world] The Player <TurtleDuck> has placed SMOOTH_BRICK at X= -571, Y= 62, Z= 288
[2024-03-19 20:28:06] [world] The Player <TurtleDuck> has placed SMOOTH_BRICK at X= -573, Y= 62, Z= 288
[2024-03-19 20:28:07] [world] The Player <TurtleDuck> has placed SMOOTH_BRICK at X= -573, Y= 62, Z= 287
[2024-03-19 20:28:09] [world] The Player <TurtleDuck> has placed SMOOTH_BRICK at X= -570, Y= 62, Z= 288
[2024-03-19 20:28:10] [world] The Player <TurtleDuck> has placed SMOOTH_BRICK at X= -570, Y= 62, Z= 287
[2024-03-19 20:28:14] [world] The Player <TurtleDuck> has placed REDSTONE_WIRE at X= -570, Y= 63, Z= 289
[2024-03-19 20:28:14] [world] The Player <TurtleDuck> has placed REDSTONE_WIRE at X= -571, Y= 63, Z= 289
[2024-03-19 20:28:15] [world] The Player <TurtleDuck> has placed REDSTONE_WIRE at X= -572, Y= 63, Z= 289
[2024-03-19 20:28:15] [world] The Player <TurtleDuck> has placed REDSTONE_WIRE at X= -573, Y= 63, Z= 289
[2024-03-19 20:28:23] [world] The Player <TurtleDuck> has placed SMOOTH_BRICK at X= -574, Y= 65, Z= 289
[2024-03-19 20:28:25] [world] The Player <TurtleDuck> has placed SMOOTH_BRICK at X= -574, Y= 63, Z= 289
[2024-03-19 20:28:27] [world] The Player <TurtleDuck> has placed REDSTONE_WIRE at X= -574, Y= 64, Z= 289
[2024-03-19 20:28:38] [world] The Player <TurtleDuck> has placed LEVER at X= -573, Y= 64, Z= 289
[2024-03-19 20:28:48] [world] The Player <TurtleDuck> has placed LEVER at X= -574, Y= 64, Z= 289
[2024-03-19 20:28:56] [world] The Player <TurtleDuck> has placed SMOOTH_BRICK at X= -574, Y= 63, Z= 288
[2024-03-19 20:28:58] [world] The Player <TurtleDuck> has placed SMOOTH_BRICK at X= -574, Y= 65, Z= 289
[2024-03-19 20:28:59] [world] The Player <TurtleDuck> has placed SMOOTH_BRICK at X= -574, Y= 66, Z= 288
[2024-03-19 20:29:00] [world] The Player <TurtleDuck> has placed REDSTONE_WIRE at X= -574, Y= 64, Z= 289
[2024-03-19 20:29:01] [world] The Player <TurtleDuck> has placed REDSTONE_WIRE at X= -574, Y= 64, Z= 288
[2024-03-19 20:29:04] [world] The Player <TurtleDuck> has placed LEVER at X= -574, Y= 65, Z= 288
[2024-03-19 20:29:12] [world] The Player <TurtleDuck> has placed SMOOTH_BRICK at X= -572, Y= 64, Z= 291
[2024-03-19 20:29:12] [world] The Player <TurtleDuck> has placed SMOOTH_BRICK at X= -571, Y= 64, Z= 291
[2024-03-19 20:29:14] [world] The Player <TurtleDuck> has placed SMOOTH_BRICK at X= -571, Y= 65, Z= 291
[2024-03-19 20:29:16] [world] The Player <TurtleDuck> has placed SMOOTH_BRICK at X= -570, Y= 64, Z= 291
[2024-03-19 20:29:17] [world] The Player <TurtleDuck> has placed SMOOTH_BRICK at X= -570, Y= 64, Z= 292
[2024-03-19 20:29:17] [world] The Player <TurtleDuck> has placed SMOOTH_BRICK at X= -571, Y= 64, Z= 293
[2024-03-19 20:29:18] [world] The Player <TurtleDuck> has placed SMOOTH_BRICK at X= -571, Y= 64, Z= 292
[2024-03-19 20:29:18] [world] The Player <TurtleDuck> has placed SMOOTH_BRICK at X= -572, Y= 64, Z= 292
[2024-03-19 20:29:20] [world] The Player <TurtleDuck> has placed SMOOTH_BRICK at X= -573, Y= 64, Z= 291
[2024-03-19 20:29:21] [world] The Player <TurtleDuck> has placed SMOOTH_BRICK at X= -573, Y= 64, Z= 292
[2024-03-19 20:29:45] [world] The Player <TurtleDuck> has placed PISTON_STICKY_BASE at X= -568, Y= 64, Z= 290
[2024-03-19 20:29:45] [world] The Player <TurtleDuck> has placed PISTON_STICKY_BASE at X= -568, Y= 65, Z= 290
[2024-03-19 20:29:47] [world] The Player <TurtleDuck> has placed SMOOTH_BRICK at X= -569, Y= 64, Z= 290
[2024-03-19 20:29:47] [world] The Player <TurtleDuck> has placed SMOOTH_BRICK at X= -569, Y= 65, Z= 290
[2024-03-19 20:29:57] [world] The Player <TurtleDuck> has placed REDSTONE_WIRE at X= -568, Y= 64, Z= 289
[2024-03-19 20:29:58] [world] The Player <TurtleDuck> has placed REDSTONE_WIRE at X= -569, Y= 64, Z= 289
[2024-03-19 20:30:06] [world] The Player <NezukoChan> has placed DIRT at X= -556, Y= 56, Z= 313
[2024-03-19 20:30:07] [world] The Player <NezukoChan> has placed DIRT at X= -556, Y= 57, Z= 313
[2024-03-19 20:30:08] [world] The Player <NezukoChan> has placed DIRT at X= -556, Y= 58, Z= 313
[2024-03-19 20:30:08] [world] The Player <NezukoChan> has placed DIRT at X= -556, Y= 59, Z= 313
[2024-03-19 20:30:09] [world] The Player <NezukoChan> has placed DIRT at X= -556, Y= 60, Z= 313
[2024-03-19 20:30:09] [world] The Player <NezukoChan> has placed DIRT at X= -556, Y= 61, Z= 313
[2024-03-19 20:30:10] [world] The Player <NezukoChan> has placed DIRT at X= -556, Y= 62, Z= 313
[2024-03-19 20:30:10] [world] The Player <TurtleDuck> has placed SMOOTH_BRICK at X= -568, Y= 64, Z= 289
[2024-03-19 20:30:10] [world] The Player <NezukoChan> has placed DIRT at X= -556, Y= 63, Z= 313
[2024-03-19 20:30:12] [world] The Player <TurtleDuck> has placed REDSTONE_WIRE at X= -568, Y= 65, Z= 289
[2024-03-19 20:30:24] [world] The Player <TurtleDuck> has placed LEVER at X= -568, Y= 66, Z= 289
[2024-03-19 20:30:33] [world] The Player <TurtleDuck> has placed SMOOTH_BRICK at X= -569, Y= 67, Z= 290
[2024-03-19 20:30:33] [world] The Player <TurtleDuck> has placed SMOOTH_BRICK at X= -568, Y= 67, Z= 290
[2024-03-19 20:30:34] [world] The Player <TurtleDuck> has placed SMOOTH_BRICK at X= -567, Y= 67, Z= 290
[2024-03-19 20:30:35] [world] The Player <TurtleDuck> has placed SMOOTH_BRICK at X= -567, Y= 66, Z= 290
[2024-03-19 20:30:35] [world] The Player <TurtleDuck> has placed SMOOTH_BRICK at X= -568, Y= 66, Z= 290
[2024-03-19 20:30:39] [world] The Player <TurtleDuck> has placed SMOOTH_BRICK at X= -569, Y= 65, Z= 289
[2024-03-19 20:30:40] [world] The Player <TurtleDuck> has placed SMOOTH_BRICK at X= -569, Y= 66, Z= 289
[2024-03-19 20:31:15] [world] The Player <TurtleDuck> has placed REDSTONE_WIRE at X= -568, Y= 65, Z= 288
[2024-03-19 20:31:18] [world] The Player <TurtleDuck> has placed LEVER at X= -569, Y= 64, Z= 288
[2024-03-19 20:31:33] [world] The Player <TurtleDuck> has placed LEVER at X= -568, Y= 66, Z= 289
[2024-03-19 20:31:38] [world] The Player <TurtleDuck> has placed SMOOTH_BRICK at X= -569, Y= 66, Z= 290
[2024-03-19 20:32:12] [world] The Player <TurtleDuck> has placed SMOOTH_BRICK at X= -573, Y= 66, Z= 290
[2024-03-19 20:32:15] [world] The Player <TurtleDuck> has placed SMOOTH_BRICK at X= -576, Y= 67, Z= 290
[2024-03-19 20:32:16] [world] The Player <TurtleDuck> has placed SMOOTH_BRICK at X= -575, Y= 67, Z= 290
[2024-03-19 20:32:18] [world] The Player <TurtleDuck> has placed SMOOTH_BRICK at X= -574, Y= 67, Z= 290
[2024-03-19 20:32:19] [world] The Player <TurtleDuck> has placed SMOOTH_BRICK at X= -576, Y= 66, Z= 290
[2024-03-19 20:32:21] [world] The Player <TurtleDuck> has placed SMOOTH_BRICK at X= -575, Y= 65, Z= 290
[2024-03-19 20:32:22] [world] The Player <TurtleDuck> has placed SMOOTH_BRICK at X= -576, Y= 65, Z= 291
[2024-03-19 20:32:22] [world] The Player <TurtleDuck> has placed SMOOTH_BRICK at X= -575, Y= 65, Z= 291
[2024-03-19 20:32:23] [world] The Player <TurtleDuck> has placed SMOOTH_BRICK at X= -575, Y= 66, Z= 291
[2024-03-19 20:32:24] [world] The Player <TurtleDuck> has placed SMOOTH_BRICK at X= -576, Y= 66, Z= 291
[2024-03-19 20:32:25] [world] The Player <TurtleDuck> has placed SMOOTH_BRICK at X= -574, Y= 65, Z= 290
[2024-03-19 20:32:26] [world] The Player <TurtleDuck> has placed SMOOTH_BRICK at X= -574, Y= 65, Z= 291
[2024-03-19 20:32:27] [world] The Player <TurtleDuck> has placed SMOOTH_BRICK at X= -574, Y= 66, Z= 291
[2024-03-19 20:32:29] [world] The Player <TurtleDuck> has placed SMOOTH_BRICK at X= -573, Y= 65, Z= 291
[2024-03-19 20:32:49] [world] The Player <NezukoChan> has placed DIRT at X= -10188, Y= 62, Z= 4103
[2024-03-19 20:33:01] [world] The Player <TurtleDuck> has placed PISTON_STICKY_BASE at X= -573, Y= 64, Z= 290
[2024-03-19 20:33:03] [world] The Player <TurtleDuck> has placed PISTON_STICKY_BASE at X= -573, Y= 65, Z= 290
[2024-03-19 20:33:05] [world] The Player <TurtleDuck> has placed PISTON_STICKY_BASE at X= -574, Y= 64, Z= 290
[2024-03-19 20:33:06] [world] The Player <TurtleDuck> has placed PISTON_STICKY_BASE at X= -574, Y= 65, Z= 290
[2024-03-19 20:33:16] [world] The Player <TurtleDuck> has placed SMOOTH_BRICK at X= -575, Y= 64, Z= 290
[2024-03-19 20:33:17] [world] The Player <TurtleDuck> has placed SMOOTH_BRICK at X= -575, Y= 65, Z= 290
[2024-03-19 20:33:18] [world] The Player <TurtleDuck> has placed SMOOTH_BRICK at X= -573, Y= 64, Z= 290
[2024-03-19 20:33:20] [world] The Player <TurtleDuck> has placed SMOOTH_BRICK at X= -573, Y= 65, Z= 290
[2024-03-19 20:33:23] [world] The Player <TurtleDuck> has placed SMOOTH_BRICK at X= -575, Y= 64, Z= 289
[2024-03-19 20:33:27] [world] The Player <NezukoChan> has placed DIRT at X= -10186, Y= 65, Z= 4125
[2024-03-19 20:33:28] [world] The Player <TurtleDuck> has placed REDSTONE_WIRE at X= -575, Y= 65, Z= 289
[2024-03-19 20:33:29] [world] The Player <NezukoChan> has placed DIRT at X= -10186, Y= 65, Z= 4124
[2024-03-19 20:33:30] [world] The Player <NezukoChan> has placed DIRT at X= -10187, Y= 64, Z= 4125
[2024-03-19 20:33:30] [world] The Player <NezukoChan> has placed DIRT at X= -10187, Y= 64, Z= 4124
[2024-03-19 20:33:31] [world] The Player <NezukoChan> has placed DIRT at X= -10187, Y= 65, Z= 4124
[2024-03-19 20:33:31] [world] The Player <NezukoChan> has placed DIRT at X= -10188, Y= 64, Z= 4124
[2024-03-19 20:33:32] [world] The Player <NezukoChan> has placed DIRT at X= -10188, Y= 65, Z= 4124
[2024-03-19 20:33:32] [world] The Player <NezukoChan> has placed DIRT at X= -10188, Y= 64, Z= 4123
[2024-03-19 20:33:32] [world] The Player <TurtleDuck> has placed LEVER at X= -575, Y= 66, Z= 289
[2024-03-19 20:33:32] [world] The Player <NezukoChan> has placed DIRT at X= -10188, Y= 65, Z= 4123
[2024-03-19 20:34:08] [world] The Player <TurtleDuck> has placed PISTON_STICKY_BASE at X= -571, Y= 62, Z= 290
[2024-03-19 20:34:08] [world] The Player <TurtleDuck> has placed PISTON_STICKY_BASE at X= -572, Y= 62, Z= 290
[2024-03-19 20:34:09] [world] The Player <TurtleDuck> has placed PISTON_STICKY_BASE at X= -573, Y= 62, Z= 290
[2024-03-19 20:34:11] [world] The Player <TurtleDuck> has placed SMOOTH_BRICK at X= -571, Y= 64, Z= 290
[2024-03-19 20:34:11] [world] The Player <TurtleDuck> has placed SMOOTH_BRICK at X= -572, Y= 64, Z= 290
[2024-03-19 20:34:12] [world] The Player <TurtleDuck> has placed SMOOTH_BRICK at X= -573, Y= 64, Z= 290
[2024-03-19 20:34:12] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10188, Y= 63, Z= 4104
