[2024-03-21 19:48:20] [world] The Player <character> has crafted 4 of WOOD at X= -371, Y= 88, Z= -61
[2024-03-22 14:27:48] [world] The Player <A_Random_Person> has crafted 1 of SANDSTONE at X= -1548, Y= 68, Z= -107
[2024-03-22 14:27:48] [world] The Player <A_Random_Person> has crafted 1 of SANDSTONE at X= -1548, Y= 68, Z= -107
[2024-03-22 14:27:48] [world] The Player <A_Random_Person> has crafted 1 of SANDSTONE at X= -1548, Y= 68, Z= -107
[2024-03-22 14:27:48] [world] The Player <A_Random_Person> has crafted 1 of SANDSTONE at X= -1548, Y= 68, Z= -107
[2024-03-22 14:28:03] [world] The Player <A_Random_Person> has crafted 1 of SANDSTONE at X= -1542, Y= 68, Z= -105
[2024-03-22 14:28:03] [world] The Player <A_Random_Person> has crafted 1 of SANDSTONE at X= -1542, Y= 68, Z= -105
[2024-03-22 14:28:03] [world] The Player <A_Random_Person> has crafted 1 of SANDSTONE at X= -1542, Y= 68, Z= -105
[2024-03-22 14:28:04] [world] The Player <A_Random_Person> has crafted 1 of SANDSTONE at X= -1542, Y= 68, Z= -105
[2024-03-22 14:28:04] [world] The Player <A_Random_Person> has crafted 1 of SANDSTONE at X= -1542, Y= 68, Z= -105
[2024-03-22 14:28:04] [world] The Player <A_Random_Person> has crafted 1 of SANDSTONE at X= -1542, Y= 68, Z= -105
[2024-03-22 14:28:04] [world] The Player <A_Random_Person> has crafted 1 of SANDSTONE at X= -1542, Y= 68, Z= -105
[2024-03-22 14:28:04] [world] The Player <A_Random_Person> has crafted 1 of SANDSTONE at X= -1542, Y= 68, Z= -105
[2024-03-22 14:28:05] [world] The Player <A_Random_Person> has crafted 1 of SANDSTONE at X= -1542, Y= 68, Z= -105
[2024-03-22 14:28:05] [world] The Player <A_Random_Person> has crafted 1 of SANDSTONE at X= -1542, Y= 68, Z= -105
[2024-03-22 14:28:05] [world] The Player <A_Random_Person> has crafted 1 of SANDSTONE at X= -1542, Y= 68, Z= -105
[2024-03-22 14:28:05] [world] The Player <A_Random_Person> has crafted 1 of SANDSTONE at X= -1542, Y= 68, Z= -105
[2024-03-22 14:28:05] [world] The Player <A_Random_Person> has crafted 1 of SANDSTONE at X= -1542, Y= 68, Z= -105
[2024-03-22 14:28:05] [world] The Player <A_Random_Person> has crafted 1 of SANDSTONE at X= -1542, Y= 68, Z= -105
[2024-03-22 14:28:06] [world] The Player <A_Random_Person> has crafted 1 of SANDSTONE at X= -1542, Y= 68, Z= -105
[2024-03-22 14:28:06] [world] The Player <A_Random_Person> has crafted 1 of SANDSTONE at X= -1542, Y= 68, Z= -105
[2024-03-22 14:28:13] [world] The Player <proman50> has crafted 1 of BED at X= -433, Y= 67, Z= -191
[2024-03-22 14:29:09] [world] The Player <proman50> has crafted 1 of IRON AXE at X= -433, Y= 67, Z= -190
[2024-03-22 14:29:10] [world] The Player <proman50> has crafted 1 of IRON AXE at X= -433, Y= 67, Z= -190
[2024-03-22 14:29:11] [world] The Player <proman50> has crafted 1 of IRON AXE at X= -433, Y= 67, Z= -190
[2024-03-22 14:29:22] [world] The Player <proman50> has crafted 1 of IRON LEGGINGS at X= -433, Y= 67, Z= -190
[2024-03-22 14:29:55] [world] The Player <I_am_amazing> has crafted 1 of ENDER CHEST at X= 2999990, Y= 20, Z= 2999955
[2024-03-22 14:30:09] [world] The Player <character> has crafted 4 of ACACIA STAIRS at X= -376, Y= 89, Z= -60
[2024-03-22 14:30:09] [world] The Player <character> has crafted 4 of ACACIA STAIRS at X= -376, Y= 89, Z= -60
[2024-03-22 14:30:09] [world] The Player <character> has crafted 4 of ACACIA STAIRS at X= -376, Y= 89, Z= -60
[2024-03-22 14:30:09] [world] The Player <character> has crafted 4 of ACACIA STAIRS at X= -376, Y= 89, Z= -60
[2024-03-22 14:30:10] [world] The Player <character> has crafted 4 of ACACIA STAIRS at X= -376, Y= 89, Z= -60
[2024-03-22 14:30:10] [world] The Player <character> has crafted 4 of ACACIA STAIRS at X= -376, Y= 89, Z= -60
[2024-03-22 14:30:10] [world] The Player <character> has crafted 4 of ACACIA STAIRS at X= -376, Y= 89, Z= -60
[2024-03-22 14:30:10] [world] The Player <character> has crafted 4 of ACACIA STAIRS at X= -376, Y= 89, Z= -60
[2024-03-22 14:30:11] [world] The Player <character> has crafted 4 of ACACIA STAIRS at X= -376, Y= 89, Z= -60
[2024-03-22 14:30:11] [world] The Player <character> has crafted 4 of ACACIA STAIRS at X= -376, Y= 89, Z= -60
[2024-03-22 14:30:11] [world] The Player <character> has crafted 1 of WOOD BUTTON at X= -376, Y= 89, Z= -60
[2024-03-22 14:30:22] [world] The Player <character> has crafted 4 of ACACIA STAIRS at X= -376, Y= 89, Z= -60
[2024-03-22 14:30:22] [world] The Player <character> has crafted 4 of ACACIA STAIRS at X= -376, Y= 89, Z= -60
[2024-03-22 14:30:22] [world] The Player <character> has crafted 4 of ACACIA STAIRS at X= -376, Y= 89, Z= -60
[2024-03-22 14:30:22] [world] The Player <character> has crafted 4 of ACACIA STAIRS at X= -376, Y= 89, Z= -60
[2024-03-22 14:30:23] [world] The Player <character> has crafted 4 of ACACIA STAIRS at X= -376, Y= 89, Z= -60
[2024-03-22 14:30:23] [world] The Player <character> has crafted 4 of ACACIA STAIRS at X= -376, Y= 89, Z= -60
[2024-03-22 14:30:23] [world] The Player <character> has crafted 4 of ACACIA STAIRS at X= -376, Y= 89, Z= -60
[2024-03-22 14:30:23] [world] The Player <character> has crafted 4 of ACACIA STAIRS at X= -376, Y= 89, Z= -60
[2024-03-22 14:30:24] [world] The Player <character> has crafted 4 of ACACIA STAIRS at X= -376, Y= 89, Z= -60
[2024-03-22 14:30:34] [world] The Player <character> has crafted 4 of ACACIA STAIRS at X= -376, Y= 89, Z= -60
[2024-03-22 14:30:45] [world] The Player <character> has crafted 4 of ACACIA STAIRS at X= -376, Y= 89, Z= -60
[2024-03-22 14:30:45] [world] The Player <character> has crafted 4 of STICK at X= -376, Y= 89, Z= -60
[2024-03-22 14:30:47] [world] The Player <Pog4lifepeople> has crafted 9 of DIAMOND at X= 2999990, Y= 19, Z= 2999953
[2024-03-22 14:30:54] [world] The Player <character> has crafted 4 of ACACIA STAIRS at X= -376, Y= 89, Z= -60
[2024-03-22 14:30:55] [world] The Player <character> has crafted 4 of ACACIA STAIRS at X= -376, Y= 89, Z= -60
[2024-03-22 14:30:55] [world] The Player <character> has crafted 4 of ACACIA STAIRS at X= -376, Y= 89, Z= -60
[2024-03-22 14:30:55] [world] The Player <character> has crafted 4 of ACACIA STAIRS at X= -376, Y= 89, Z= -60
[2024-03-22 14:30:55] [world] The Player <character> has crafted 4 of STICK at X= -376, Y= 89, Z= -60
[2024-03-22 14:31:24] [world] The Player <character> has crafted 4 of ACACIA STAIRS at X= -376, Y= 89, Z= -60
[2024-03-22 14:31:24] [world] The Player <character> has crafted 4 of ACACIA STAIRS at X= -376, Y= 89, Z= -60
[2024-03-22 14:31:24] [world] The Player <character> has crafted 4 of ACACIA STAIRS at X= -376, Y= 89, Z= -60
[2024-03-22 14:31:24] [world] The Player <character> has crafted 4 of ACACIA STAIRS at X= -376, Y= 89, Z= -60
[2024-03-22 14:31:25] [world] The Player <character> has crafted 4 of ACACIA STAIRS at X= -376, Y= 89, Z= -60
[2024-03-22 14:31:25] [world] The Player <character> has crafted 4 of ACACIA STAIRS at X= -376, Y= 89, Z= -60
[2024-03-22 14:31:25] [world] The Player <character> has crafted 4 of ACACIA STAIRS at X= -376, Y= 89, Z= -60
[2024-03-22 14:31:25] [world] The Player <character> has crafted 4 of ACACIA STAIRS at X= -376, Y= 89, Z= -60
[2024-03-22 14:31:25] [world] The Player <character> has crafted 4 of ACACIA STAIRS at X= -376, Y= 89, Z= -60
[2024-03-22 14:31:26] [world] The Player <character> has crafted 4 of ACACIA STAIRS at X= -376, Y= 89, Z= -60
[2024-03-22 14:31:26] [world] The Player <character> has crafted 4 of STICK at X= -376, Y= 89, Z= -60
[2024-03-22 14:31:31] [world] The Player <A_Random_Person> has crafted 1 of SANDSTONE at X= -1549, Y= 66, Z= -115
[2024-03-22 14:31:31] [world] The Player <A_Random_Person> has crafted 1 of SANDSTONE at X= -1549, Y= 66, Z= -115
[2024-03-22 14:31:31] [world] The Player <A_Random_Person> has crafted 1 of SANDSTONE at X= -1549, Y= 66, Z= -115
[2024-03-22 14:31:31] [world] The Player <A_Random_Person> has crafted 1 of SANDSTONE at X= -1549, Y= 66, Z= -115
[2024-03-22 14:31:32] [world] The Player <A_Random_Person> has crafted 1 of SANDSTONE at X= -1549, Y= 66, Z= -115
[2024-03-22 14:31:32] [world] The Player <A_Random_Person> has crafted 1 of SANDSTONE at X= -1549, Y= 66, Z= -115
[2024-03-22 14:31:32] [world] The Player <A_Random_Person> has crafted 1 of SANDSTONE at X= -1549, Y= 66, Z= -115
[2024-03-22 14:31:32] [world] The Player <A_Random_Person> has crafted 1 of SANDSTONE at X= -1549, Y= 66, Z= -115
[2024-03-22 14:31:32] [world] The Player <A_Random_Person> has crafted 1 of SANDSTONE at X= -1549, Y= 66, Z= -115
[2024-03-22 14:31:32] [world] The Player <A_Random_Person> has crafted 1 of SANDSTONE at X= -1549, Y= 66, Z= -115
[2024-03-22 14:31:33] [world] The Player <A_Random_Person> has crafted 1 of SANDSTONE at X= -1549, Y= 66, Z= -115
[2024-03-22 14:31:33] [world] The Player <A_Random_Person> has crafted 1 of SANDSTONE at X= -1549, Y= 66, Z= -115
[2024-03-22 14:31:33] [world] The Player <A_Random_Person> has crafted 1 of SANDSTONE at X= -1549, Y= 66, Z= -115
[2024-03-22 14:31:33] [world] The Player <A_Random_Person> has crafted 1 of SANDSTONE at X= -1549, Y= 66, Z= -115
[2024-03-22 14:31:33] [world] The Player <A_Random_Person> has crafted 1 of SANDSTONE at X= -1549, Y= 66, Z= -115
[2024-03-22 14:31:33] [world] The Player <A_Random_Person> has crafted 1 of SANDSTONE at X= -1549, Y= 66, Z= -115
[2024-03-22 14:31:35] [world] The Player <character> has crafted 4 of ACACIA STAIRS at X= -376, Y= 89, Z= -60
[2024-03-22 14:31:35] [world] The Player <character> has crafted 4 of ACACIA STAIRS at X= -376, Y= 89, Z= -60
[2024-03-22 14:31:36] [world] The Player <character> has crafted 4 of ACACIA STAIRS at X= -376, Y= 89, Z= -60
[2024-03-22 14:31:36] [world] The Player <character> has crafted 4 of ACACIA STAIRS at X= -376, Y= 89, Z= -60
[2024-03-22 14:31:36] [world] The Player <character> has crafted 4 of ACACIA STAIRS at X= -376, Y= 89, Z= -60
[2024-03-22 14:31:36] [world] The Player <character> has crafted 4 of ACACIA STAIRS at X= -376, Y= 89, Z= -60
[2024-03-22 14:31:36] [world] The Player <character> has crafted 4 of ACACIA STAIRS at X= -376, Y= 89, Z= -60
[2024-03-22 14:31:37] [world] The Player <character> has crafted 4 of ACACIA STAIRS at X= -376, Y= 89, Z= -60
[2024-03-22 14:31:37] [world] The Player <character> has crafted 4 of ACACIA STAIRS at X= -376, Y= 89, Z= -60
[2024-03-22 14:31:46] [world] The Player <character> has crafted 4 of ACACIA STAIRS at X= -376, Y= 89, Z= -60
[2024-03-22 14:31:49] [world] The Player <I_am_amazing> has crafted 4 of WOOD at X= 2999999, Y= 15, Z= 2999984
[2024-03-22 14:31:51] [world] The Player <I_am_amazing> has crafted 4 of STICK at X= 2999999, Y= 15, Z= 2999984
[2024-03-22 14:31:54] [world] The Player <I_am_amazing> has crafted 4 of TORCH at X= 2999999, Y= 15, Z= 2999984
[2024-03-22 14:32:34] [world] The Player <I_am_amazing> has crafted 1 of ENDER CHEST at X= 2999994, Y= 17, Z= 2999980
[2024-03-22 14:32:42] [world] The Player <Pog4lifepeople> has crafted 2 of BLAZE POWDER at X= 2999997, Y= 16, Z= 2999981
[2024-03-22 14:32:47] [world] The Player <Pog4lifepeople> has crafted 1 of EYE OF ENDER at X= 2999997, Y= 16, Z= 2999981
[2024-03-22 14:33:23] [world] The Player <stealthassasin32> has crafted 1 of IRON CHESTPLATE at X= -668, Y= 97, Z= -783
[2024-03-22 14:33:38] [world] The Player <stealthassasin32> has crafted 1 of IRON BOOTS at X= -668, Y= 97, Z= -783
[2024-03-22 14:34:21] [world] The Player <stealthassasin32> has crafted 4 of WOOD at X= -667, Y= 97, Z= -783
[2024-03-22 14:34:21] [world] The Player <stealthassasin32> has crafted 4 of WOOD at X= -667, Y= 97, Z= -783
[2024-03-22 14:34:25] [world] The Player <stealthassasin32> has crafted 4 of STICK at X= -667, Y= 97, Z= -783
[2024-03-22 14:34:25] [world] The Player <stealthassasin32> has crafted 4 of STICK at X= -667, Y= 97, Z= -783
[2024-03-22 14:34:26] [world] The Player <stealthassasin32> has crafted 4 of STICK at X= -667, Y= 97, Z= -783
[2024-03-22 14:34:26] [world] The Player <stealthassasin32> has crafted 4 of STICK at X= -667, Y= 97, Z= -783
[2024-03-22 14:34:30] [world] The Player <stealthassasin32> has crafted 1 of IRON SWORD at X= -667, Y= 97, Z= -783
[2024-03-22 14:34:43] [world] The Player <stealthassasin32> has crafted 1 of IRON SPADE at X= -667, Y= 95, Z= -785
[2024-03-22 14:39:07] [world] The Player <character> has crafted 4 of WOOD at X= -363, Y= 93, Z= -61
[2024-03-22 14:39:08] [world] The Player <character> has crafted 4 of WOOD at X= -363, Y= 93, Z= -61
[2024-03-22 14:39:08] [world] The Player <character> has crafted 4 of WOOD at X= -363, Y= 93, Z= -61
[2024-03-22 14:39:08] [world] The Player <character> has crafted 4 of WOOD at X= -363, Y= 93, Z= -61
[2024-03-22 14:39:08] [world] The Player <character> has crafted 4 of WOOD at X= -363, Y= 93, Z= -61
[2024-03-22 14:39:08] [world] The Player <character> has crafted 4 of WOOD at X= -363, Y= 93, Z= -61
[2024-03-22 14:39:09] [world] The Player <character> has crafted 4 of WOOD at X= -363, Y= 93, Z= -61
[2024-03-22 14:39:09] [world] The Player <character> has crafted 4 of WOOD at X= -363, Y= 93, Z= -61
[2024-03-22 14:39:09] [world] The Player <character> has crafted 4 of WOOD at X= -363, Y= 93, Z= -61
[2024-03-22 14:39:09] [world] The Player <character> has crafted 4 of WOOD at X= -363, Y= 93, Z= -61
[2024-03-22 14:39:10] [world] The Player <character> has crafted 4 of WOOD at X= -363, Y= 93, Z= -61
[2024-03-22 14:39:10] [world] The Player <character> has crafted 4 of WOOD at X= -363, Y= 93, Z= -61
[2024-03-22 14:39:10] [world] The Player <character> has crafted 4 of WOOD at X= -363, Y= 93, Z= -61
[2024-03-22 14:39:10] [world] The Player <character> has crafted 4 of WOOD at X= -363, Y= 93, Z= -61
[2024-03-22 14:39:10] [world] The Player <character> has crafted 4 of WOOD at X= -363, Y= 93, Z= -61
[2024-03-22 14:39:11] [world] The Player <character> has crafted 4 of WOOD at X= -363, Y= 93, Z= -61
[2024-03-22 14:39:14] [world] The Player <character> has crafted 4 of WOOD at X= -363, Y= 93, Z= -61
[2024-03-22 14:39:15] [world] The Player <character> has crafted 4 of WOOD at X= -363, Y= 93, Z= -61
[2024-03-22 14:39:15] [world] The Player <character> has crafted 4 of WOOD at X= -363, Y= 93, Z= -61
[2024-03-22 14:39:15] [world] The Player <character> has crafted 4 of WOOD at X= -363, Y= 93, Z= -61
[2024-03-22 14:39:15] [world] The Player <character> has crafted 4 of WOOD at X= -363, Y= 93, Z= -61
[2024-03-22 14:39:32] [world] The Player <A_Random_Person> has crafted 1 of WORKBENCH at X= -1560, Y= 78, Z= -126
[2024-03-22 14:39:38] [world] The Player <A_Random_Person> has crafted 4 of STICK at X= -1560, Y= 78, Z= -126
[2024-03-22 14:41:41] [world] The Player <PenguinBoi> has crafted 4 of STICK at X= -605, Y= 11, Z= -226
[2024-03-22 14:41:46] [world] The Player <PenguinBoi> has crafted 1 of IRON PICKAXE at X= -605, Y= 11, Z= -226
[2024-03-22 14:42:06] [world] The Player <MrBlob2U> has crafted 4 of STICK at X= -614, Y= 47, Z= 206
[2024-03-22 14:42:16] [world] The Player <PenguinBoi> has crafted 4 of TORCH at X= -608, Y= 11, Z= -217
[2024-03-22 14:43:23] [world] The Player <character> has crafted 1 of IRON SPADE at X= -374, Y= 88, Z= -61
[2024-03-22 14:44:20] [world] The Player <A_Random_Person> has crafted 3 of SIGN at X= -1558, Y= 76, Z= -119
[2024-03-22 14:44:20] [world] The Player <A_Random_Person> has crafted 3 of SIGN at X= -1558, Y= 76, Z= -119
[2024-03-22 14:49:15] [world] The Player <Tester> has crafted 1 of PISTON STICKY BASE at X= 1000062, Y= 58, Z= 1000008
[2024-03-22 14:49:20] [world] The Player <Tester> has crafted 4 of WOOD at X= 1000062, Y= 58, Z= 1000008
[2024-03-22 14:49:35] [world] The Player <Tester> has crafted 1 of LEVER at X= 1000062, Y= 58, Z= 1000008
[2024-03-22 15:05:06] [world] The Player <digbick> has crafted 1 of IRON BLOCK at X= -690, Y= 71, Z= 313
[2024-03-22 15:05:42] [world] The Player <digbick> has crafted 6 of POWERED RAIL at X= -690, Y= 71, Z= 313
[2024-03-22 15:06:14] [world] The Player <digbick> has crafted 1 of REDSTONE TORCH ON at X= -666, Y= 46, Z= 312
[2024-03-22 15:06:15] [world] The Player <digbick> has crafted 1 of REDSTONE TORCH ON at X= -666, Y= 46, Z= 312
[2024-03-22 15:06:15] [world] The Player <digbick> has crafted 1 of REDSTONE TORCH ON at X= -666, Y= 46, Z= 312
[2024-03-22 15:06:15] [world] The Player <digbick> has crafted 1 of REDSTONE TORCH ON at X= -666, Y= 46, Z= 312
[2024-03-22 15:06:15] [world] The Player <digbick> has crafted 1 of REDSTONE TORCH ON at X= -666, Y= 46, Z= 312
[2024-03-22 15:06:16] [world] The Player <digbick> has crafted 1 of REDSTONE TORCH ON at X= -666, Y= 46, Z= 312
[2024-03-22 15:06:16] [world] The Player <digbick> has crafted 1 of REDSTONE TORCH ON at X= -666, Y= 46, Z= 312
[2024-03-22 15:06:16] [world] The Player <digbick> has crafted 1 of REDSTONE TORCH ON at X= -666, Y= 46, Z= 312
[2024-03-22 15:09:12] [world] The Player <digbick> has crafted 6 of POWERED RAIL at X= -694, Y= 71, Z= 312
[2024-03-22 15:09:52] [world] The Player <digbick> has crafted 6 of POWERED RAIL at X= -690, Y= 71, Z= 312
[2024-03-22 15:11:38] [world] The Player <digbick> has crafted 16 of RAILS at X= -690, Y= 71, Z= 313
[2024-03-22 15:21:50] [world] The Player <digbick> has crafted 6 of POWERED RAIL at X= -691, Y= 71, Z= 312
[2024-03-22 15:22:09] [world] The Player <digbick> has crafted 6 of POWERED RAIL at X= -691, Y= 71, Z= 312
[2024-03-22 15:23:37] [world] The Player <digbick> has crafted 1 of REDSTONE TORCH ON at X= -640, Y= 19, Z= 312
[2024-03-22 15:23:38] [world] The Player <digbick> has crafted 1 of REDSTONE TORCH ON at X= -640, Y= 19, Z= 312
[2024-03-22 15:23:38] [world] The Player <digbick> has crafted 1 of REDSTONE TORCH ON at X= -640, Y= 19, Z= 312
[2024-03-22 15:23:38] [world] The Player <digbick> has crafted 1 of REDSTONE TORCH ON at X= -640, Y= 19, Z= 312
[2024-03-22 15:23:38] [world] The Player <digbick> has crafted 1 of REDSTONE TORCH ON at X= -640, Y= 19, Z= 312
[2024-03-22 15:23:38] [world] The Player <digbick> has crafted 1 of REDSTONE TORCH ON at X= -640, Y= 19, Z= 312
[2024-03-22 15:23:38] [world] The Player <digbick> has crafted 1 of REDSTONE TORCH ON at X= -640, Y= 19, Z= 312
[2024-03-22 15:23:39] [world] The Player <digbick> has crafted 1 of REDSTONE TORCH ON at X= -640, Y= 19, Z= 312
[2024-03-22 15:23:39] [world] The Player <digbick> has crafted 1 of REDSTONE TORCH ON at X= -640, Y= 19, Z= 312
[2024-03-22 15:23:39] [world] The Player <digbick> has crafted 1 of REDSTONE TORCH ON at X= -640, Y= 19, Z= 312
[2024-03-22 15:23:39] [world] The Player <digbick> has crafted 1 of REDSTONE TORCH ON at X= -640, Y= 19, Z= 312
[2024-03-22 15:23:39] [world] The Player <digbick> has crafted 1 of REDSTONE TORCH ON at X= -640, Y= 19, Z= 312
[2024-03-22 15:23:40] [world] The Player <digbick> has crafted 1 of REDSTONE TORCH ON at X= -640, Y= 19, Z= 312
[2024-03-22 15:29:49] [world] The Player <Tester> has crafted 3 of INK SACK at X= -618, Y= 6, Z= 327
[2024-03-22 15:33:12] [world] The Player <character> has crafted 4 of WOOD at X= -376, Y= 88, Z= -14
[2024-03-22 15:33:12] [world] The Player <character> has crafted 4 of WOOD at X= -376, Y= 88, Z= -14
[2024-03-22 15:33:13] [world] The Player <character> has crafted 4 of WOOD at X= -376, Y= 88, Z= -14
[2024-03-22 15:33:13] [world] The Player <character> has crafted 4 of WOOD at X= -376, Y= 88, Z= -14
[2024-03-22 15:33:13] [world] The Player <character> has crafted 4 of WOOD at X= -376, Y= 88, Z= -14
[2024-03-22 15:33:13] [world] The Player <character> has crafted 4 of WOOD at X= -376, Y= 88, Z= -14
[2024-03-22 15:34:36] [world] The Player <character> has crafted 4 of WOOD at X= -369, Y= 77, Z= -72
[2024-03-22 15:34:36] [world] The Player <character> has crafted 4 of WOOD at X= -369, Y= 77, Z= -72
[2024-03-22 15:34:37] [world] The Player <character> has crafted 4 of WOOD at X= -369, Y= 77, Z= -72
[2024-03-22 15:34:37] [world] The Player <character> has crafted 4 of WOOD at X= -369, Y= 77, Z= -72
[2024-03-22 15:34:37] [world] The Player <character> has crafted 4 of WOOD at X= -369, Y= 77, Z= -72
