[2024-03-20 19:09:59] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Sheep at X= -10240, Y= 64, Z= 4090
[2024-03-21 02:18:36] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1538, Y= 64, Z= -120
[2024-03-21 02:26:14] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1537, Y= 61, Z= -115
[2024-03-21 02:26:34] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1533, Y= 61, Z= -117
[2024-03-21 02:26:56] [world_the_end] [98545e40-f1b3-3d1f-9e55-8b879bee9098] The Player <Heinrich_Himmler> has slain Enderman at X= -169, Y= 55, Z= 32
[2024-03-21 02:28:51] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 61, Z= -117
[2024-03-21 02:30:01] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 61, Z= -117
[2024-03-21 02:30:34] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1533, Y= 61, Z= -116
[2024-03-21 02:30:58] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1535, Y= 61, Z= -117
[2024-03-21 02:31:47] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain astronomy at X= -1534, Y= 51, Z= -117
[2024-03-21 02:36:42] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1533, Y= 61, Z= -117
[2024-03-21 02:36:43] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1533, Y= 61, Z= -118
[2024-03-21 02:36:43] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 61, Z= -117
[2024-03-21 02:36:44] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 61, Z= -117
[2024-03-21 02:36:46] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1535, Y= 61, Z= -116
[2024-03-21 02:36:49] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1535, Y= 61, Z= -116
[2024-03-21 02:37:35] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 60, Z= -117
[2024-03-21 02:39:33] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 02:40:15] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1536, Y= 61, Z= -115
[2024-03-21 02:40:52] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 02:41:15] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 02:42:19] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 02:42:40] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 02:44:40] [world] [a8b454c8-4eb4-35b5-a178-4555acf14e72] The Player <digbick> has slain Zombie at X= -690, Y= 71, Z= 309
[2024-03-21 02:44:41] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 02:44:46] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 60, Z= -117
[2024-03-21 02:44:55] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 02:45:46] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1537, Y= 50, Z= -117
[2024-03-21 02:45:51] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 02:46:08] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 02:46:11] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 02:47:28] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1535, Y= 51, Z= -117
[2024-03-21 02:47:30] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 02:47:31] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 02:47:35] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 02:47:36] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 02:47:37] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 02:47:38] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 02:47:55] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 02:48:16] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 02:48:18] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 02:48:27] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 02:48:29] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 02:48:35] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 02:48:36] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 02:48:57] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 02:48:59] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 02:49:20] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 02:49:23] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 02:49:56] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 02:49:56] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 02:50:07] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 02:50:26] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 02:50:27] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 02:51:01] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 02:51:14] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 02:51:15] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 02:51:30] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 02:52:00] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 02:52:03] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 02:52:06] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 02:52:12] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 02:52:14] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 02:52:17] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 02:52:19] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 02:52:31] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 02:52:31] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 02:52:42] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 02:53:08] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 02:54:22] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 02:54:23] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 02:54:24] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 02:54:27] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 02:54:28] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 02:54:30] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 02:54:42] [world] [a8b454c8-4eb4-35b5-a178-4555acf14e72] The Player <digbick> has slain Sheep at X= -685, Y= 71, Z= 310
[2024-03-21 02:58:42] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 02:59:32] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 02:59:34] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 02:59:52] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 02:59:53] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 02:59:55] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 02:59:56] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 02:59:58] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 02:59:59] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 03:00:54] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 03:00:55] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 03:00:58] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 03:01:01] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 03:01:32] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 03:01:33] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 03:01:59] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 03:02:01] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 03:02:03] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 03:02:06] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 03:02:48] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 03:02:48] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 03:02:49] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 03:02:51] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 03:03:15] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 03:03:31] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 03:03:58] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 03:04:00] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 03:04:01] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 03:04:23] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 03:04:26] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 03:04:27] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 03:05:14] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 03:05:16] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 03:05:29] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 03:05:37] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 03:05:43] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 03:05:55] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 03:06:09] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 03:06:12] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 03:06:13] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 03:06:14] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 03:06:15] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 03:06:30] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 03:26:15] [world_the_end] [98545e40-f1b3-3d1f-9e55-8b879bee9098] The Player <Heinrich_Himmler> has slain Enderman at X= -169, Y= 57, Z= 37
[2024-03-21 03:31:17] [world_the_end] [98545e40-f1b3-3d1f-9e55-8b879bee9098] The Player <Heinrich_Himmler> has slain Enderman at X= -169, Y= 57, Z= 39
[2024-03-21 03:33:49] [world_the_end] [98545e40-f1b3-3d1f-9e55-8b879bee9098] The Player <Heinrich_Himmler> has slain Enderman at X= -171, Y= 60, Z= 37
[2024-03-21 03:33:51] [world_the_end] [98545e40-f1b3-3d1f-9e55-8b879bee9098] The Player <Heinrich_Himmler> has slain Enderman at X= -171, Y= 60, Z= 34
[2024-03-21 03:38:34] [world] [98545e40-f1b3-3d1f-9e55-8b879bee9098] The Player <Heinrich_Himmler> has slain Cow at X= -511, Y= 72, Z= 246
[2024-03-21 03:43:06] [world] [a8b454c8-4eb4-35b5-a178-4555acf14e72] The Player <digbick> has slain Spider at X= -715, Y= 68, Z= 309
[2024-03-21 03:47:22] [world_the_end] [98545e40-f1b3-3d1f-9e55-8b879bee9098] The Player <Heinrich_Himmler> has slain Enderman at X= 66, Y= 57, Z= -11
[2024-03-21 05:11:37] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Spider at X= -592, Y= 69, Z= 221
[2024-03-21 09:38:15] [world] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Cow at X= -1360, Y= 63, Z= -265
[2024-03-21 09:48:04] [world] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Cow at X= -1168, Y= 68, Z= -434
[2024-03-21 09:57:05] [world] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Cow at X= -1162, Y= 72, Z= -420
[2024-03-21 09:57:41] [world] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Zombie at X= -1175, Y= 65, Z= -398
[2024-03-21 09:58:13] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 09:58:14] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 09:58:15] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 09:58:21] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 10:00:03] [world] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 10:00:11] [world] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 10:00:12] [world] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 10:00:13] [world] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 10:00:15] [world] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 10:00:15] [world] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 10:00:16] [world] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 10:00:23] [world] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 10:00:25] [world] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 10:00:26] [world] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 10:00:47] [world] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 10:01:10] [world] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 10:01:16] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 10:01:30] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 10:01:42] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 10:01:43] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 10:21:46] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 10:22:28] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 10:22:32] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 10:22:45] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 10:22:50] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 10:22:57] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 10:23:00] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
