[2024-03-19 11:18:15] [world] [98c62a86-c05e-3c2a-926c-9d80e0e48fee] The Player <Rip_Dogwater> has slain Sheep at X= -572, Y= 68, Z= 275
[2024-03-20 15:30:01] [world] [996aec62-04eb-3361-9b73-c600a1eedfdd] The Player <qwerty> has slain Zombie at X= -448, Y= 71, Z= -483
[2024-03-20 15:30:09] [world] [1de0a7e2-4590-31c8-8341-aad7a0f13b27] The Player <character> has slain Skeleton at X= -261, Y= 76, Z= -669
[2024-03-20 15:30:13] [world] [996aec62-04eb-3361-9b73-c600a1eedfdd] The Player <qwerty> has slain Skeleton at X= -469, Y= 70, Z= -470
[2024-03-20 15:30:26] [world] [996aec62-04eb-3361-9b73-c600a1eedfdd] The Player <qwerty> has slain Skeleton at X= -474, Y= 71, Z= -471
[2024-03-20 15:30:32] [world] [996aec62-04eb-3361-9b73-c600a1eedfdd] The Player <qwerty> has slain Skeleton at X= -486, Y= 70, Z= -467
[2024-03-20 15:30:51] [world] [1de0a7e2-4590-31c8-8341-aad7a0f13b27] The Player <character> has slain Skeleton at X= -265, Y= 76, Z= -665
[2024-03-20 15:32:25] [world] [a8b454c8-4eb4-35b5-a178-4555acf14e72] The Player <digbick> has slain Creeper at X= -666, Y= 71, Z= 318
[2024-03-20 15:32:33] [world] [5878dbd7-b818-3ac2-a4e0-c8b00c792f6f] The Player <hexa> has slain Pig at X= -2559, Y= 64, Z= 561
[2024-03-20 15:38:00] [world] [98c62a86-c05e-3c2a-926c-9d80e0e48fee] The Player <Rip_Dogwater> has slain Horse at X= -10246, Y= 71, Z= 4165
[2024-03-20 15:38:11] [world] [98c62a86-c05e-3c2a-926c-9d80e0e48fee] The Player <Rip_Dogwater> has slain Creeper at X= -10263, Y= 71, Z= 4183
[2024-03-20 15:41:20] [world_the_end] [a7c66b95-e1a6-3999-9b04-48ac42162ea9] The Player <MrBlob2U> has slain Enderman at X= -167, Y= 101, Z= 43
[2024-03-20 15:41:29] [world_the_end] [a7c66b95-e1a6-3999-9b04-48ac42162ea9] The Player <MrBlob2U> has slain Enderman at X= -160, Y= 101, Z= 34
[2024-03-20 15:41:34] [world_the_end] [a7c66b95-e1a6-3999-9b04-48ac42162ea9] The Player <MrBlob2U> has slain Enderman at X= -163, Y= 101, Z= 39
[2024-03-20 15:41:41] [world_the_end] [a7c66b95-e1a6-3999-9b04-48ac42162ea9] The Player <MrBlob2U> has slain Enderman at X= -156, Y= 101, Z= 44
[2024-03-20 15:44:00] [world] [996aec62-04eb-3361-9b73-c600a1eedfdd] The Player <qwerty> has slain Rabbit at X= -652, Y= 65, Z= -795
[2024-03-20 15:46:22] [world] [a8b454c8-4eb4-35b5-a178-4555acf14e72] The Player <digbick> has slain NezukoChan at X= -690, Y= 74, Z= 314
[2024-03-20 15:47:53] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain digbick at X= -686, Y= 78, Z= 307
[2024-03-20 15:48:40] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain digbick at X= -672, Y= 72, Z= 320
[2024-03-20 15:49:31] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain digbick at X= -695, Y= 74, Z= 312
[2024-03-20 15:50:06] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain digbick at X= -694, Y= 74, Z= 314
[2024-03-20 15:53:59] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain digbick at X= -690, Y= 68, Z= 314
[2024-03-20 15:54:29] [world] [0f1ddf40-2faa-3cb1-9a6c-78594b421e2f] The Player <General_Rihan> has slain Rabbit at X= -626, Y= 68, Z= 315
[2024-03-20 15:54:48] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain digbick at X= -690, Y= 68, Z= 314
[2024-03-20 15:55:22] [world] [a8b454c8-4eb4-35b5-a178-4555acf14e72] The Player <digbick> has slain Sheep at X= -624, Y= 68, Z= 323
[2024-03-20 15:55:54] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain qwerty at X= -10173, Y= 63, Z= 4115
[2024-03-20 15:55:58] [world] [0f1ddf40-2faa-3cb1-9a6c-78594b421e2f] The Player <General_Rihan> has slain Sheep at X= -620, Y= 68, Z= 297
[2024-03-20 15:56:21] [world_the_end] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Enderman at X= 51, Y= 62, Z= 24
[2024-03-20 15:56:44] [world_nether] [89ac4d9f-7c7b-3e50-803d-1ff3d8f0f77a] The Player <Brycethelegend> has slain Zombie Pigman at X= -48, Y= 74, Z= -1
[2024-03-20 15:56:50] [world_nether] [89ac4d9f-7c7b-3e50-803d-1ff3d8f0f77a] The Player <Brycethelegend> has slain Zombie Pigman at X= -48, Y= 74, Z= -3
[2024-03-20 15:56:52] [world_the_end] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Enderman at X= 13, Y= 59, Z= 11
[2024-03-20 15:56:54] [world_nether] [89ac4d9f-7c7b-3e50-803d-1ff3d8f0f77a] The Player <Brycethelegend> has slain Zombie Pigman at X= -48, Y= 75, Z= -3
[2024-03-20 15:56:56] [world_the_end] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Enderman at X= 11, Y= 59, Z= -1
[2024-03-20 15:56:56] [world_nether] [89ac4d9f-7c7b-3e50-803d-1ff3d8f0f77a] The Player <Brycethelegend> has slain Zombie Pigman at X= -49, Y= 75, Z= -4
[2024-03-20 15:56:58] [world_the_end] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Enderman at X= 17, Y= 59, Z= -3
[2024-03-20 15:57:02] [world_the_end] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Enderman at X= 10, Y= 59, Z= -12
[2024-03-20 15:57:34] [world_nether] [89ac4d9f-7c7b-3e50-803d-1ff3d8f0f77a] The Player <Brycethelegend> has slain Zombie Pigman at X= -101, Y= 76, Z= 26
[2024-03-20 15:57:52] [world_the_end] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Enderman at X= 14, Y= 61, Z= -36
[2024-03-20 15:57:56] [world_nether] [89ac4d9f-7c7b-3e50-803d-1ff3d8f0f77a] The Player <Brycethelegend> has slain Zombie Pigman at X= -83, Y= 65, Z= 38
[2024-03-20 15:57:57] [world_nether] [89ac4d9f-7c7b-3e50-803d-1ff3d8f0f77a] The Player <Brycethelegend> has slain Zombie Pigman at X= -84, Y= 65, Z= 39
[2024-03-20 15:57:57] [world_the_end] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Enderman at X= 29, Y= 60, Z= -32
[2024-03-20 15:58:02] [world_the_end] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Enderman at X= 19, Y= 59, Z= -52
[2024-03-20 15:58:05] [world_nether] [89ac4d9f-7c7b-3e50-803d-1ff3d8f0f77a] The Player <Brycethelegend> has slain Zombie Pigman at X= -83, Y= 68, Z= 36
[2024-03-20 15:58:08] [world_the_end] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Enderman at X= 22, Y= 57, Z= -65
[2024-03-20 15:58:09] [world_the_end] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Enderman at X= 21, Y= 58, Z= -68
[2024-03-20 15:58:09] [world_the_end] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Enderman at X= 23, Y= 57, Z= -66
[2024-03-20 15:58:12] [world_the_end] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Enderman at X= 18, Y= 57, Z= -70
[2024-03-20 15:58:18] [world_the_end] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Enderman at X= 6, Y= 58, Z= -68
[2024-03-20 15:58:25] [world_the_end] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Enderman at X= -14, Y= 57, Z= -74
[2024-03-20 15:58:30] [world_the_end] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Enderman at X= -20, Y= 58, Z= -57
[2024-03-20 15:58:34] [world_the_end] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Enderman at X= -29, Y= 58, Z= -56
[2024-03-20 15:58:42] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain qwerty at X= -10173, Y= 64, Z= 4121
[2024-03-20 16:00:16] [world_the_end] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Enderman at X= 18, Y= 60, Z= 15
[2024-03-20 16:00:33] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain General_Rihan at X= -10170, Y= 62, Z= 4103
[2024-03-20 16:00:40] [world_the_end] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Enderman at X= -14, Y= 44, Z= -50
[2024-03-20 16:00:49] [world] [0f1ddf40-2faa-3cb1-9a6c-78594b421e2f] The Player <General_Rihan> has slain NezukoChan at X= -10171, Y= 63, Z= 4107
[2024-03-20 16:01:17] [world] [0f1ddf40-2faa-3cb1-9a6c-78594b421e2f] The Player <General_Rihan> has slain jeb— at X= -10177, Y= 64, Z= 4121
[2024-03-20 16:01:25] [world_the_end] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Enderman at X= 21, Y= 60, Z= -27
[2024-03-20 16:01:31] [world_the_end] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Enderman at X= 13, Y= 60, Z= -27
[2024-03-20 16:01:48] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain General_Rihan at X= -10167, Y= 63, Z= 4113
[2024-03-20 16:02:27] [world] [98c62a86-c05e-3c2a-926c-9d80e0e48fee] The Player <Rip_Dogwater> has slain Sheep at X= -10045, Y= 69, Z= 4040
[2024-03-20 16:02:36] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain General_Rihan at X= -10174, Y= 64, Z= 4121
[2024-03-20 16:04:03] [world_nether] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Blaze at X= -147, Y= 69, Z= -95
[2024-03-20 16:04:21] [world_nether] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Blaze at X= -135, Y= 71, Z= -87
[2024-03-20 16:05:03] [world_nether] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Blaze at X= -147, Y= 70, Z= -93
[2024-03-20 16:05:07] [world_nether] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Blaze at X= -144, Y= 70, Z= -92
[2024-03-20 16:05:27] [world_nether] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Blaze at X= -131, Y= 70, Z= -87
[2024-03-20 16:05:37] [world_nether] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Blaze at X= -146, Y= 69, Z= -97
[2024-03-20 16:06:08] [world_nether] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Blaze at X= -131, Y= 70, Z= -85
[2024-03-20 16:06:11] [world_nether] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Blaze at X= -135, Y= 71, Z= -87
[2024-03-20 16:06:14] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain astronomy at X= 1804, Y= 37, Z= 290
[2024-03-20 16:06:28] [world_nether] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Blaze at X= -145, Y= 69, Z= -95
[2024-03-20 16:06:50] [world_nether] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Blaze at X= -135, Y= 70, Z= -87
[2024-03-20 16:06:52] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain General_Rihan at X= -10180, Y= 63, Z= 4114
[2024-03-20 16:07:04] [world_nether] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Blaze at X= -145, Y= 69, Z= -95
[2024-03-20 16:07:21] [world] [89ac4d9f-7c7b-3e50-803d-1ff3d8f0f77a] The Player <Brycethelegend> has slain Chicken at X= -1356, Y= 63, Z= -259
[2024-03-20 16:07:23] [world_nether] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Blaze at X= -146, Y= 69, Z= -96
[2024-03-20 16:07:35] [world_nether] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Blaze at X= -135, Y= 70, Z= -87
[2024-03-20 16:07:47] [world_nether] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Blaze at X= -137, Y= 71, Z= -84
[2024-03-20 16:08:02] [world] [996aec62-04eb-3361-9b73-c600a1eedfdd] The Player <qwerty> has slain Spider at X= -1354, Y= 67, Z= -239
[2024-03-20 16:08:12] [world_the_end] [17274944-1054-3d1a-8125-f887a81082ec] The Player <Pog4lifepeople> has slain theproman3387 at X= 42, Y= 60, Z= 67
[2024-03-20 16:08:18] [world_nether] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Blaze at X= -148, Y= 70, Z= -92
[2024-03-20 16:08:22] [world_nether] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Blaze at X= -147, Y= 69, Z= -95
[2024-03-20 16:08:23] [world_nether] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Blaze at X= -146, Y= 69, Z= -97
[2024-03-20 16:08:38] [world_nether] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Blaze at X= -132, Y= 70, Z= -84
[2024-03-20 16:08:41] [world_nether] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Blaze at X= -135, Y= 70, Z= -87
[2024-03-20 16:09:23] [world_nether] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Blaze at X= -144, Y= 70, Z= -93
[2024-03-20 16:09:26] [world_nether] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Blaze at X= -146, Y= 70, Z= -94
[2024-03-20 16:09:30] [world_nether] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Blaze at X= -149, Y= 70, Z= -95
[2024-03-20 16:09:51] [world_nether] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Blaze at X= -134, Y= 70, Z= -87
[2024-03-20 16:09:52] [world_nether] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Blaze at X= -135, Y= 70, Z= -87
[2024-03-20 16:09:55] [world_nether] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Blaze at X= -132, Y= 71, Z= -88
[2024-03-20 16:09:56] [world_nether] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Blaze at X= -131, Y= 70, Z= -87
[2024-03-20 16:10:01] [world_nether] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Blaze at X= -135, Y= 70, Z= -87
[2024-03-20 16:10:16] [world_nether] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Blaze at X= -144, Y= 70, Z= -93
[2024-03-20 16:11:38] [world_the_end] [d9a95374-d096-3dd8-88d6-b3a6cdec71db] The Player <theproman3387> has slain Enderman at X= 49, Y= 62, Z= 17
[2024-03-20 16:12:30] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Cow at X= -10163, Y= 70, Z= 4118
[2024-03-20 16:12:32] [world] [5878dbd7-b818-3ac2-a4e0-c8b00c792f6f] The Player <hexa> has slain Chicken at X= -2542, Y= 62, Z= 558
[2024-03-20 16:12:56] [world_the_end] [d9a95374-d096-3dd8-88d6-b3a6cdec71db] The Player <theproman3387> has slain Enderman at X= 35, Y= 57, Z= -24
[2024-03-20 16:13:00] [world_the_end] [d9a95374-d096-3dd8-88d6-b3a6cdec71db] The Player <theproman3387> has slain Enderman at X= 46, Y= 51, Z= -20
[2024-03-20 16:14:58] [world_nether] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Blaze at X= -149, Y= 70, Z= -96
[2024-03-20 16:15:12] [world_nether] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Blaze at X= -144, Y= 70, Z= -93
[2024-03-20 16:15:31] [world_nether] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Blaze at X= -147, Y= 70, Z= -88
[2024-03-20 16:15:44] [world_nether] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Blaze at X= -133, Y= 70, Z= -85
[2024-03-20 16:15:48] [world_nether] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Blaze at X= -135, Y= 70, Z= -87
[2024-03-20 16:16:08] [world_nether] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Blaze at X= -147, Y= 69, Z= -96
[2024-03-20 16:16:21] [world_nether] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Blaze at X= -131, Y= 70, Z= -85
[2024-03-20 16:16:42] [world_nether] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Blaze at X= -148, Y= 70, Z= -92
[2024-03-20 16:16:45] [world_nether] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Blaze at X= -145, Y= 69, Z= -95
[2024-03-20 16:17:02] [world_nether] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Blaze at X= -147, Y= 69, Z= -96
[2024-03-20 16:17:13] [world_nether] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Blaze at X= -136, Y= 71, Z= -87
[2024-03-20 16:17:13] [world] [5878dbd7-b818-3ac2-a4e0-c8b00c792f6f] The Player <hexa> has slain Zombie at X= -2592, Y= 65, Z= 559
[2024-03-20 16:17:17] [world_nether] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Blaze at X= -135, Y= 70, Z= -87
[2024-03-20 16:17:18] [world_nether] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Blaze at X= -133, Y= 70, Z= -87
[2024-03-20 16:17:31] [world_nether] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Blaze at X= -147, Y= 69, Z= -95
[2024-03-20 16:17:33] [world_nether] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Blaze at X= -149, Y= 70, Z= -96
[2024-03-20 16:17:58] [world_nether] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Blaze at X= -145, Y= 69, Z= -95
[2024-03-20 16:18:02] [world] [5878dbd7-b818-3ac2-a4e0-c8b00c792f6f] The Player <hexa> has slain Zombie at X= -2586, Y= 64, Z= 563
[2024-03-20 16:18:09] [world_nether] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Blaze at X= -135, Y= 70, Z= -87
[2024-03-20 16:18:32] [world_nether] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Blaze at X= -148, Y= 70, Z= -93
[2024-03-20 16:18:40] [world_nether] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Blaze at X= -145, Y= 70, Z= -97
[2024-03-20 16:18:55] [world_nether] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Blaze at X= -135, Y= 70, Z= -87
[2024-03-20 16:19:06] [world_nether] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Blaze at X= -147, Y= 68, Z= -98
[2024-03-20 16:20:42] [world] [01993eb3-d0d5-308d-aa3e-563da1cca492] The Player <Ters> has slain Chicken at X= -639, Y= 68, Z= 266
[2024-03-20 16:25:33] [world_nether] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain Blaze at X= -146, Y= 69, Z= -97
[2024-03-20 16:26:02] [world] [996aec62-04eb-3361-9b73-c600a1eedfdd] The Player <qwerty> has slain Creeper at X= -705, Y= 62, Z= -839
[2024-03-20 16:29:08] [world] [17274944-1054-3d1a-8125-f887a81082ec] The Player <Pog4lifepeople> has slain Skeleton at X= -421, Y= 64, Z= 202
[2024-03-20 16:30:52] [world] [996aec62-04eb-3361-9b73-c600a1eedfdd] The Player <qwerty> has slain Ocelot at X= -1084, Y= 69, Z= -618
[2024-03-20 16:30:57] [world] [5878dbd7-b818-3ac2-a4e0-c8b00c792f6f] The Player <hexa> has slain A_Random_Person at X= -548, Y= 88, Z= 256
[2024-03-20 16:32:55] [world] [996aec62-04eb-3361-9b73-c600a1eedfdd] The Player <qwerty> has slain Cow at X= -1151, Y= 71, Z= -483
[2024-03-20 16:33:11] [world] [996aec62-04eb-3361-9b73-c600a1eedfdd] The Player <qwerty> has slain Cow at X= -1150, Y= 70, Z= -484
[2024-03-20 16:33:26] [world] [98c62a86-c05e-3c2a-926c-9d80e0e48fee] The Player <Rip_Dogwater> has slain A_Random_Person at X= -1322, Y= 67, Z= -236
[2024-03-20 16:33:46] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Rip_Dogwater at X= -1352, Y= 67, Z= -229
[2024-03-20 16:34:00] [world] [98c62a86-c05e-3c2a-926c-9d80e0e48fee] The Player <Rip_Dogwater> has slain A_Random_Person at X= -1345, Y= 67, Z= -232
[2024-03-20 16:34:27] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Rip_Dogwater at X= -1373, Y= 67, Z= -233
[2024-03-20 16:34:41] [world] [98c62a86-c05e-3c2a-926c-9d80e0e48fee] The Player <Rip_Dogwater> has slain A_Random_Person at X= -1374, Y= 67, Z= -235
[2024-03-20 16:35:06] [world] [98c62a86-c05e-3c2a-926c-9d80e0e48fee] The Player <Rip_Dogwater> has slain A_Random_Person at X= -1351, Y= 65, Z= -223
[2024-03-20 16:35:17] [world] [996aec62-04eb-3361-9b73-c600a1eedfdd] The Player <qwerty> has slain Skeleton at X= -1352, Y= 67, Z= -229
[2024-03-20 16:35:42] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Rip_Dogwater at X= -1382, Y= 69, Z= -217
[2024-03-20 16:35:55] [world] [98c62a86-c05e-3c2a-926c-9d80e0e48fee] The Player <Rip_Dogwater> has slain A_Random_Person at X= -1386, Y= 69, Z= -220
[2024-03-20 16:36:27] [world] [98c62a86-c05e-3c2a-926c-9d80e0e48fee] The Player <Rip_Dogwater> has slain A_Random_Person at X= -1366, Y= 67, Z= -245
[2024-03-20 16:36:39] [world] [98c62a86-c05e-3c2a-926c-9d80e0e48fee] The Player <Rip_Dogwater> has slain A_Random_Person at X= -1374, Y= 67, Z= -248
[2024-03-20 16:36:55] [world] [98c62a86-c05e-3c2a-926c-9d80e0e48fee] The Player <Rip_Dogwater> has slain A_Random_Person at X= -1374, Y= 66, Z= -248
[2024-03-20 16:45:48] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -191, Y= 16, Z= 216
[2024-03-20 16:45:57] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Creeper at X= -202, Y= 15, Z= 218
[2024-03-20 16:53:14] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain CharFake at X= -580, Y= 69, Z= 315
[2024-03-20 16:53:51] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -598, Y= 68, Z= 280
[2024-03-20 16:53:55] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Creeper at X= -621, Y= 68, Z= 280
[2024-03-20 16:56:12] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie Pigman at X= -569, Y= 69, Z= 308
[2024-03-20 17:05:27] [world] [8f6381ba-a9a0-300b-80de-3dac3455f273] The Player <Clownpierce> has slain Skeleton at X= -10133, Y= 17, Z= 4102
[2024-03-20 17:07:21] [world] [89ac4d9f-7c7b-3e50-803d-1ff3d8f0f77a] The Player <Brycethelegend> has slain Chicken at X= -1352, Y= 68, Z= -236
[2024-03-20 17:08:49] [world] [9ac5dd2c-c55c-33c2-9835-9f1d9c805bb5] The Player <ronaldo> has slain Clownpierce at X= -10130, Y= 20, Z= 4106
[2024-03-20 17:15:57] [world] [8f6381ba-a9a0-300b-80de-3dac3455f273] The Player <Clownpierce> has slain Horse at X= -10185, Y= 64, Z= 3989
[2024-03-20 17:17:17] [world] [8f6381ba-a9a0-300b-80de-3dac3455f273] The Player <Clownpierce> has slain Spider at X= -10216, Y= 64, Z= 4058
[2024-03-20 17:19:54] [world] [8f6381ba-a9a0-300b-80de-3dac3455f273] The Player <Clownpierce> has slain hola at X= -10175, Y= 63, Z= 4113
