[2024-03-21 19:46:43] [world] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain astronomy at X= -1551, Y= 69, Z= -122
[2024-03-22 16:38:35] [world] [5878dbd7-b818-3ac2-a4e0-c8b00c792f6f] The Player <hexa> has slain SPADE at X= -573, Y= 69, Z= 320
[2024-03-22 16:38:51] [world] [5878dbd7-b818-3ac2-a4e0-c8b00c792f6f] The Player <hexa> has slain Pog4lifepeople at X= -570, Y= 69, Z= 319
[2024-03-22 16:39:08] [world] [5878dbd7-b818-3ac2-a4e0-c8b00c792f6f] The Player <hexa> has slain Pog4lifepeople at X= -577, Y= 69, Z= 346
[2024-03-22 16:40:40] [world] [7e8da72a-cfff-3ef4-aa28-0a41015af521] The Player <I_am_amazing> has slain Endermite at X= 1000102, Y= 63, Z= 1000002
[2024-03-22 16:40:45] [world] [7e8da72a-cfff-3ef4-aa28-0a41015af521] The Player <I_am_amazing> has slain Endermite at X= 1000099, Y= 64, Z= 1000000
[2024-03-22 16:41:23] [world] [7e8da72a-cfff-3ef4-aa28-0a41015af521] The Player <I_am_amazing> has slain Endermite at X= 1000099, Y= 62, Z= 999998
[2024-03-22 16:41:25] [world] [7e8da72a-cfff-3ef4-aa28-0a41015af521] The Player <I_am_amazing> has slain Endermite at X= 1000099, Y= 62, Z= 999998
[2024-03-22 16:41:26] [world] [7e8da72a-cfff-3ef4-aa28-0a41015af521] The Player <I_am_amazing> has slain Endermite at X= 1000099, Y= 62, Z= 999998
[2024-03-22 16:41:27] [world] [7e8da72a-cfff-3ef4-aa28-0a41015af521] The Player <I_am_amazing> has slain Endermite at X= 1000098, Y= 64, Z= 999998
[2024-03-22 16:41:28] [world] [7e8da72a-cfff-3ef4-aa28-0a41015af521] The Player <I_am_amazing> has slain Endermite at X= 1000099, Y= 63, Z= 999998
[2024-03-22 16:51:24] [world_the_end] [17274944-1054-3d1a-8125-f887a81082ec] The Player <Pog4lifepeople> has slain Enderman at X= 84, Y= 58, Z= 11
[2024-03-22 16:54:23] [world_nether] [996aec62-04eb-3361-9b73-c600a1eedfdd] The Player <qwerty> has slain Blaze at X= -147, Y= 68, Z= -90
[2024-03-22 16:54:28] [world_nether] [996aec62-04eb-3361-9b73-c600a1eedfdd] The Player <qwerty> has slain Blaze at X= -143, Y= 71, Z= -91
[2024-03-22 16:54:51] [world_nether] [996aec62-04eb-3361-9b73-c600a1eedfdd] The Player <qwerty> has slain Blaze at X= -144, Y= 68, Z= -90
[2024-03-22 16:55:03] [world_nether] [996aec62-04eb-3361-9b73-c600a1eedfdd] The Player <qwerty> has slain Blaze at X= -138, Y= 56, Z= -95
[2024-03-22 16:55:05] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain SPADE at X= -649, Y= 61, Z= -788
[2024-03-22 16:56:19] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Cave Spider at X= 500004, Y= 22, Z= 48385
[2024-03-22 16:56:21] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Cave Spider at X= 500003, Y= 22, Z= 48389
[2024-03-22 16:56:34] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Cave Spider at X= 500002, Y= 22, Z= 48386
[2024-03-22 16:56:34] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Cave Spider at X= 500002, Y= 22, Z= 48384
[2024-03-22 17:04:06] [world] [e83f87c1-9bd9-3fdb-8682-809b72df4c21] The Player <VeerIsKKK> has slain Rip_WillOfTheD at X= 503, Y= 92, Z= 2251
[2024-03-22 17:05:40] [world] [e83f87c1-9bd9-3fdb-8682-809b72df4c21] The Player <VeerIsKKK> has slain Rip_WillOfTheD at X= 510, Y= 104, Z= 2250
[2024-03-22 17:05:59] [world_the_end] [996aec62-04eb-3361-9b73-c600a1eedfdd] The Player <qwerty> has slain Enderman at X= 38, Y= 60, Z= 24
[2024-03-22 17:08:26] [world_the_end] [996aec62-04eb-3361-9b73-c600a1eedfdd] The Player <qwerty> has slain Enderman at X= 86, Y= 22, Z= 26
[2024-03-22 17:08:47] [world] [e83f87c1-9bd9-3fdb-8682-809b72df4c21] The Player <VeerIsKKK> has slain Rip_WillOfTheD at X= -571, Y= 69, Z= 315
[2024-03-22 17:11:46] [world] [7e8da72a-cfff-3ef4-aa28-0a41015af521] The Player <I_am_amazing> has slain VeerIsKKK at X= 513, Y= 104, Z= 2246
[2024-03-22 17:12:46] [world] [e83f87c1-9bd9-3fdb-8682-809b72df4c21] The Player <VeerIsKKK> has slain Tester at X= 501, Y= 86, Z= 2250
[2024-03-22 17:13:40] [world] [e83f87c1-9bd9-3fdb-8682-809b72df4c21] The Player <VeerIsKKK> has slain Zombie at X= 537, Y= 81, Z= 2237
[2024-03-22 17:14:37] [world] [e83f87c1-9bd9-3fdb-8682-809b72df4c21] The Player <VeerIsKKK> has slain Skeleton at X= 522, Y= 89, Z= 2219
[2024-03-22 17:15:23] [world] [17274944-1054-3d1a-8125-f887a81082ec] The Player <Pog4lifepeople> has slain stealthassasin32 at X= 1000572, Y= 66, Z= 1000284
[2024-03-22 17:18:27] [world] [e83f87c1-9bd9-3fdb-8682-809b72df4c21] The Player <VeerIsKKK> has slain Spider at X= -592, Y= 68, Z= 308
[2024-03-22 17:18:28] [world] [e83f87c1-9bd9-3fdb-8682-809b72df4c21] The Player <VeerIsKKK> has slain Zombie at X= -591, Y= 68, Z= 312
[2024-03-22 17:18:55] [world] [ae26973b-bcc5-3faf-9821-661724d2a246] The Player <stealthassasin32> has slain Squid at X= 1000629, Y= 57, Z= 1000298
[2024-03-22 17:19:38] [world] [e83f87c1-9bd9-3fdb-8682-809b72df4c21] The Player <VeerIsKKK> has slain Rip_WillOfTheD at X= -573, Y= 68, Z= 316
[2024-03-22 17:19:49] [world] [e83f87c1-9bd9-3fdb-8682-809b72df4c21] The Player <VeerIsKKK> has slain Rip_WillOfTheD at X= -573, Y= 69, Z= 318
[2024-03-22 17:19:56] [world] [e83f87c1-9bd9-3fdb-8682-809b72df4c21] The Player <VeerIsKKK> has slain Rip_WillOfTheD at X= -572, Y= 68, Z= 317
[2024-03-22 17:20:04] [world] [e83f87c1-9bd9-3fdb-8682-809b72df4c21] The Player <VeerIsKKK> has slain Rip_WillOfTheD at X= -573, Y= 68, Z= 318
[2024-03-22 17:21:31] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -572, Y= 68, Z= 283
[2024-03-22 17:24:50] [world] [ae26973b-bcc5-3faf-9821-661724d2a246] The Player <stealthassasin32> has slain Zombie at X= 1000807, Y= 64, Z= 1000385
[2024-03-22 17:24:53] [world] [ae26973b-bcc5-3faf-9821-661724d2a246] The Player <stealthassasin32> has slain Zombie at X= 1000807, Y= 64, Z= 1000388
[2024-03-22 17:25:21] [world] [297935fe-15f6-3074-80b6-f30b553fe8c5] The Player <Rip_WillOfTheD> has slain Zombie at X= -538, Y= 64, Z= 303
[2024-03-22 17:25:42] [world] [297935fe-15f6-3074-80b6-f30b553fe8c5] The Player <Rip_WillOfTheD> has slain Zombie at X= -536, Y= 61, Z= 305
[2024-03-22 17:29:03] [world_nether] [e83f87c1-9bd9-3fdb-8682-809b72df4c21] The Player <VeerIsKKK> has slain Blaze at X= 378, Y= 60, Z= 163
[2024-03-22 17:29:42] [world_nether] [e83f87c1-9bd9-3fdb-8682-809b72df4c21] The Player <VeerIsKKK> has slain Blaze at X= 374, Y= 59, Z= 160
[2024-03-22 17:31:57] [world] [6ab90cda-6bbd-3621-b00f-dfbd5e96893f] The Player <SPADE> has slain Pig at X= -645, Y= 63, Z= -779
[2024-03-22 17:36:12] [world] [e83f87c1-9bd9-3fdb-8682-809b72df4c21] The Player <VeerIsKKK> has slain Rip_WillOfTheD at X= -631, Y= 68, Z= 307
[2024-03-22 17:36:29] [world] [e83f87c1-9bd9-3fdb-8682-809b72df4c21] The Player <VeerIsKKK> has slain Rip_WillOfTheD at X= -622, Y= 69, Z= 299
[2024-03-22 17:36:37] [world] [e83f87c1-9bd9-3fdb-8682-809b72df4c21] The Player <VeerIsKKK> has slain Rabbit at X= -633, Y= 68, Z= 295
[2024-03-22 17:36:51] [world] [e83f87c1-9bd9-3fdb-8682-809b72df4c21] The Player <VeerIsKKK> has slain Rip_WillOfTheD at X= -628, Y= 68, Z= 302
[2024-03-22 17:41:00] [world] [7e8da72a-cfff-3ef4-aa28-0a41015af521] The Player <I_am_amazing> has slain Zombie at X= -741, Y= 71, Z= 321
[2024-03-22 17:41:07] [world] [7e8da72a-cfff-3ef4-aa28-0a41015af521] The Player <I_am_amazing> has slain Zombie at X= -743, Y= 71, Z= 309
[2024-03-22 17:41:10] [world] [7e8da72a-cfff-3ef4-aa28-0a41015af521] The Player <I_am_amazing> has slain Zombie at X= -748, Y= 68, Z= 310
[2024-03-22 17:41:39] [world] [7e8da72a-cfff-3ef4-aa28-0a41015af521] The Player <I_am_amazing> has slain Zombie at X= -769, Y= 70, Z= 279
[2024-03-22 17:41:54] [world] [7e8da72a-cfff-3ef4-aa28-0a41015af521] The Player <I_am_amazing> has slain Pig at X= -763, Y= 71, Z= 274
[2024-03-22 17:42:27] [world] [7e8da72a-cfff-3ef4-aa28-0a41015af521] The Player <I_am_amazing> has slain Pig at X= -767, Y= 70, Z= 306
[2024-03-22 17:42:32] [world] [7e8da72a-cfff-3ef4-aa28-0a41015af521] The Player <I_am_amazing> has slain Creeper at X= -774, Y= 70, Z= 315
[2024-03-22 17:42:34] [world] [7e8da72a-cfff-3ef4-aa28-0a41015af521] The Player <I_am_amazing> has slain Creeper at X= -767, Y= 70, Z= 313
[2024-03-22 17:44:53] [world_nether] [996aec62-04eb-3361-9b73-c600a1eedfdd] The Player <qwerty> has slain Zombie Pigman at X= -267, Y= 57, Z= -20
[2024-03-22 17:47:08] [world_nether] [996aec62-04eb-3361-9b73-c600a1eedfdd] The Player <qwerty> has slain Zombie Pigman at X= -253, Y= 54, Z= 11
[2024-03-22 17:47:09] [world_nether] [996aec62-04eb-3361-9b73-c600a1eedfdd] The Player <qwerty> has slain Zombie Pigman at X= -253, Y= 54, Z= 11
[2024-03-22 17:49:45] [world] [7e8da72a-cfff-3ef4-aa28-0a41015af521] The Player <I_am_amazing> has slain Bat at X= -5, Y= 21, Z= -33
[2024-03-22 17:49:59] [world] [7e8da72a-cfff-3ef4-aa28-0a41015af521] The Player <I_am_amazing> has slain Bat at X= 3, Y= 20, Z= -40
[2024-03-22 17:54:03] [world] [e83f87c1-9bd9-3fdb-8682-809b72df4c21] The Player <VeerIsKKK> has slain Pog4lifepeople at X= -583, Y= 68, Z= 305
[2024-03-22 17:58:48] [world_the_end] [996aec62-04eb-3361-9b73-c600a1eedfdd] The Player <qwerty> has slain Enderman at X= -24, Y= 61, Z= -21
[2024-03-22 17:58:56] [world_the_end] [996aec62-04eb-3361-9b73-c600a1eedfdd] The Player <qwerty> has slain Enderman at X= -30, Y= 60, Z= -19
[2024-03-22 18:00:50] [world] [996aec62-04eb-3361-9b73-c600a1eedfdd] The Player <qwerty> has slain Zombie at X= -674, Y= 72, Z= 301
[2024-03-22 18:02:06] [world] [e83f87c1-9bd9-3fdb-8682-809b72df4c21] The Player <VeerIsKKK> has slain Spider at X= -560, Y= 68, Z= 267
[2024-03-22 18:02:32] [world] [e83f87c1-9bd9-3fdb-8682-809b72df4c21] The Player <VeerIsKKK> has slain Horse at X= -556, Y= 68, Z= 260
[2024-03-22 18:19:29] [world_the_end] [996aec62-04eb-3361-9b73-c600a1eedfdd] The Player <qwerty> has slain Enderman at X= 80, Y= 29, Z= -9
[2024-03-22 18:48:42] [world] [a8b454c8-4eb4-35b5-a178-4555acf14e72] The Player <digbick> has slain Chicken at X= -719, Y= 68, Z= 317
[2024-03-22 18:52:36] [world_nether] [996aec62-04eb-3361-9b73-c600a1eedfdd] The Player <qwerty> has slain Blaze at X= -145, Y= 68, Z= -90
[2024-03-22 18:52:42] [world_nether] [996aec62-04eb-3361-9b73-c600a1eedfdd] The Player <qwerty> has slain Blaze at X= -148, Y= 68, Z= -93
[2024-03-22 18:53:13] [world_nether] [996aec62-04eb-3361-9b73-c600a1eedfdd] The Player <qwerty> has slain Blaze at X= -146, Y= 69, Z= -90
[2024-03-22 18:54:23] [world_nether] [996aec62-04eb-3361-9b73-c600a1eedfdd] The Player <qwerty> has slain Blaze at X= -152, Y= 67, Z= -97
[2024-03-22 18:54:47] [world_nether] [996aec62-04eb-3361-9b73-c600a1eedfdd] The Player <qwerty> has slain Blaze at X= -146, Y= 68, Z= -91
[2024-03-22 18:54:57] [world] [a8b454c8-4eb4-35b5-a178-4555acf14e72] The Player <digbick> has slain Sheep at X= -715, Y= 68, Z= 318
[2024-03-22 18:55:01] [world_nether] [996aec62-04eb-3361-9b73-c600a1eedfdd] The Player <qwerty> has slain Blaze at X= -145, Y= 68, Z= -93
[2024-03-22 18:55:20] [world_nether] [996aec62-04eb-3361-9b73-c600a1eedfdd] The Player <qwerty> has slain Blaze at X= -145, Y= 68, Z= -90
[2024-03-22 18:55:23] [world_nether] [996aec62-04eb-3361-9b73-c600a1eedfdd] The Player <qwerty> has slain Blaze at X= -143, Y= 68, Z= -90
[2024-03-22 18:55:28] [world_nether] [996aec62-04eb-3361-9b73-c600a1eedfdd] The Player <qwerty> has slain Blaze at X= -144, Y= 68, Z= -93
[2024-03-22 18:55:36] [world_nether] [996aec62-04eb-3361-9b73-c600a1eedfdd] The Player <qwerty> has slain Blaze at X= -145, Y= 68, Z= -97
[2024-03-22 18:55:38] [world_nether] [996aec62-04eb-3361-9b73-c600a1eedfdd] The Player <qwerty> has slain Blaze at X= -146, Y= 67, Z= -100
[2024-03-22 18:55:43] [world_nether] [996aec62-04eb-3361-9b73-c600a1eedfdd] The Player <qwerty> has slain Blaze at X= -144, Y= 67, Z= -103
[2024-03-22 18:55:59] [world_nether] [996aec62-04eb-3361-9b73-c600a1eedfdd] The Player <qwerty> has slain Blaze at X= -146, Y= 68, Z= -93
[2024-03-22 18:56:16] [world_nether] [996aec62-04eb-3361-9b73-c600a1eedfdd] The Player <qwerty> has slain Blaze at X= -133, Y= 71, Z= -83
[2024-03-22 18:56:24] [world_nether] [996aec62-04eb-3361-9b73-c600a1eedfdd] The Player <qwerty> has slain Blaze at X= -136, Y= 71, Z= -88
[2024-03-22 18:56:28] [world_nether] [996aec62-04eb-3361-9b73-c600a1eedfdd] The Player <qwerty> has slain Blaze at X= -136, Y= 71, Z= -83
[2024-03-22 18:56:48] [world_nether] [996aec62-04eb-3361-9b73-c600a1eedfdd] The Player <qwerty> has slain Blaze at X= -130, Y= 71, Z= -88
[2024-03-22 18:57:13] [world_nether] [996aec62-04eb-3361-9b73-c600a1eedfdd] The Player <qwerty> has slain Blaze at X= -147, Y= 68, Z= -90
[2024-03-22 18:57:15] [world_nether] [996aec62-04eb-3361-9b73-c600a1eedfdd] The Player <qwerty> has slain Blaze at X= -149, Y= 67, Z= -90
[2024-03-22 18:57:23] [world_nether] [996aec62-04eb-3361-9b73-c600a1eedfdd] The Player <qwerty> has slain Blaze at X= -145, Y= 68, Z= -96
[2024-03-22 18:57:25] [world_nether] [996aec62-04eb-3361-9b73-c600a1eedfdd] The Player <qwerty> has slain Blaze at X= -146, Y= 67, Z= -98
[2024-03-22 18:57:35] [world_nether] [996aec62-04eb-3361-9b73-c600a1eedfdd] The Player <qwerty> has slain Blaze at X= -149, Y= 67, Z= -96
[2024-03-22 18:57:45] [world_nether] [996aec62-04eb-3361-9b73-c600a1eedfdd] The Player <qwerty> has slain Blaze at X= -143, Y= 67, Z= -90
[2024-03-22 19:00:31] [world] [996aec62-04eb-3361-9b73-c600a1eedfdd] The Player <qwerty> has slain Chicken at X= -556, Y= 68, Z= 261
[2024-03-22 19:00:56] [world] [996aec62-04eb-3361-9b73-c600a1eedfdd] The Player <qwerty> has slain Chicken at X= -574, Y= 68, Z= 265
[2024-03-22 19:01:26] [world] [996aec62-04eb-3361-9b73-c600a1eedfdd] The Player <qwerty> has slain Horse at X= -583, Y= 67, Z= 240
[2024-03-22 19:05:20] [world_nether] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Blaze at X= -133, Y= 67, Z= -103
[2024-03-22 19:05:26] [world_nether] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Blaze at X= -134, Y= 68, Z= -90
[2024-03-22 19:06:48] [world_nether] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Blaze at X= -147, Y= 68, Z= -95
[2024-03-22 19:06:50] [world_nether] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Blaze at X= -145, Y= 68, Z= -95
[2024-03-22 19:06:55] [world_nether] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Blaze at X= -148, Y= 71, Z= -89
[2024-03-22 19:06:55] [world_nether] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Blaze at X= -145, Y= 69, Z= -98
[2024-03-22 19:06:57] [world_nether] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Blaze at X= -149, Y= 67, Z= -93
[2024-03-22 19:07:03] [world_nether] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Blaze at X= -147, Y= 68, Z= -98
[2024-03-22 19:07:37] [world_nether] [996aec62-04eb-3361-9b73-c600a1eedfdd] The Player <qwerty> has slain Blaze at X= -144, Y= 68, Z= -90
[2024-03-22 19:07:42] [world_nether] [996aec62-04eb-3361-9b73-c600a1eedfdd] The Player <qwerty> has slain Blaze at X= -148, Y= 68, Z= -90
[2024-03-22 19:07:48] [world_nether] [996aec62-04eb-3361-9b73-c600a1eedfdd] The Player <qwerty> has slain Blaze at X= -141, Y= 65, Z= -92
[2024-03-22 19:08:33] [world_nether] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Blaze at X= -149, Y= 67, Z= -96
[2024-03-22 19:08:40] [world_nether] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Blaze at X= -145, Y= 68, Z= -92
[2024-03-22 19:08:44] [world_nether] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Blaze at X= -143, Y= 65, Z= -90
[2024-03-22 19:09:00] [world_nether] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Blaze at X= -148, Y= 68, Z= -90
[2024-03-22 19:09:03] [world_nether] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Blaze at X= -149, Y= 67, Z= -92
[2024-03-22 19:09:03] [world_nether] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Blaze at X= -149, Y= 67, Z= -91
[2024-03-22 19:09:08] [world_nether] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Blaze at X= -145, Y= 68, Z= -95
[2024-03-22 19:09:12] [world_nether] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Blaze at X= -150, Y= 68, Z= -97
[2024-03-22 19:10:05] [world_nether] [996aec62-04eb-3361-9b73-c600a1eedfdd] The Player <qwerty> has slain Blaze at X= -146, Y= 68, Z= -90
[2024-03-22 19:10:14] [world_nether] [996aec62-04eb-3361-9b73-c600a1eedfdd] The Player <qwerty> has slain Blaze at X= -149, Y= 68, Z= -95
[2024-03-22 19:10:16] [world_nether] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Blaze at X= -158, Y= 75, Z= -189
[2024-03-22 19:10:23] [world_nether] [996aec62-04eb-3361-9b73-c600a1eedfdd] The Player <qwerty> has slain Blaze at X= -145, Y= 68, Z= -93
[2024-03-22 19:10:34] [world_nether] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Blaze at X= -147, Y= 75, Z= -196
[2024-03-22 19:10:40] [world_nether] [996aec62-04eb-3361-9b73-c600a1eedfdd] The Player <qwerty> has slain Blaze at X= -148, Y= 68, Z= -91
[2024-03-22 19:10:43] [world_nether] [996aec62-04eb-3361-9b73-c600a1eedfdd] The Player <qwerty> has slain Blaze at X= -149, Y= 67, Z= -90
[2024-03-22 19:11:01] [world_nether] [996aec62-04eb-3361-9b73-c600a1eedfdd] The Player <qwerty> has slain Blaze at X= -149, Y= 67, Z= -90
[2024-03-22 19:11:07] [world_nether] [996aec62-04eb-3361-9b73-c600a1eedfdd] The Player <qwerty> has slain Blaze at X= -148, Y= 68, Z= -96
[2024-03-22 19:11:17] [world_nether] [996aec62-04eb-3361-9b73-c600a1eedfdd] The Player <qwerty> has slain Blaze at X= -146, Y= 68, Z= -95
[2024-03-22 19:11:22] [world_nether] [996aec62-04eb-3361-9b73-c600a1eedfdd] The Player <qwerty> has slain Blaze at X= -145, Y= 68, Z= -95
[2024-03-22 19:12:53] [world_nether] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Blaze at X= -134, Y= 71, Z= -84
[2024-03-22 19:12:54] [world_nether] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Blaze at X= -135, Y= 71, Z= -84
[2024-03-22 19:12:58] [world_nether] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Blaze at X= -130, Y= 71, Z= -83
[2024-03-22 19:12:59] [world_nether] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Blaze at X= -133, Y= 71, Z= -83
[2024-03-22 19:13:03] [world_nether] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Blaze at X= -129, Y= 71, Z= -83
[2024-03-22 19:13:26] [world_nether] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Blaze at X= -130, Y= 71, Z= -87
[2024-03-22 19:13:29] [world_nether] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Blaze at X= -136, Y= 71, Z= -87
[2024-03-22 19:13:32] [world_nether] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Blaze at X= -136, Y= 71, Z= -91
[2024-03-22 19:14:03] [world_nether] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Blaze at X= -132, Y= 71, Z= -87
[2024-03-22 19:14:29] [world_nether] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Blaze at X= -135, Y= 71, Z= -86
[2024-03-22 19:15:05] [world_nether] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Blaze at X= -131, Y= 71, Z= -85
[2024-03-22 19:15:27] [world_nether] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Blaze at X= -136, Y= 71, Z= -88
[2024-03-22 19:15:47] [world_nether] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Blaze at X= -132, Y= 71, Z= -89
[2024-03-22 19:16:49] [world] [a8b454c8-4eb4-35b5-a178-4555acf14e72] The Player <digbick> has slain Skeleton at X= -711, Y= 67, Z= 317
[2024-03-22 19:16:54] [world] [a8b454c8-4eb4-35b5-a178-4555acf14e72] The Player <digbick> has slain Skeleton at X= -712, Y= 67, Z= 323
[2024-03-22 19:17:03] [world_nether] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Blaze at X= -132, Y= 71, Z= -87
[2024-03-22 19:17:03] [world_nether] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Blaze at X= -133, Y= 71, Z= -86
[2024-03-22 19:17:15] [world_nether] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Blaze at X= -133, Y= 71, Z= -86
[2024-03-22 19:17:43] [world_nether] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Blaze at X= -133, Y= 71, Z= -86
[2024-03-22 19:18:59] [world_nether] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Blaze at X= -133, Y= 71, Z= -86
[2024-03-22 19:19:23] [world_nether] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Blaze at X= -134, Y= 70, Z= -89
[2024-03-22 19:19:35] [world_nether] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Blaze at X= -134, Y= 70, Z= -89
[2024-03-22 19:20:19] [world_nether] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Blaze at X= -133, Y= 70, Z= -87
[2024-03-22 19:21:00] [world_nether] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Blaze at X= -133, Y= 71, Z= -86
[2024-03-22 19:21:30] [world_nether] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Blaze at X= -133, Y= 71, Z= -86
[2024-03-22 19:22:23] [world_nether] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Blaze at X= -147, Y= 68, Z= -94
[2024-03-22 19:22:24] [world_nether] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Blaze at X= -148, Y= 68, Z= -93
