[2024-03-19 11:18:57] [world] The Player <qwerty> has broke SANDSTONE at X= -502, Y= 73, Z= -497
[2024-03-19 18:46:48] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= -75, Y= 51, Z= 40
[2024-03-19 18:46:48] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= -75, Y= 51, Z= 41
[2024-03-19 18:46:49] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= -74, Y= 51, Z= 40
[2024-03-19 18:46:49] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= -73, Y= 51, Z= 40
[2024-03-19 18:46:49] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= -72, Y= 51, Z= 40
[2024-03-19 18:46:50] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= -71, Y= 51, Z= 40
[2024-03-19 18:46:50] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= -70, Y= 51, Z= 40
[2024-03-19 18:46:51] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= -71, Y= 51, Z= 41
[2024-03-19 18:46:51] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= -70, Y= 51, Z= 42
[2024-03-19 18:46:52] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= -71, Y= 51, Z= 42
[2024-03-19 18:46:52] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= -72, Y= 51, Z= 42
[2024-03-19 18:46:52] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= -73, Y= 51, Z= 42
[2024-03-19 18:46:53] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= -74, Y= 51, Z= 42
[2024-03-19 18:46:53] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= -74, Y= 51, Z= 41
[2024-03-19 18:46:54] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= -73, Y= 51, Z= 41
[2024-03-19 18:46:54] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= -72, Y= 51, Z= 41
[2024-03-19 18:46:56] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= -75, Y= 51, Z= 42
[2024-03-19 18:46:56] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= -76, Y= 51, Z= 42
[2024-03-19 18:46:57] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= -76, Y= 51, Z= 43
[2024-03-19 18:46:57] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= -77, Y= 51, Z= 43
[2024-03-19 18:46:58] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= -75, Y= 51, Z= 43
[2024-03-19 18:46:58] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= -74, Y= 51, Z= 43
[2024-03-19 18:46:58] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= -73, Y= 51, Z= 43
[2024-03-19 18:46:59] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= -72, Y= 51, Z= 43
[2024-03-19 18:46:59] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= -71, Y= 51, Z= 43
[2024-03-19 18:47:00] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= -70, Y= 51, Z= 43
[2024-03-19 18:47:00] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= -71, Y= 51, Z= 44
[2024-03-19 18:47:01] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= -70, Y= 51, Z= 44
[2024-03-19 18:47:01] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= -71, Y= 51, Z= 45
[2024-03-19 18:47:05] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= -70, Y= 50, Z= 43
[2024-03-19 18:47:05] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= -71, Y= 50, Z= 43
[2024-03-19 18:47:06] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= -70, Y= 50, Z= 42
[2024-03-19 18:47:06] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= -70, Y= 50, Z= 41
[2024-03-19 18:47:07] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= -70, Y= 49, Z= 41
[2024-03-19 18:47:07] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= -70, Y= 50, Z= 40
[2024-03-19 18:47:08] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= -70, Y= 50, Z= 39
[2024-03-19 18:47:08] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= -70, Y= 50, Z= 38
[2024-03-19 18:47:10] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= -72, Y= 51, Z= 44
[2024-03-19 18:47:10] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= -72, Y= 51, Z= 45
[2024-03-19 18:47:11] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= -72, Y= 51, Z= 46
[2024-03-19 18:47:11] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= -72, Y= 51, Z= 47
[2024-03-19 18:47:12] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= -72, Y= 51, Z= 48
[2024-03-19 18:47:13] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= -73, Y= 51, Z= 48
[2024-03-19 18:47:13] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= -73, Y= 51, Z= 47
[2024-03-19 18:47:14] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= -73, Y= 51, Z= 46
[2024-03-19 18:47:14] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= -73, Y= 51, Z= 45
[2024-03-19 18:47:14] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= -73, Y= 51, Z= 44
[2024-03-19 18:47:16] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= -74, Y= 51, Z= 44
[2024-03-19 18:47:18] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= -74, Y= 51, Z= 45
[2024-03-19 18:47:19] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= -74, Y= 51, Z= 46
[2024-03-19 19:06:58] [world_the_end] The Player <Heinrich_Himmler> has broke NETHERRACK at X= -170, Y= 102, Z= 30
[2024-03-19 19:07:00] [world_the_end] The Player <Heinrich_Himmler> has broke NETHERRACK at X= -172, Y= 102, Z= 28
[2024-03-19 19:07:01] [world_the_end] The Player <Heinrich_Himmler> has broke NETHERRACK at X= -172, Y= 101, Z= 28
[2024-03-19 19:19:50] [world_nether] The Player <Heinrich_Himmler> has broke OBSIDIAN at X= -71, Y= 52, Z= 38
[2024-03-19 19:20:23] [world_nether] The Player <Heinrich_Himmler> has broke OBSIDIAN at X= -73, Y= 54, Z= 39
[2024-03-19 19:22:17] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= -101, Y= 79, Z= 2
[2024-03-19 19:22:20] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= -101, Y= 78, Z= 2
[2024-03-19 19:29:29] [world_nether] The Player <Heinrich_Himmler> has broke LOG_2 at X= 12497, Y= 129, Z= 7
[2024-03-19 19:29:33] [world_nether] The Player <Heinrich_Himmler> has broke LOG_2 at X= 12497, Y= 130, Z= 7
[2024-03-19 19:30:03] [world_nether] The Player <Heinrich_Himmler> has broke WORKBENCH at X= 12502, Y= 128, Z= 0
[2024-03-19 19:30:09] [world_nether] The Player <Heinrich_Himmler> has broke CHEST at X= 12500, Y= 128, Z= 0
[2024-03-19 19:37:24] [world_nether] The Player <Heinrich_Himmler> has broke LOG_2 at X= 12497, Y= 131, Z= 7
[2024-03-19 19:37:27] [world_nether] The Player <Heinrich_Himmler> has broke LOG_2 at X= 12497, Y= 132, Z= 7
[2024-03-19 19:41:13] [world_nether] The Player <Heinrich_Himmler> has broke LOG_2 at X= 12497, Y= 132, Z= 8
[2024-03-19 19:41:17] [world_nether] The Player <Heinrich_Himmler> has broke LOG_2 at X= 12496, Y= 133, Z= 7
[2024-03-19 19:41:29] [world_nether] The Player <Heinrich_Himmler> has broke LOG_2 at X= 12496, Y= 134, Z= 7
[2024-03-19 19:41:35] [world_nether] The Player <Heinrich_Himmler> has broke LOG_2 at X= 12497, Y= 133, Z= 9
[2024-03-19 19:41:44] [world_nether] The Player <Heinrich_Himmler> has broke LOG_2 at X= 12496, Y= 135, Z= 7
[2024-03-19 19:41:48] [world_nether] The Player <Heinrich_Himmler> has broke LOG_2 at X= 12496, Y= 129, Z= 7
[2024-03-19 19:41:52] [world_nether] The Player <Heinrich_Himmler> has broke LOG_2 at X= 12496, Y= 128, Z= 7
[2024-03-19 19:41:54] [world_nether] The Player <Heinrich_Himmler> has broke LEAVES_2 at X= 12497, Y= 133, Z= 7
[2024-03-19 19:41:55] [world_nether] The Player <Heinrich_Himmler> has broke LEAVES_2 at X= 12497, Y= 133, Z= 8
[2024-03-19 19:41:56] [world_nether] The Player <Heinrich_Himmler> has broke LEAVES_2 at X= 12497, Y= 134, Z= 8
[2024-03-19 19:41:57] [world_nether] The Player <Heinrich_Himmler> has broke LEAVES_2 at X= 12496, Y= 133, Z= 9
[2024-03-19 19:41:58] [world_nether] The Player <Heinrich_Himmler> has broke LEAVES_2 at X= 12496, Y= 134, Z= 9
[2024-03-19 19:41:59] [world_nether] The Player <Heinrich_Himmler> has broke LEAVES_2 at X= 12496, Y= 133, Z= 8
[2024-03-19 19:42:00] [world_nether] The Player <Heinrich_Himmler> has broke LEAVES_2 at X= 12495, Y= 133, Z= 9
[2024-03-19 19:42:01] [world_nether] The Player <Heinrich_Himmler> has broke LEAVES_2 at X= 12495, Y= 133, Z= 10
[2024-03-19 19:42:02] [world_nether] The Player <Heinrich_Himmler> has broke LEAVES_2 at X= 12497, Y= 133, Z= 11
[2024-03-19 19:42:03] [world_nether] The Player <Heinrich_Himmler> has broke LEAVES_2 at X= 12498, Y= 133, Z= 11
[2024-03-19 19:42:04] [world_nether] The Player <Heinrich_Himmler> has broke LEAVES_2 at X= 12498, Y= 133, Z= 10
[2024-03-19 19:42:05] [world_nether] The Player <Heinrich_Himmler> has broke LEAVES_2 at X= 12497, Y= 133, Z= 10
[2024-03-19 19:42:07] [world_nether] The Player <Heinrich_Himmler> has broke LEAVES_2 at X= 12499, Y= 133, Z= 8
[2024-03-19 19:42:08] [world_nether] The Player <Heinrich_Himmler> has broke LEAVES_2 at X= 12498, Y= 134, Z= 8
[2024-03-19 19:42:09] [world_nether] The Player <Heinrich_Himmler> has broke LEAVES_2 at X= 12498, Y= 134, Z= 9
[2024-03-19 19:42:10] [world_nether] The Player <Heinrich_Himmler> has broke LEAVES_2 at X= 12497, Y= 134, Z= 9
[2024-03-19 19:42:15] [world_nether] The Player <Heinrich_Himmler> has broke LEAVES_2 at X= 12498, Y= 133, Z= 7
[2024-03-19 19:42:17] [world_nether] The Player <Heinrich_Himmler> has broke LEAVES_2 at X= 12497, Y= 135, Z= 7
[2024-03-19 19:42:18] [world_nether] The Player <Heinrich_Himmler> has broke LEAVES_2 at X= 12496, Y= 134, Z= 8
[2024-03-19 19:42:20] [world_nether] The Player <Heinrich_Himmler> has broke LEAVES_2 at X= 12496, Y= 134, Z= 10
[2024-03-19 19:42:21] [world_nether] The Player <Heinrich_Himmler> has broke LEAVES_2 at X= 12497, Y= 134, Z= 10
[2024-03-19 19:43:54] [world_nether] The Player <Heinrich_Himmler> has broke OBSIDIAN at X= 12500, Y= 80, Z= -2
[2024-03-19 19:50:26] [world] The Player <Heinrich_Himmler> has broke IRON_ORE at X= 99984, Y= 16, Z= 38
[2024-03-19 19:50:28] [world_nether] The Player <NezukoChan> has broke BROWN_MUSHROOM at X= 12519, Y= 89, Z= -23
[2024-03-19 19:50:28] [world_nether] The Player <NezukoChan> has broke BROWN_MUSHROOM at X= 12520, Y= 90, Z= -24
[2024-03-19 19:50:29] [world_nether] The Player <NezukoChan> has broke BROWN_MUSHROOM at X= 12520, Y= 90, Z= -23
[2024-03-19 19:50:30] [world_nether] The Player <NezukoChan> has broke BROWN_MUSHROOM at X= 12521, Y= 89, Z= -21
[2024-03-19 19:50:30] [world_nether] The Player <NezukoChan> has broke BROWN_MUSHROOM at X= 12522, Y= 89, Z= -20
[2024-03-19 19:50:33] [world_nether] The Player <NezukoChan> has broke BROWN_MUSHROOM at X= 12514, Y= 87, Z= -23
[2024-03-19 19:50:34] [world_nether] The Player <NezukoChan> has broke BROWN_MUSHROOM at X= 12515, Y= 88, Z= -23
[2024-03-19 19:50:35] [world_nether] The Player <NezukoChan> has broke BROWN_MUSHROOM at X= 12515, Y= 87, Z= -22
[2024-03-19 19:50:59] [world_nether] The Player <NezukoChan> has broke GLOWSTONE at X= 12539, Y= 97, Z= 3
[2024-03-19 19:51:00] [world_nether] The Player <NezukoChan> has broke GLOWSTONE at X= 12539, Y= 98, Z= 3
[2024-03-19 19:51:01] [world_nether] The Player <NezukoChan> has broke GLOWSTONE at X= 12538, Y= 98, Z= 3
[2024-03-19 19:51:02] [world_nether] The Player <NezukoChan> has broke GLOWSTONE at X= 12540, Y= 98, Z= 3
[2024-03-19 19:51:03] [world_nether] The Player <NezukoChan> has broke GLOWSTONE at X= 12540, Y= 98, Z= 4
[2024-03-19 19:51:04] [world_nether] The Player <NezukoChan> has broke GLOWSTONE at X= 12540, Y= 98, Z= 2
[2024-03-19 19:51:05] [world_nether] The Player <NezukoChan> has broke GLOWSTONE at X= 12540, Y= 97, Z= 2
[2024-03-19 19:51:06] [world_nether] The Player <NezukoChan> has broke GLOWSTONE at X= 12539, Y= 99, Z= 2
[2024-03-19 19:51:08] [world_nether] The Player <NezukoChan> has broke GLOWSTONE at X= 12539, Y= 98, Z= 1
[2024-03-19 19:51:09] [world_nether] The Player <NezukoChan> has broke GLOWSTONE at X= 12538, Y= 97, Z= 0
[2024-03-19 19:51:10] [world_nether] The Player <NezukoChan> has broke GLOWSTONE at X= 12539, Y= 97, Z= 0
[2024-03-19 19:51:11] [world_nether] The Player <NezukoChan> has broke GLOWSTONE at X= 12541, Y= 98, Z= 2
[2024-03-19 19:51:12] [world_nether] The Player <NezukoChan> has broke GLOWSTONE at X= 12541, Y= 99, Z= 2
[2024-03-19 19:51:13] [world_nether] The Player <NezukoChan> has broke GLOWSTONE at X= 12542, Y= 98, Z= 1
[2024-03-19 19:51:14] [world_nether] The Player <NezukoChan> has broke GLOWSTONE at X= 12542, Y= 97, Z= 1
[2024-03-19 19:51:15] [world_nether] The Player <NezukoChan> has broke GLOWSTONE at X= 12542, Y= 99, Z= 1
[2024-03-19 19:51:16] [world_nether] The Player <NezukoChan> has broke GLOWSTONE at X= 12543, Y= 99, Z= 1
[2024-03-19 19:51:18] [world_nether] The Player <NezukoChan> has broke GLOWSTONE at X= 12541, Y= 99, Z= 1
[2024-03-19 19:51:19] [world_nether] The Player <NezukoChan> has broke GLOWSTONE at X= 12539, Y= 99, Z= 1
[2024-03-19 19:51:20] [world_nether] The Player <NezukoChan> has broke GLOWSTONE at X= 12540, Y= 99, Z= 1
[2024-03-19 19:51:21] [world_nether] The Player <NezukoChan> has broke GLOWSTONE at X= 12539, Y= 98, Z= 0
[2024-03-19 19:51:22] [world_nether] The Player <NezukoChan> has broke GLOWSTONE at X= 12538, Y= 99, Z= 1
[2024-03-19 19:51:23] [world_nether] The Player <NezukoChan> has broke GLOWSTONE at X= 12538, Y= 99, Z= 0
[2024-03-19 19:51:24] [world_nether] The Player <NezukoChan> has broke GLOWSTONE at X= 12537, Y= 99, Z= 0
[2024-03-19 19:51:26] [world_nether] The Player <NezukoChan> has broke GLOWSTONE at X= 12538, Y= 97, Z= -1
[2024-03-19 19:51:27] [world_nether] The Player <NezukoChan> has broke GLOWSTONE at X= 12538, Y= 96, Z= -1
[2024-03-19 19:51:28] [world_nether] The Player <NezukoChan> has broke GLOWSTONE at X= 12539, Y= 99, Z= -1
[2024-03-19 19:51:29] [world_nether] The Player <NezukoChan> has broke GLOWSTONE at X= 12540, Y= 98, Z= -1
[2024-03-19 19:51:30] [world_nether] The Player <NezukoChan> has broke GLOWSTONE at X= 12540, Y= 99, Z= 0
[2024-03-19 19:51:31] [world_nether] The Player <NezukoChan> has broke GLOWSTONE at X= 12540, Y= 99, Z= -1
[2024-03-19 19:51:34] [world_nether] The Player <NezukoChan> has broke GLOWSTONE at X= 12540, Y= 99, Z= -2
[2024-03-19 19:51:51] [world] The Player <Heinrich_Himmler> has broke STONE at X= -717, Y= 54, Z= 352
[2024-03-19 19:51:51] [world] The Player <Heinrich_Himmler> has broke STONE at X= -717, Y= 55, Z= 352
[2024-03-19 19:51:53] [world] The Player <Heinrich_Himmler> has broke STONE at X= -717, Y= 53, Z= 352
[2024-03-19 19:51:54] [world] The Player <Heinrich_Himmler> has broke STONE at X= -717, Y= 52, Z= 352
[2024-03-19 19:51:55] [world] The Player <Heinrich_Himmler> has broke GRAVEL at X= -717, Y= 51, Z= 352
[2024-03-19 19:51:56] [world] The Player <Heinrich_Himmler> has broke GRAVEL at X= -717, Y= 50, Z= 352
[2024-03-19 19:51:57] [world] The Player <Heinrich_Himmler> has broke GRAVEL at X= -717, Y= 49, Z= 352
[2024-03-19 19:51:58] [world] The Player <Heinrich_Himmler> has broke STONE at X= -717, Y= 48, Z= 352
[2024-03-19 19:51:59] [world] The Player <Heinrich_Himmler> has broke STONE at X= -717, Y= 47, Z= 352
[2024-03-19 19:51:59] [world] The Player <Heinrich_Himmler> has broke STONE at X= -717, Y= 46, Z= 352
[2024-03-19 19:52:00] [world] The Player <Heinrich_Himmler> has broke STONE at X= -717, Y= 45, Z= 352
[2024-03-19 19:52:00] [world] The Player <Heinrich_Himmler> has broke STONE at X= -717, Y= 44, Z= 352
[2024-03-19 19:52:01] [world] The Player <Heinrich_Himmler> has broke STONE at X= -717, Y= 43, Z= 352
[2024-03-19 19:52:02] [world] The Player <Heinrich_Himmler> has broke STONE at X= -717, Y= 42, Z= 352
[2024-03-19 19:52:02] [world] The Player <Heinrich_Himmler> has broke STONE at X= -717, Y= 41, Z= 352
[2024-03-19 19:52:03] [world] The Player <Heinrich_Himmler> has broke STONE at X= -717, Y= 40, Z= 352
[2024-03-19 19:52:03] [world] The Player <Heinrich_Himmler> has broke STONE at X= -717, Y= 39, Z= 352
[2024-03-19 19:52:04] [world] The Player <Heinrich_Himmler> has broke STONE at X= -717, Y= 38, Z= 352
[2024-03-19 19:52:05] [world] The Player <Heinrich_Himmler> has broke STONE at X= -717, Y= 37, Z= 352
[2024-03-19 19:52:05] [world] The Player <Heinrich_Himmler> has broke STONE at X= -717, Y= 36, Z= 352
[2024-03-19 19:52:06] [world] The Player <Heinrich_Himmler> has broke STONE at X= -717, Y= 35, Z= 352
[2024-03-19 19:52:06] [world] The Player <Heinrich_Himmler> has broke STONE at X= -717, Y= 34, Z= 352
[2024-03-19 19:52:07] [world] The Player <Heinrich_Himmler> has broke STONE at X= -717, Y= 33, Z= 352
[2024-03-19 19:52:08] [world] The Player <Heinrich_Himmler> has broke STONE at X= -717, Y= 32, Z= 352
[2024-03-19 19:52:08] [world] The Player <Heinrich_Himmler> has broke STONE at X= -717, Y= 31, Z= 352
[2024-03-19 19:52:09] [world] The Player <Heinrich_Himmler> has broke STONE at X= -717, Y= 30, Z= 352
[2024-03-19 19:52:09] [world] The Player <Heinrich_Himmler> has broke STONE at X= -717, Y= 29, Z= 352
[2024-03-19 19:52:11] [world] The Player <Heinrich_Himmler> has broke STONE at X= -717, Y= 28, Z= 352
[2024-03-19 19:52:12] [world] The Player <Heinrich_Himmler> has broke STONE at X= -717, Y= 27, Z= 352
[2024-03-19 19:52:14] [world] The Player <Heinrich_Himmler> has broke STONE at X= -717, Y= 26, Z= 352
[2024-03-19 19:52:14] [world] The Player <Heinrich_Himmler> has broke STONE at X= -717, Y= 25, Z= 352
[2024-03-19 19:52:15] [world] The Player <Heinrich_Himmler> has broke STONE at X= -717, Y= 24, Z= 352
[2024-03-19 19:52:16] [world] The Player <Heinrich_Himmler> has broke STONE at X= -717, Y= 23, Z= 352
[2024-03-19 19:52:16] [world] The Player <Heinrich_Himmler> has broke STONE at X= -717, Y= 22, Z= 352
[2024-03-19 19:52:17] [world] The Player <Heinrich_Himmler> has broke COAL_ORE at X= -717, Y= 21, Z= 352
[2024-03-19 19:52:18] [world] The Player <Heinrich_Himmler> has broke COAL_ORE at X= -717, Y= 20, Z= 352
[2024-03-19 19:52:19] [world] The Player <Heinrich_Himmler> has broke STONE at X= -717, Y= 19, Z= 352
[2024-03-19 19:52:19] [world] The Player <Heinrich_Himmler> has broke STONE at X= -717, Y= 18, Z= 352
[2024-03-19 19:52:20] [world] The Player <Heinrich_Himmler> has broke STONE at X= -717, Y= 17, Z= 352
[2024-03-19 19:52:21] [world] The Player <Heinrich_Himmler> has broke IRON_ORE at X= -717, Y= 18, Z= 353
[2024-03-19 19:52:22] [world] The Player <Heinrich_Himmler> has broke IRON_ORE at X= -717, Y= 17, Z= 353
[2024-03-19 19:52:23] [world] The Player <Heinrich_Himmler> has broke IRON_ORE at X= -718, Y= 18, Z= 353
[2024-03-19 19:52:24] [world] The Player <Heinrich_Himmler> has broke IRON_ORE at X= -718, Y= 17, Z= 353
[2024-03-19 19:52:25] [world] The Player <Heinrich_Himmler> has broke IRON_ORE at X= -718, Y= 18, Z= 354
[2024-03-19 19:52:26] [world] The Player <Heinrich_Himmler> has broke IRON_ORE at X= -718, Y= 17, Z= 354
[2024-03-19 19:52:27] [world] The Player <Heinrich_Himmler> has broke IRON_ORE at X= -717, Y= 18, Z= 354
[2024-03-19 19:52:28] [world] The Player <Heinrich_Himmler> has broke IRON_ORE at X= -717, Y= 17, Z= 354
[2024-03-19 19:52:30] [world] The Player <Heinrich_Himmler> has broke STONE at X= -717, Y= 16, Z= 352
[2024-03-19 19:52:31] [world] The Player <Heinrich_Himmler> has broke STONE at X= -717, Y= 15, Z= 352
[2024-03-19 19:52:31] [world] The Player <Heinrich_Himmler> has broke STONE at X= -717, Y= 14, Z= 352
[2024-03-19 19:52:32] [world] The Player <Heinrich_Himmler> has broke STONE at X= -717, Y= 13, Z= 352
[2024-03-19 19:52:33] [world] The Player <Heinrich_Himmler> has broke STONE at X= -717, Y= 12, Z= 352
[2024-03-19 19:52:33] [world] The Player <Heinrich_Himmler> has broke STONE at X= -717, Y= 11, Z= 352
[2024-03-19 19:52:34] [world] The Player <Heinrich_Himmler> has broke STONE at X= -717, Y= 10, Z= 352
[2024-03-19 19:52:34] [world] The Player <Heinrich_Himmler> has broke STONE at X= -717, Y= 9, Z= 352
[2024-03-19 19:52:35] [world] The Player <Heinrich_Himmler> has broke STONE at X= -717, Y= 8, Z= 352
[2024-03-19 19:52:36] [world] The Player <Heinrich_Himmler> has broke STONE at X= -717, Y= 7, Z= 352
[2024-03-19 19:52:36] [world] The Player <Heinrich_Himmler> has broke STONE at X= -717, Y= 6, Z= 352
