[2024-03-17 22:33:00] [world] The Player <TurtleDuck> has broke SAND at X= -528, Y= 72, Z= 267
[2024-03-17 23:12:07] [world] The Player <TurtleDuck> has broke SAND at X= 3982, Y= 63, Z= -1833
[2024-03-17 23:12:35] [world] The Player <TurtleDuck> has broke GRASS at X= 4001, Y= 66, Z= -1865
[2024-03-17 23:13:13] [world] The Player <TurtleDuck> has broke SPRUCE_FENCE_GATE at X= 3994, Y= 65, Z= -1825
[2024-03-17 23:13:41] [world] The Player <TurtleDuck> has broke SLIME_BLOCK at X= 4006, Y= 64, Z= -1820
[2024-03-17 23:13:54] [world] The Player <TurtleDuck> has broke GRASS at X= 4007, Y= 65, Z= -1853
[2024-03-17 23:13:55] [world] The Player <Brycethelegend> has broke LOG_2 at X= -615, Y= 70, Z= 506
[2024-03-17 23:13:57] [world] The Player <Brycethelegend> has broke LOG_2 at X= -615, Y= 72, Z= 507
[2024-03-17 23:13:58] [world] The Player <TurtleDuck> has broke SLIME_BLOCK at X= 4007, Y= 66, Z= -1853
[2024-03-17 23:14:36] [world] The Player <Brycethelegend> has broke SUGAR_CANE_BLOCK at X= -622, Y= 63, Z= 543
[2024-03-17 23:14:36] [world] The Player <Brycethelegend> has broke SUGAR_CANE_BLOCK at X= -622, Y= 63, Z= 544
[2024-03-17 23:14:39] [world] The Player <Brycethelegend> has broke SUGAR_CANE_BLOCK at X= -623, Y= 64, Z= 545
[2024-03-17 23:14:39] [world] The Player <Brycethelegend> has broke SUGAR_CANE_BLOCK at X= -623, Y= 63, Z= 545
[2024-03-17 23:14:39] [world] The Player <Brycethelegend> has broke SUGAR_CANE_BLOCK at X= -623, Y= 63, Z= 546
[2024-03-17 23:14:51] [world] The Player <Milk_Frog> has broke STONE at X= 4006, Y= 66, Z= -1863
[2024-03-17 23:15:16] [world_nether] The Player <NezukoChan> has broke OBSIDIAN at X= -1264, Y= 51, Z= 507
[2024-03-17 23:15:16] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1264, Y= 50, Z= 505
[2024-03-17 23:15:39] [world] The Player <TurtleDuck> has broke SPRUCE_FENCE at X= 3994, Y= 65, Z= -1824
[2024-03-17 23:15:40] [world] The Player <TurtleDuck> has broke SPRUCE_FENCE_GATE at X= 3994, Y= 65, Z= -1823
[2024-03-17 23:15:52] [world] The Player <TurtleDuck> has broke SPRUCE_FENCE at X= 3994, Y= 65, Z= -1822
[2024-03-17 23:15:52] [world] The Player <TurtleDuck> has broke SPRUCE_FENCE at X= 3993, Y= 65, Z= -1822
[2024-03-17 23:15:53] [world] The Player <TurtleDuck> has broke SPRUCE_FENCE at X= 3992, Y= 65, Z= -1822
[2024-03-17 23:15:53] [world] The Player <TurtleDuck> has broke SPRUCE_FENCE at X= 3991, Y= 65, Z= -1822
[2024-03-17 23:17:04] [world] The Player <TurtleDuck> has broke SLIME_BLOCK at X= 3993, Y= 66, Z= -1825
[2024-03-17 23:17:04] [world] The Player <TurtleDuck> has broke SLIME_BLOCK at X= 3993, Y= 65, Z= -1825
[2024-03-17 23:17:41] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1265, Y= 82, Z= 505
[2024-03-17 23:17:42] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1265, Y= 82, Z= 504
[2024-03-17 23:17:42] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1265, Y= 81, Z= 504
[2024-03-17 23:18:42] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 53, Z= 518
[2024-03-17 23:18:42] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 54, Z= 518
[2024-03-17 23:18:42] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 55, Z= 518
[2024-03-17 23:18:42] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 56, Z= 518
[2024-03-17 23:18:42] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 57, Z= 518
[2024-03-17 23:18:47] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 58, Z= 518
[2024-03-17 23:18:47] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 59, Z= 518
[2024-03-17 23:18:47] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 60, Z= 518
[2024-03-17 23:18:47] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 61, Z= 518
[2024-03-17 23:18:47] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 62, Z= 518
[2024-03-17 23:18:47] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 63, Z= 518
[2024-03-17 23:18:52] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 64, Z= 518
[2024-03-17 23:18:53] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 65, Z= 518
[2024-03-17 23:18:53] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 66, Z= 518
[2024-03-17 23:18:53] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 67, Z= 518
[2024-03-17 23:18:53] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 68, Z= 518
[2024-03-17 23:18:58] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 69, Z= 518
[2024-03-17 23:18:58] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 70, Z= 518
[2024-03-17 23:18:58] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 71, Z= 518
[2024-03-17 23:18:58] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 72, Z= 518
[2024-03-17 23:18:58] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 73, Z= 518
[2024-03-17 23:18:58] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 74, Z= 518
[2024-03-17 23:19:03] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 75, Z= 518
[2024-03-17 23:19:04] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 76, Z= 518
[2024-03-17 23:19:04] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 77, Z= 518
[2024-03-17 23:19:05] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 78, Z= 518
[2024-03-17 23:19:05] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 79, Z= 518
[2024-03-17 23:19:10] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 80, Z= 518
[2024-03-17 23:19:10] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 81, Z= 518
[2024-03-17 23:19:11] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 82, Z= 518
[2024-03-17 23:19:11] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 83, Z= 518
[2024-03-17 23:19:11] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 84, Z= 518
[2024-03-17 23:19:15] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 85, Z= 518
[2024-03-17 23:19:15] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 86, Z= 518
[2024-03-17 23:19:16] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 87, Z= 518
[2024-03-17 23:19:16] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 88, Z= 518
[2024-03-17 23:19:16] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 89, Z= 518
[2024-03-17 23:19:20] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 90, Z= 518
[2024-03-17 23:19:20] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 91, Z= 518
[2024-03-17 23:19:20] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 92, Z= 518
[2024-03-17 23:19:20] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 93, Z= 518
[2024-03-17 23:19:20] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 94, Z= 518
[2024-03-17 23:19:24] [world] The Player <TurtleDuck> has broke DIRT at X= 4009, Y= 63, Z= -1869
[2024-03-17 23:19:24] [world] The Player <TurtleDuck> has broke DIRT at X= 4008, Y= 64, Z= -1868
[2024-03-17 23:19:25] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 95, Z= 518
[2024-03-17 23:19:25] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 96, Z= 518
[2024-03-17 23:19:25] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 97, Z= 518
[2024-03-17 23:19:25] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 98, Z= 518
[2024-03-17 23:19:25] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 99, Z= 518
[2024-03-17 23:19:25] [world] The Player <TurtleDuck> has broke DIRT at X= 4008, Y= 63, Z= -1868
[2024-03-17 23:19:26] [world] The Player <TurtleDuck> has broke DIRT at X= 4008, Y= 63, Z= -1869
[2024-03-17 23:19:29] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 100, Z= 518
[2024-03-17 23:19:29] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 101, Z= 518
[2024-03-17 23:19:29] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 102, Z= 518
[2024-03-17 23:19:29] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 103, Z= 518
[2024-03-17 23:19:29] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 104, Z= 518
[2024-03-17 23:19:30] [world] The Player <TurtleDuck> has broke SLIME_BLOCK at X= 4009, Y= 62, Z= -1868
[2024-03-17 23:19:33] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 105, Z= 518
[2024-03-17 23:19:33] [world] The Player <TurtleDuck> has broke SLIME_BLOCK at X= 4009, Y= 62, Z= -1867
[2024-03-17 23:19:33] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 106, Z= 518
[2024-03-17 23:19:33] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 107, Z= 518
[2024-03-17 23:19:33] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 108, Z= 518
[2024-03-17 23:19:33] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 109, Z= 518
[2024-03-17 23:19:34] [world] The Player <TurtleDuck> has broke SLIME_BLOCK at X= 4009, Y= 62, Z= -1866
[2024-03-17 23:19:37] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 110, Z= 518
[2024-03-17 23:19:37] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 111, Z= 518
[2024-03-17 23:19:37] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 112, Z= 518
[2024-03-17 23:19:37] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 113, Z= 518
[2024-03-17 23:19:37] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 114, Z= 518
[2024-03-17 23:19:41] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 115, Z= 518
[2024-03-17 23:19:41] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 116, Z= 518
[2024-03-17 23:19:41] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 117, Z= 518
[2024-03-17 23:19:41] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 118, Z= 518
[2024-03-17 23:19:41] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 119, Z= 518
[2024-03-17 23:19:44] [world] The Player <TurtleDuck> has broke STONE at X= 4009, Y= 61, Z= -1868
[2024-03-17 23:19:45] [world] The Player <TurtleDuck> has broke STONE at X= 4009, Y= 61, Z= -1869
[2024-03-17 23:19:45] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 120, Z= 518
[2024-03-17 23:19:45] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 121, Z= 518
[2024-03-17 23:19:45] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 122, Z= 518
[2024-03-17 23:19:46] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 123, Z= 518
[2024-03-17 23:19:46] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 124, Z= 518
[2024-03-17 23:19:46] [world] The Player <TurtleDuck> has broke STONE at X= 4008, Y= 62, Z= -1868
[2024-03-17 23:19:46] [world] The Player <TurtleDuck> has broke STONE at X= 4008, Y= 61, Z= -1868
[2024-03-17 23:19:51] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 125, Z= 518
[2024-03-17 23:20:42] [world] The Player <TurtleDuck> has broke GRASS at X= 3991, Y= 64, Z= -1821
[2024-03-17 23:20:43] [world] The Player <TurtleDuck> has broke GRASS at X= 3991, Y= 64, Z= -1822
[2024-03-17 23:20:43] [world] The Player <TurtleDuck> has broke GRASS at X= 3991, Y= 64, Z= -1823
[2024-03-17 23:20:44] [world] The Player <TurtleDuck> has broke GRASS at X= 3992, Y= 64, Z= -1823
[2024-03-17 23:20:44] [world] The Player <TurtleDuck> has broke GRASS at X= 3993, Y= 64, Z= -1823
[2024-03-17 23:20:44] [world] The Player <TurtleDuck> has broke GRASS at X= 3993, Y= 64, Z= -1822
[2024-03-17 23:20:45] [world] The Player <TurtleDuck> has broke GRASS at X= 3992, Y= 64, Z= -1821
[2024-03-17 23:20:46] [world] The Player <TurtleDuck> has broke GRASS at X= 3992, Y= 64, Z= -1822
[2024-03-17 23:20:46] [world] The Player <TurtleDuck> has broke GRASS at X= 3993, Y= 64, Z= -1821
[2024-03-17 23:21:29] [world] The Player <Brycethelegend> has broke GRASS at X= 1, Y= 76, Z= 1189
[2024-03-17 23:21:50] [world] The Player <Brycethelegend> has broke WOOD at X= -21, Y= 65, Z= 1126
[2024-03-17 23:21:59] [world] The Player <Brycethelegend> has broke WOOD at X= -21, Y= 65, Z= 1126
[2024-03-17 23:22:04] [world] The Player <Brycethelegend> has broke WOOD at X= -21, Y= 64, Z= 1126
[2024-03-17 23:22:06] [world] The Player <Brycethelegend> has broke SOUL_SAND at X= -21, Y= 63, Z= 1127
[2024-03-17 23:22:17] [world] The Player <Brycethelegend> has broke LEAVES at X= 15, Y= 68, Z= 1125
[2024-03-17 23:22:27] [world] The Player <Brycethelegend> has broke LEAVES at X= 16, Y= 68, Z= 1125
[2024-03-17 23:22:42] [world] The Player <Milk_Frog> has broke SPRUCE_FENCE at X= 3999, Y= 65, Z= -1844
[2024-03-17 23:22:51] [world] The Player <TurtleDuck> has broke SPONGE at X= 4001, Y= 66, Z= -1823
[2024-03-17 23:22:55] [world] The Player <TurtleDuck> has broke SPRUCE_FENCE at X= 4001, Y= 65, Z= -1823
[2024-03-17 23:22:56] [world] The Player <TurtleDuck> has broke GRASS at X= 4001, Y= 64, Z= -1823
[2024-03-17 23:23:33] [world] The Player <Brycethelegend> has broke LEAVES at X= 5, Y= 68, Z= 1133
[2024-03-17 23:24:03] [world] The Player <Milk_Frog> has broke ACACIA_FENCE at X= 4002, Y= 65, Z= -1850
[2024-03-17 23:24:05] [world] The Player <Milk_Frog> has broke SLIME_BLOCK at X= 3994, Y= 66, Z= -1846
[2024-03-17 23:24:06] [world] The Player <Milk_Frog> has broke SLIME_BLOCK at X= 3994, Y= 65, Z= -1846
[2024-03-17 23:25:24] [world] The Player <TurtleDuck> has broke SPONGE at X= -582, Y= 69, Z= 285
[2024-03-17 23:25:24] [world] The Player <TurtleDuck> has broke SPONGE at X= -582, Y= 68, Z= 285
[2024-03-17 23:25:27] [world] The Player <TurtleDuck> has broke SPONGE at X= -581, Y= 68, Z= 284
[2024-03-17 23:26:25] [world] The Player <TurtleDuck> has broke WOOD at X= -556, Y= 71, Z= 285
[2024-03-17 23:26:26] [world] The Player <TurtleDuck> has broke WOOD at X= -555, Y= 71, Z= 285
[2024-03-17 23:26:26] [world] The Player <TurtleDuck> has broke WOOD at X= -554, Y= 71, Z= 285
[2024-03-17 23:26:39] [world] The Player <TurtleDuck> has broke WOOD at X= -572, Y= 72, Z= 287
[2024-03-17 23:26:46] [world] The Player <TurtleDuck> has broke WOOD at X= -567, Y= 72, Z= 285
[2024-03-17 23:26:54] [world] The Player <TurtleDuck> has broke WOOD at X= -571, Y= 73, Z= 286
[2024-03-17 23:27:00] [world] The Player <TurtleDuck> has broke WOOD at X= -579, Y= 73, Z= 286
[2024-03-17 23:27:10] [world] The Player <Milk_Frog> has broke NOTE_BLOCK at X= -576, Y= 67, Z= 280
[2024-03-17 23:27:10] [world] The Player <Milk_Frog> has broke NOTE_BLOCK at X= -576, Y= 67, Z= 279
[2024-03-17 23:27:11] [world] The Player <Milk_Frog> has broke NOTE_BLOCK at X= -576, Y= 66, Z= 280
[2024-03-17 23:27:13] [world] The Player <Milk_Frog> has broke GRASS at X= -576, Y= 65, Z= 279
[2024-03-17 23:27:14] [world] The Player <Milk_Frog> has broke DIRT at X= -576, Y= 65, Z= 280
[2024-03-17 23:27:16] [world] The Player <TurtleDuck> has broke WOOD at X= -552, Y= 72, Z= 278
[2024-03-17 23:27:18] [world] The Player <TurtleDuck> has broke WOOD at X= -553, Y= 73, Z= 278
[2024-03-17 23:27:23] [world] The Player <TurtleDuck> has broke WOOD at X= -582, Y= 73, Z= 278
[2024-03-17 23:27:25] [world] The Player <TurtleDuck> has broke WOOD at X= -578, Y= 73, Z= 278
[2024-03-17 23:27:26] [world] The Player <TurtleDuck> has broke WOOD at X= -573, Y= 73, Z= 278
[2024-03-17 23:27:27] [world] The Player <TurtleDuck> has broke WOOD at X= -570, Y= 73, Z= 278
[2024-03-17 23:27:28] [world] The Player <TurtleDuck> has broke WOOD at X= -568, Y= 73, Z= 278
[2024-03-17 23:27:29] [world] The Player <TurtleDuck> has broke WOOD at X= -562, Y= 73, Z= 278
[2024-03-17 23:27:30] [world] The Player <Milk_Frog> has broke PISTON_STICKY_BASE at X= -576, Y= 65, Z= 280
[2024-03-17 23:27:31] [world] The Player <Milk_Frog> has broke PISTON_STICKY_BASE at X= -576, Y= 65, Z= 279
[2024-03-17 23:27:31] [world] The Player <TurtleDuck> has broke WOOD at X= -564, Y= 73, Z= 278
[2024-03-17 23:27:31] [world] The Player <Milk_Frog> has broke GRASS at X= -575, Y= 65, Z= 280
[2024-03-17 23:27:32] [world] The Player <Milk_Frog> has broke GRASS at X= -575, Y= 65, Z= 279
[2024-03-17 23:27:32] [world] The Player <Milk_Frog> has broke DIRT at X= -574, Y= 66, Z= 279
[2024-03-17 23:28:57] [world] The Player <Milk_Frog> has broke PISTON_STICKY_BASE at X= -576, Y= 65, Z= 280
[2024-03-17 23:28:58] [world] The Player <Milk_Frog> has broke PISTON_STICKY_BASE at X= -576, Y= 65, Z= 279
[2024-03-17 23:28:59] [world] The Player <Milk_Frog> has broke PISTON_STICKY_BASE at X= -576, Y= 65, Z= 279
[2024-03-17 23:29:01] [world] The Player <Milk_Frog> has broke NOTE_BLOCK at X= -575, Y= 67, Z= 280
[2024-03-17 23:29:02] [world] The Player <Milk_Frog> has broke NOTE_BLOCK at X= -575, Y= 67, Z= 279
[2024-03-17 23:29:08] [world] The Player <NezukoChan> has broke POWERED_RAIL at X= -10161, Y= 63, Z= 4114
[2024-03-17 23:29:15] [world] The Player <NezukoChan> has broke POWERED_RAIL at X= -10161, Y= 63, Z= 4114
[2024-03-17 23:29:19] [world] The Player <NezukoChan> has broke POWERED_RAIL at X= -10162, Y= 63, Z= 4113
[2024-03-17 23:29:25] [world] The Player <Milk_Frog> has broke REDSTONE_BLOCK at X= -575, Y= 65, Z= 279
[2024-03-17 23:29:25] [world] The Player <NezukoChan> has broke RAILS at X= -10162, Y= 63, Z= 4114
[2024-03-17 23:29:26] [world] The Player <Milk_Frog> has broke NOTE_BLOCK at X= -576, Y= 66, Z= 279
[2024-03-17 23:29:26] [world] The Player <Milk_Frog> has broke GRASS at X= -577, Y= 65, Z= 279
[2024-03-17 23:29:27] [world] The Player <Milk_Frog> has broke NOTE_BLOCK at X= -576, Y= 66, Z= 280
[2024-03-17 23:29:28] [world] The Player <Milk_Frog> has broke NOTE_BLOCK at X= -577, Y= 66, Z= 280
[2024-03-17 23:29:28] [world] The Player <Milk_Frog> has broke DIRT at X= -576, Y= 66, Z= 281
[2024-03-17 23:29:28] [world] The Player <Milk_Frog> has broke DIRT at X= -577, Y= 66, Z= 281
[2024-03-17 23:29:30] [world] The Player <NezukoChan> has broke POWERED_RAIL at X= -10163, Y= 63, Z= 4112
[2024-03-17 23:29:53] [world] The Player <Milk_Frog> has broke REDSTONE_BLOCK at X= -575, Y= 65, Z= 279
[2024-03-17 23:29:57] [world] The Player <Milk_Frog> has broke WOOD at X= -576, Y= 66, Z= 280
[2024-03-17 23:30:00] [world] The Player <Milk_Frog> has broke REDSTONE_BLOCK at X= -575, Y= 65, Z= 279
[2024-03-17 23:30:05] [world] The Player <Milk_Frog> has broke REDSTONE_BLOCK at X= -575, Y= 65, Z= 279
[2024-03-17 23:30:12] [world] The Player <Milk_Frog> has broke DIRT at X= -574, Y= 66, Z= 280
[2024-03-17 23:30:17] [world] The Player <Milk_Frog> has broke NOTE_BLOCK at X= -573, Y= 66, Z= 279
[2024-03-17 23:30:17] [world] The Player <Milk_Frog> has broke NOTE_BLOCK at X= -574, Y= 66, Z= 278
[2024-03-17 23:30:19] [world] The Player <Milk_Frog> has broke PISTON_STICKY_BASE at X= -573, Y= 66, Z= 279
[2024-03-17 23:30:37] [world] The Player <Milk_Frog> has broke GRASS at X= -575, Y= 65, Z= 278
[2024-03-17 23:30:49] [world] The Player <Milk_Frog> has broke SPRUCE_FENCE at X= -575, Y= 68, Z= 280
[2024-03-17 23:30:54] [world] The Player <Milk_Frog> has broke REDSTONE_WIRE at X= -579, Y= 68, Z= 281
[2024-03-17 23:31:09] [world] The Player <NezukoChan> has broke RAILS at X= -10176, Y= 64, Z= 4122
