[2024-03-18 01:30:14] [world] The Player <NezukoChan> has broke DIRT at X= 100004, Y= 12, Z= 60
[2024-03-18 14:20:37] [world] The Player <Tester> has broke STONE at X= -10186, Y= 64, Z= 4120
[2024-03-18 14:20:38] [world] The Player <MrBlob2U> has broke STONE at X= -613, Y= 50, Z= 188
[2024-03-18 14:20:39] [world] The Player <sharky> has broke SAND at X= -451, Y= 67, Z= -490
[2024-03-18 14:20:39] [world] The Player <MrBlob2U> has broke SANDSTONE at X= -613, Y= 51, Z= 188
[2024-03-18 14:20:40] [world] The Player <MrBlob2U> has broke COBBLESTONE at X= -613, Y= 50, Z= 187
[2024-03-18 14:20:40] [world] The Player <sharky> has broke SAND at X= -451, Y= 67, Z= -488
[2024-03-18 14:20:41] [world] The Player <MrBlob2U> has broke COBBLESTONE at X= -613, Y= 49, Z= 187
[2024-03-18 14:20:43] [world] The Player <MrBlob2U> has broke STONE at X= -613, Y= 48, Z= 189
[2024-03-18 14:20:43] [world] The Player <MrBlob2U> has broke STONE at X= -613, Y= 48, Z= 188
[2024-03-18 14:20:44] [world] The Player <The_Amazing_Yao> has broke STONE at X= 513, Y= 103, Z= 2242
[2024-03-18 14:20:44] [world] The Player <The_Amazing_Yao> has broke STONE at X= 512, Y= 103, Z= 2242
[2024-03-18 14:20:45] [world] The Player <sharky> has broke SAND at X= -454, Y= 66, Z= -487
[2024-03-18 14:20:45] [world] The Player <sharky> has broke SAND at X= -454, Y= 66, Z= -488
[2024-03-18 14:20:45] [world] The Player <The_Amazing_Yao> has broke STONE at X= 512, Y= 102, Z= 2241
[2024-03-18 14:20:45] [world] The Player <sharky> has broke SAND at X= -454, Y= 66, Z= -489
[2024-03-18 14:20:46] [world] The Player <The_Amazing_Yao> has broke STONE at X= 511, Y= 102, Z= 2241
[2024-03-18 14:20:46] [world] The Player <sharky> has broke SAND at X= -453, Y= 66, Z= -490
[2024-03-18 14:20:47] [world] The Player <sharky> has broke SAND at X= -454, Y= 66, Z= -490
[2024-03-18 14:20:48] [world] The Player <sharky> has broke SAND at X= -453, Y= 66, Z= -489
[2024-03-18 14:20:50] [world] The Player <sharky> has broke SAND at X= -452, Y= 66, Z= -489
[2024-03-18 14:20:53] [world] The Player <sharky> has broke SAND at X= -451, Y= 66, Z= -489
[2024-03-18 14:20:54] [world] The Player <Tester> has broke DIRT at X= -10188, Y= 65, Z= 4123
[2024-03-18 14:20:54] [world] The Player <Tester> has broke DIRT at X= -10188, Y= 64, Z= 4123
[2024-03-18 14:20:54] [world] The Player <Tester> has broke DIRT at X= -10188, Y= 65, Z= 4124
[2024-03-18 14:20:54] [world] The Player <Tester> has broke DIRT at X= -10188, Y= 64, Z= 4124
[2024-03-18 14:20:54] [world] The Player <sharky> has broke SAND at X= -451, Y= 66, Z= -490
[2024-03-18 14:20:55] [world] The Player <sharky> has broke SAND at X= -452, Y= 66, Z= -490
[2024-03-18 14:20:55] [world] The Player <sharky> has broke SAND at X= -452, Y= 66, Z= -488
[2024-03-18 14:20:56] [world] The Player <Tester> has broke STONE at X= -10188, Y= 65, Z= 4125
[2024-03-18 14:20:56] [world] The Player <Tester> has broke STONE at X= -10188, Y= 64, Z= 4125
[2024-03-18 14:20:56] [world] The Player <sharky> has broke SAND at X= -451, Y= 66, Z= -488
[2024-03-18 14:20:59] [world] The Player <Tester> has broke STONE at X= -10187, Y= 65, Z= 4125
[2024-03-18 14:20:59] [world] The Player <Tester> has broke STONE at X= -10187, Y= 65, Z= 4124
[2024-03-18 14:21:00] [world] The Player <MonkeyTrainer> has broke SAND at X= -552, Y= 60, Z= 294
[2024-03-18 14:21:00] [world] The Player <Tester> has broke STONE at X= -10187, Y= 64, Z= 4125
[2024-03-18 14:21:00] [world] The Player <Tester> has broke STONE at X= -10187, Y= 64, Z= 4124
[2024-03-18 14:21:00] [world] The Player <sharky> has broke SAND at X= -453, Y= 66, Z= -488
[2024-03-18 14:21:01] [world] The Player <MonkeyTrainer> has broke SAND at X= -552, Y= 60, Z= 294
[2024-03-18 14:21:01] [world] The Player <Tester> has broke STONE at X= -10186, Y= 65, Z= 4125
[2024-03-18 14:21:01] [world] The Player <sharky> has broke SAND at X= -452, Y= 66, Z= -487
[2024-03-18 14:21:01] [world] The Player <MonkeyTrainer> has broke SAND at X= -552, Y= 60, Z= 295
[2024-03-18 14:21:01] [world] The Player <Tester> has broke STONE at X= -10186, Y= 65, Z= 4124
[2024-03-18 14:21:02] [world] The Player <MonkeyTrainer> has broke SAND at X= -551, Y= 60, Z= 295
[2024-03-18 14:21:02] [world] The Player <MonkeyTrainer> has broke SAND at X= -552, Y= 60, Z= 296
[2024-03-18 14:21:02] [world] The Player <MonkeyTrainer> has broke SAND at X= -552, Y= 60, Z= 297
[2024-03-18 14:21:03] [world] The Player <sharky> has broke SAND at X= -451, Y= 66, Z= -487
[2024-03-18 14:21:03] [world] The Player <MonkeyTrainer> has broke SAND at X= -552, Y= 60, Z= 297
[2024-03-18 14:21:04] [world] The Player <MonkeyTrainer> has broke SAND at X= -552, Y= 60, Z= 296
[2024-03-18 14:21:05] [world] The Player <sharky> has broke SAND at X= -453, Y= 66, Z= -487
[2024-03-18 14:21:05] [world] The Player <MonkeyTrainer> has broke SAND at X= -552, Y= 60, Z= 294
[2024-03-18 14:21:07] [world] The Player <sharky> has broke SAND at X= -452, Y= 67, Z= -486
[2024-03-18 14:21:08] [world] The Player <somebody139> has broke REDSTONE_TORCH_ON at X= -648, Y= 80, Z= 313
[2024-03-18 14:21:11] [world] The Player <MonkeyTrainer> has broke SAND at X= -571, Y= 60, Z= 296
[2024-03-18 14:21:11] [world] The Player <MonkeyTrainer> has broke SAND at X= -571, Y= 60, Z= 296
[2024-03-18 14:21:12] [world] The Player <MonkeyTrainer> has broke GRAVEL at X= -572, Y= 60, Z= 296
[2024-03-18 14:21:13] [world] The Player <MonkeyTrainer> has broke GRAVEL at X= -572, Y= 60, Z= 296
[2024-03-18 14:21:14] [world] The Player <MonkeyTrainer> has broke GRAVEL at X= -573, Y= 60, Z= 296
[2024-03-18 14:21:14] [world] The Player <MonkeyTrainer> has broke GRAVEL at X= -572, Y= 60, Z= 296
[2024-03-18 14:21:15] [world] The Player <MonkeyTrainer> has broke SAND at X= -572, Y= 60, Z= 296
[2024-03-18 14:21:15] [world] The Player <MonkeyTrainer> has broke SAND at X= -572, Y= 60, Z= 296
[2024-03-18 14:21:16] [world] The Player <MonkeyTrainer> has broke GRAVEL at X= -574, Y= 60, Z= 296
[2024-03-18 14:21:17] [world] The Player <MonkeyTrainer> has broke GRAVEL at X= -574, Y= 60, Z= 296
[2024-03-18 14:21:18] [world] The Player <MonkeyTrainer> has broke GRAVEL at X= -574, Y= 60, Z= 296
[2024-03-18 14:21:19] [world] The Player <MonkeyTrainer> has broke SAND at X= -574, Y= 60, Z= 296
[2024-03-18 14:21:20] [world] The Player <MonkeyTrainer> has broke SAND at X= -574, Y= 60, Z= 296
[2024-03-18 14:21:29] [world] The Player <MonkeyTrainer> has broke STONE at X= -571, Y= 59, Z= 296
[2024-03-18 14:21:30] [world] The Player <MonkeyTrainer> has broke GRAVEL at X= -572, Y= 59, Z= 296
[2024-03-18 14:21:31] [world] The Player <MonkeyTrainer> has broke GRAVEL at X= -573, Y= 59, Z= 296
[2024-03-18 14:21:32] [world] The Player <MonkeyTrainer> has broke STONE at X= -574, Y= 59, Z= 296
[2024-03-18 14:21:33] [world] The Player <MonkeyTrainer> has broke STONE at X= -575, Y= 60, Z= 296
[2024-03-18 14:21:34] [world] The Player <MonkeyTrainer> has broke SANDSTONE at X= -574, Y= 60, Z= 297
[2024-03-18 14:21:35] [world] The Player <MonkeyTrainer> has broke STONE at X= -574, Y= 59, Z= 297
[2024-03-18 14:21:36] [world] The Player <MonkeyTrainer> has broke STONE at X= -574, Y= 60, Z= 298
[2024-03-18 14:21:36] [world] The Player <MonkeyTrainer> has broke STONE at X= -574, Y= 59, Z= 298
[2024-03-18 14:21:37] [world] The Player <MonkeyTrainer> has broke SANDSTONE at X= -574, Y= 60, Z= 299
[2024-03-18 14:21:38] [world] The Player <MonkeyTrainer> has broke STONE at X= -574, Y= 59, Z= 299
[2024-03-18 14:21:48] [world] The Player <MonkeyTrainer> has broke STONE at X= -574, Y= 58, Z= 299
[2024-03-18 14:21:48] [world] The Player <MonkeyTrainer> has broke STONE at X= -575, Y= 58, Z= 299
[2024-03-18 14:21:49] [world] The Player <MonkeyTrainer> has broke STONE at X= -575, Y= 59, Z= 299
[2024-03-18 14:21:51] [world] The Player <sharky> has broke SAND at X= -493, Y= 78, Z= -506
[2024-03-18 14:21:52] [world] The Player <MonkeyTrainer> has broke STONE at X= -576, Y= 59, Z= 299
[2024-03-18 14:21:52] [world] The Player <somebody139> has broke REDSTONE_TORCH_ON at X= -648, Y= 80, Z= 313
[2024-03-18 14:21:53] [world] The Player <MonkeyTrainer> has broke STONE at X= -576, Y= 58, Z= 299
[2024-03-18 14:21:55] [world] The Player <MonkeyTrainer> has broke STONE at X= -575, Y= 57, Z= 299
[2024-03-18 14:21:55] [world] The Player <somebody139> has broke REDSTONE_TORCH_ON at X= -643, Y= 80, Z= 317
[2024-03-18 14:21:57] [world] The Player <somebody139> has broke REDSTONE_TORCH_ON at X= -644, Y= 76, Z= 315
[2024-03-18 14:21:58] [world] The Player <Dave_TheCoolguy_> has broke DIRT at X= -657, Y= 69, Z= 285
[2024-03-18 14:22:00] [world] The Player <Dave_TheCoolguy_> has broke GRASS at X= -657, Y= 70, Z= 285
[2024-03-18 14:22:00] [world] The Player <MonkeyTrainer> has broke STONE at X= -577, Y= 59, Z= 299
[2024-03-18 14:22:00] [world] The Player <MonkeyTrainer> has broke STONE at X= -577, Y= 58, Z= 299
[2024-03-18 14:22:01] [world] The Player <MonkeyTrainer> has broke STONE at X= -578, Y= 59, Z= 299
[2024-03-18 14:22:01] [world] The Player <somebody139> has broke REDSTONE_TORCH_ON at X= -638, Y= 75, Z= 315
[2024-03-18 14:22:03] [world] The Player <somebody139> has broke REDSTONE_TORCH_ON at X= -637, Y= 75, Z= 317
[2024-03-18 14:22:04] [world] The Player <MonkeyTrainer> has broke STONE at X= -578, Y= 58, Z= 299
[2024-03-18 14:22:05] [world] The Player <somebody139> has broke REDSTONE_TORCH_ON at X= -632, Y= 74, Z= 318
[2024-03-18 14:22:08] [world] The Player <somebody139> has broke REDSTONE_TORCH_ON at X= -621, Y= 72, Z= 318
[2024-03-18 14:22:16] [world] The Player <MonkeyTrainer> has broke STONE at X= -579, Y= 59, Z= 299
[2024-03-18 14:22:17] [world] The Player <MonkeyTrainer> has broke STONE at X= -579, Y= 58, Z= 299
[2024-03-18 14:22:17] [world] The Player <MonkeyTrainer> has broke STONE at X= -580, Y= 58, Z= 299
[2024-03-18 14:22:18] [world] The Player <MonkeyTrainer> has broke STONE at X= -580, Y= 59, Z= 299
[2024-03-18 14:22:19] [world] The Player <MonkeyTrainer> has broke STONE at X= -580, Y= 57, Z= 299
[2024-03-18 14:22:25] [world] The Player <MonkeyTrainer> has broke STONE at X= -581, Y= 58, Z= 299
[2024-03-18 14:22:28] [world] The Player <WienerDogFace> has broke LONG_GRASS at X= -221, Y= 68, Z= -186
[2024-03-18 14:22:32] [world] The Player <MonkeyTrainer> has broke STONE at X= -581, Y= 57, Z= 299
[2024-03-18 14:22:33] [world] The Player <MonkeyTrainer> has broke STONE at X= -582, Y= 58, Z= 299
[2024-03-18 14:22:34] [world] The Player <MonkeyTrainer> has broke STONE at X= -582, Y= 57, Z= 299
[2024-03-18 14:22:34] [world] The Player <MonkeyTrainer> has broke STONE at X= -583, Y= 58, Z= 299
[2024-03-18 14:22:35] [world] The Player <MonkeyTrainer> has broke STONE at X= -583, Y= 57, Z= 299
[2024-03-18 14:22:36] [world] The Player <MonkeyTrainer> has broke STONE at X= -584, Y= 58, Z= 299
[2024-03-18 14:22:37] [world] The Player <MonkeyTrainer> has broke STONE at X= -584, Y= 57, Z= 299
[2024-03-18 14:22:39] [world] The Player <MonkeyTrainer> has broke STONE at X= -585, Y= 58, Z= 299
[2024-03-18 14:22:41] [world] The Player <MonkeyTrainer> has broke STONE at X= -585, Y= 57, Z= 299
[2024-03-18 14:22:41] [world] The Player <sharky> has broke SAND at X= -454, Y= 65, Z= -487
[2024-03-18 14:22:42] [world] The Player <MonkeyTrainer> has broke STONE at X= -586, Y= 58, Z= 299
[2024-03-18 14:22:42] [world] The Player <sharky> has broke SAND at X= -454, Y= 65, Z= -488
[2024-03-18 14:22:42] [world] The Player <MonkeyTrainer> has broke STONE at X= -586, Y= 57, Z= 299
[2024-03-18 14:22:42] [world] The Player <sharky> has broke SAND at X= -453, Y= 65, Z= -489
[2024-03-18 14:22:43] [world] The Player <MonkeyTrainer> has broke STONE at X= -587, Y= 57, Z= 299
[2024-03-18 14:22:44] [world] The Player <MonkeyTrainer> has broke STONE at X= -587, Y= 58, Z= 299
[2024-03-18 14:22:45] [world] The Player <sharky> has broke SAND at X= -454, Y= 65, Z= -489
[2024-03-18 14:22:45] [world] The Player <sharky> has broke SAND at X= -454, Y= 65, Z= -490
[2024-03-18 14:22:46] [world] The Player <sharky> has broke SAND at X= -452, Y= 65, Z= -489
[2024-03-18 14:22:46] [world] The Player <sharky> has broke SAND at X= -452, Y= 65, Z= -490
[2024-03-18 14:22:46] [world] The Player <sharky> has broke SAND at X= -453, Y= 65, Z= -490
[2024-03-18 14:22:47] [world] The Player <MonkeyTrainer> has broke SANDSTONE at X= -588, Y= 58, Z= 299
[2024-03-18 14:22:47] [world] The Player <sharky> has broke SAND at X= -451, Y= 65, Z= -489
[2024-03-18 14:22:48] [world] The Player <sharky> has broke SAND at X= -451, Y= 65, Z= -490
[2024-03-18 14:22:48] [world] The Player <MonkeyTrainer> has broke STONE at X= -589, Y= 58, Z= 299
[2024-03-18 14:22:48] [world] The Player <sharky> has broke SAND at X= -452, Y= 65, Z= -488
[2024-03-18 14:22:48] [world] The Player <MonkeyTrainer> has broke STONE at X= -588, Y= 57, Z= 299
[2024-03-18 14:22:49] [world] The Player <sharky> has broke SAND at X= -451, Y= 65, Z= -488
[2024-03-18 14:22:49] [world] The Player <sharky> has broke SAND at X= -451, Y= 65, Z= -487
[2024-03-18 14:22:49] [world] The Player <sharky> has broke SAND at X= -452, Y= 65, Z= -487
[2024-03-18 14:22:50] [world] The Player <sharky> has broke SAND at X= -453, Y= 65, Z= -487
[2024-03-18 14:22:50] [world] The Player <MonkeyTrainer> has broke STONE at X= -589, Y= 57, Z= 299
[2024-03-18 14:22:50] [world] The Player <sharky> has broke SAND at X= -453, Y= 65, Z= -488
[2024-03-18 14:22:51] [world] The Player <MonkeyTrainer> has broke STONE at X= -590, Y= 58, Z= 299
[2024-03-18 14:22:51] [world] The Player <MonkeyTrainer> has broke STONE at X= -590, Y= 57, Z= 299
[2024-03-18 14:22:53] [world] The Player <MonkeyTrainer> has broke STONE at X= -591, Y= 58, Z= 299
[2024-03-18 14:22:54] [world] The Player <MonkeyTrainer> has broke GRAVEL at X= -591, Y= 57, Z= 299
[2024-03-18 14:22:56] [world] The Player <MonkeyTrainer> has broke STONE at X= -592, Y= 58, Z= 299
[2024-03-18 14:22:59] [world] The Player <MonkeyTrainer> has broke GRAVEL at X= -592, Y= 57, Z= 299
[2024-03-18 14:23:00] [world] The Player <MonkeyTrainer> has broke GRAVEL at X= -593, Y= 57, Z= 299
[2024-03-18 14:23:02] [world] The Player <MonkeyTrainer> has broke STONE at X= -593, Y= 58, Z= 299
[2024-03-18 14:23:03] [world] The Player <MonkeyTrainer> has broke STONE at X= -594, Y= 58, Z= 299
[2024-03-18 14:23:04] [world] The Player <MonkeyTrainer> has broke STONE at X= -594, Y= 57, Z= 299
[2024-03-18 14:23:05] [world] The Player <MonkeyTrainer> has broke STONE at X= -595, Y= 58, Z= 299
[2024-03-18 14:23:06] [world] The Player <MonkeyTrainer> has broke DIRT at X= -595, Y= 57, Z= 299
[2024-03-18 14:23:07] [world] The Player <MonkeyTrainer> has broke STONE at X= -596, Y= 58, Z= 299
[2024-03-18 14:23:07] [world] The Player <WienerDogFace> has broke LONG_GRASS at X= -130, Y= 67, Z= -177
[2024-03-18 14:23:07] [world] The Player <MonkeyTrainer> has broke STONE at X= -595, Y= 58, Z= 300
[2024-03-18 14:23:08] [world] The Player <WienerDogFace> has broke LONG_GRASS at X= -130, Y= 67, Z= -179
[2024-03-18 14:23:08] [world] The Player <WienerDogFace> has broke LONG_GRASS at X= -130, Y= 67, Z= -180
[2024-03-18 14:23:08] [world] The Player <WienerDogFace> has broke DOUBLE_PLANT at X= -130, Y= 68, Z= -182
[2024-03-18 14:23:08] [world] The Player <MonkeyTrainer> has broke DIRT at X= -595, Y= 57, Z= 300
[2024-03-18 14:23:09] [world] The Player <MonkeyTrainer> has broke STONE at X= -594, Y= 58, Z= 300
[2024-03-18 14:23:10] [world] The Player <The_Amazing_Yao> has broke QUARTZ_BLOCK at X= 513, Y= 103, Z= 2244
[2024-03-18 14:23:10] [world] The Player <MonkeyTrainer> has broke STONE at X= -593, Y= 58, Z= 300
[2024-03-18 14:23:11] [world] The Player <MonkeyTrainer> has broke STONE at X= -592, Y= 58, Z= 300
[2024-03-18 14:23:12] [world] The Player <MonkeyTrainer> has broke STONE at X= -591, Y= 58, Z= 300
[2024-03-18 14:23:13] [world] The Player <MonkeyTrainer> has broke STONE at X= -590, Y= 58, Z= 300
[2024-03-18 14:23:18] [world] The Player <MonkeyTrainer> has broke GRAVEL at X= -590, Y= 57, Z= 300
[2024-03-18 14:23:19] [world] The Player <MonkeyTrainer> has broke GRAVEL at X= -590, Y= 57, Z= 301
[2024-03-18 14:23:19] [world] The Player <MonkeyTrainer> has broke GRAVEL at X= -590, Y= 56, Z= 301
[2024-03-18 14:23:23] [world] The Player <MonkeyTrainer> has broke COAL_ORE at X= -590, Y= 58, Z= 301
[2024-03-18 14:23:24] [world] The Player <MonkeyTrainer> has broke COAL_ORE at X= -590, Y= 58, Z= 302
[2024-03-18 14:23:25] [world] The Player <MonkeyTrainer> has broke STONE at X= -590, Y= 57, Z= 302
[2024-03-18 14:23:26] [world] The Player <MonkeyTrainer> has broke STONE at X= -590, Y= 58, Z= 303
[2024-03-18 14:23:27] [world] The Player <MonkeyTrainer> has broke STONE at X= -590, Y= 57, Z= 303
[2024-03-18 14:23:28] [world] The Player <MonkeyTrainer> has broke SANDSTONE at X= -590, Y= 58, Z= 304
[2024-03-18 14:23:28] [world] The Player <MonkeyTrainer> has broke STONE at X= -590, Y= 57, Z= 304
[2024-03-18 14:23:29] [world] The Player <proman50> has broke LONG_GRASS at X= -681, Y= 72, Z= 315
[2024-03-18 14:23:29] [world] The Player <MonkeyTrainer> has broke STONE at X= -590, Y= 58, Z= 305
[2024-03-18 14:23:30] [world] The Player <MonkeyTrainer> has broke STONE at X= -590, Y= 57, Z= 305
[2024-03-18 14:23:31] [world] The Player <proman50> has broke GRASS at X= -682, Y= 71, Z= 315
[2024-03-18 14:23:31] [world] The Player <MonkeyTrainer> has broke SANDSTONE at X= -590, Y= 58, Z= 306
[2024-03-18 14:23:31] [world] The Player <MonkeyTrainer> has broke SANDSTONE at X= -590, Y= 57, Z= 306
[2024-03-18 14:23:32] [world] The Player <MonkeyTrainer> has broke STONE at X= -590, Y= 58, Z= 307
[2024-03-18 14:23:33] [world] The Player <MonkeyTrainer> has broke STONE at X= -590, Y= 57, Z= 307
[2024-03-18 14:23:34] [world] The Player <WienerDogFace> has broke LONG_GRASS at X= -97, Y= 71, Z= -287
[2024-03-18 14:23:34] [world] The Player <WienerDogFace> has broke LONG_GRASS at X= -100, Y= 71, Z= -288
[2024-03-18 14:23:35] [world] The Player <MonkeyTrainer> has broke STONE at X= -590, Y= 58, Z= 308
[2024-03-18 14:23:36] [world] The Player <MonkeyTrainer> has broke STONE at X= -590, Y= 57, Z= 308
[2024-03-18 14:23:37] [world] The Player <MonkeyTrainer> has broke STONE at X= -590, Y= 58, Z= 309
[2024-03-18 14:23:38] [world] The Player <MonkeyTrainer> has broke STONE at X= -590, Y= 57, Z= 309
[2024-03-18 14:23:39] [world] The Player <MonkeyTrainer> has broke STONE at X= -590, Y= 58, Z= 310
[2024-03-18 14:23:39] [world_the_end] The Player <VeerIsKKK> has broke SAND at X= 100, Y= 51, Z= -1
[2024-03-18 14:23:39] [world] The Player <MonkeyTrainer> has broke STONE at X= -590, Y= 57, Z= 310
[2024-03-18 14:23:40] [world_the_end] The Player <VeerIsKKK> has broke SAND at X= 100, Y= 51, Z= -1
[2024-03-18 14:23:40] [world] The Player <MonkeyTrainer> has broke STONE at X= -590, Y= 58, Z= 311
[2024-03-18 14:23:41] [world] The Player <MonkeyTrainer> has broke STONE at X= -590, Y= 57, Z= 311
[2024-03-18 14:23:42] [world_the_end] The Player <VeerIsKKK> has broke SAND at X= 100, Y= 51, Z= -1
[2024-03-18 14:23:42] [world] The Player <MonkeyTrainer> has broke STONE at X= -590, Y= 58, Z= 312
[2024-03-18 14:23:42] [world] The Player <MonkeyTrainer> has broke STONE at X= -590, Y= 57, Z= 312
[2024-03-18 14:23:43] [world_the_end] The Player <VeerIsKKK> has broke SAND at X= 100, Y= 51, Z= -1
[2024-03-18 14:23:43] [world] The Player <MonkeyTrainer> has broke STONE at X= -590, Y= 58, Z= 313
[2024-03-18 14:23:44] [world] The Player <MonkeyTrainer> has broke STONE at X= -590, Y= 57, Z= 313
[2024-03-18 14:23:45] [world] The Player <MonkeyTrainer> has broke SANDSTONE at X= -590, Y= 58, Z= 314
[2024-03-18 14:23:46] [world] The Player <MonkeyTrainer> has broke STONE at X= -590, Y= 57, Z= 314
[2024-03-18 14:23:47] [world] The Player <MonkeyTrainer> has broke STONE at X= -590, Y= 58, Z= 315
[2024-03-18 14:23:48] [world] The Player <MonkeyTrainer> has broke STONE at X= -590, Y= 57, Z= 315
