[2024-03-21 19:44:50] [world] The Player <Dave_TheCoolGuy> has broke LEAVES at X= -666, Y= 73, Z= 306
[2024-03-22 14:17:06] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 67, Z= 85
[2024-03-22 14:17:06] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 68, Z= 86
[2024-03-22 14:17:06] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= -156, Y= 100, Z= 45
[2024-03-22 14:17:06] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 67, Z= 86
[2024-03-22 14:17:07] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 68, Z= 87
[2024-03-22 14:17:07] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 67, Z= 87
[2024-03-22 14:17:08] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= -159, Y= 100, Z= 44
[2024-03-22 14:17:09] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= -158, Y= 100, Z= 44
[2024-03-22 14:17:10] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= -157, Y= 100, Z= 44
[2024-03-22 14:17:11] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= -156, Y= 100, Z= 44
[2024-03-22 14:17:13] [world] The Player <character> has broke WOOD at X= -363, Y= 92, Z= -66
[2024-03-22 14:17:13] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= -159, Y= 100, Z= 43
[2024-03-22 14:17:14] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= -158, Y= 100, Z= 43
[2024-03-22 14:17:14] [world] The Player <A_Random_Person> has broke STONE at X= -1536, Y= 54, Z= -121
[2024-03-22 14:17:15] [world] The Player <A_Random_Person> has broke STONE at X= -1536, Y= 55, Z= -121
[2024-03-22 14:17:15] [world] The Player <A_Random_Person> has broke STONE at X= -1536, Y= 56, Z= -121
[2024-03-22 14:17:15] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= -157, Y= 100, Z= 43
[2024-03-22 14:17:16] [world] The Player <A_Random_Person> has broke STONE at X= -1537, Y= 55, Z= -121
[2024-03-22 14:17:16] [world] The Player <A_Random_Person> has broke STONE at X= -1537, Y= 56, Z= -121
[2024-03-22 14:17:16] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= -156, Y= 100, Z= 43
[2024-03-22 14:17:19] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 68, Z= 88
[2024-03-22 14:17:19] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= -159, Y= 100, Z= 42
[2024-03-22 14:17:20] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 67, Z= 88
[2024-03-22 14:17:20] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 68, Z= 89
[2024-03-22 14:17:20] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 67, Z= 89
[2024-03-22 14:17:20] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= -158, Y= 100, Z= 42
[2024-03-22 14:17:21] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 68, Z= 90
[2024-03-22 14:17:21] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 67, Z= 90
[2024-03-22 14:17:21] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= -157, Y= 100, Z= 42
[2024-03-22 14:17:22] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 68, Z= 91
[2024-03-22 14:17:22] [world] The Player <character> has broke WOOD at X= -363, Y= 92, Z= -56
[2024-03-22 14:17:22] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 67, Z= 91
[2024-03-22 14:17:22] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 68, Z= 92
[2024-03-22 14:17:23] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= -156, Y= 100, Z= 42
[2024-03-22 14:17:23] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 67, Z= 92
[2024-03-22 14:17:23] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 68, Z= 93
[2024-03-22 14:17:24] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 67, Z= 93
[2024-03-22 14:17:24] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 68, Z= 94
[2024-03-22 14:17:24] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 67, Z= 94
[2024-03-22 14:17:25] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= -159, Y= 100, Z= 41
[2024-03-22 14:17:25] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 68, Z= 95
[2024-03-22 14:17:25] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 67, Z= 95
[2024-03-22 14:17:26] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 68, Z= 96
[2024-03-22 14:17:26] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= -158, Y= 100, Z= 41
[2024-03-22 14:17:26] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 67, Z= 96
[2024-03-22 14:17:26] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 68, Z= 97
[2024-03-22 14:17:26] [world] The Player <proman50> has broke STONE at X= -474, Y= 49, Z= 119
[2024-03-22 14:17:27] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 67, Z= 97
[2024-03-22 14:17:27] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= -157, Y= 100, Z= 41
[2024-03-22 14:17:27] [world] The Player <proman50> has broke STONE at X= -473, Y= 50, Z= 119
[2024-03-22 14:17:27] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 68, Z= 98
[2024-03-22 14:17:28] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 67, Z= 98
[2024-03-22 14:17:28] [world] The Player <proman50> has broke STONE at X= -474, Y= 50, Z= 119
[2024-03-22 14:17:28] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 68, Z= 99
[2024-03-22 14:17:28] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= -156, Y= 100, Z= 41
[2024-03-22 14:17:28] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 67, Z= 99
[2024-03-22 14:17:29] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 68, Z= 100
[2024-03-22 14:17:29] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 67, Z= 100
[2024-03-22 14:17:29] [world] The Player <proman50> has broke STONE at X= -474, Y= 50, Z= 118
[2024-03-22 14:17:30] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 68, Z= 101
[2024-03-22 14:17:30] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= -159, Y= 100, Z= 40
[2024-03-22 14:17:30] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 67, Z= 101
[2024-03-22 14:17:30] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 68, Z= 102
[2024-03-22 14:17:31] [world] The Player <proman50> has broke IRON_ORE at X= -474, Y= 51, Z= 118
[2024-03-22 14:17:31] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 67, Z= 102
[2024-03-22 14:17:31] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= -158, Y= 100, Z= 40
[2024-03-22 14:17:31] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 68, Z= 103
[2024-03-22 14:17:32] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 67, Z= 103
[2024-03-22 14:17:32] [world] The Player <proman50> has broke IRON_ORE at X= -474, Y= 50, Z= 117
[2024-03-22 14:17:32] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 68, Z= 104
[2024-03-22 14:17:32] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= -157, Y= 100, Z= 40
[2024-03-22 14:17:32] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 67, Z= 104
[2024-03-22 14:17:33] [world] The Player <character> has broke WOOD at X= -373, Y= 92, Z= -56
[2024-03-22 14:17:33] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 68, Z= 105
[2024-03-22 14:17:33] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= -156, Y= 100, Z= 40
[2024-03-22 14:17:34] [world_nether] The Player <Pog4lifepeople> has broke QUARTZ_ORE at X= -351, Y= 67, Z= 105
[2024-03-22 14:17:34] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 68, Z= 106
[2024-03-22 14:17:35] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= -159, Y= 100, Z= 39
[2024-03-22 14:17:35] [world_nether] The Player <Pog4lifepeople> has broke QUARTZ_ORE at X= -351, Y= 67, Z= 106
[2024-03-22 14:17:35] [world] The Player <proman50> has broke IRON_ORE at X= -474, Y= 51, Z= 117
[2024-03-22 14:17:35] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 68, Z= 107
[2024-03-22 14:17:36] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= -158, Y= 100, Z= 39
[2024-03-22 14:17:36] [world_nether] The Player <Pog4lifepeople> has broke QUARTZ_ORE at X= -351, Y= 67, Z= 107
[2024-03-22 14:17:36] [world] The Player <proman50> has broke IRON_ORE at X= -473, Y= 52, Z= 118
[2024-03-22 14:17:37] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 68, Z= 108
[2024-03-22 14:17:37] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 67, Z= 108
[2024-03-22 14:17:37] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 68, Z= 109
[2024-03-22 14:17:39] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 67, Z= 109
[2024-03-22 14:17:39] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 68, Z= 110
[2024-03-22 14:17:39] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 67, Z= 110
[2024-03-22 14:17:39] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 68, Z= 111
[2024-03-22 14:17:39] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 67, Z= 111
[2024-03-22 14:17:40] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 68, Z= 112
[2024-03-22 14:17:40] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 67, Z= 112
[2024-03-22 14:17:41] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 68, Z= 113
[2024-03-22 14:17:41] [world] The Player <character> has broke WOOD at X= -373, Y= 92, Z= -66
[2024-03-22 14:17:41] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 67, Z= 113
[2024-03-22 14:17:42] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 68, Z= 114
[2024-03-22 14:17:42] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 67, Z= 114
[2024-03-22 14:17:42] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 68, Z= 115
[2024-03-22 14:17:43] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 67, Z= 115
[2024-03-22 14:17:43] [world] The Player <digbick> has broke COBBLESTONE_STAIRS at X= -688, Y= 67, Z= 313
[2024-03-22 14:17:43] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 68, Z= 116
[2024-03-22 14:17:43] [world] The Player <digbick> has broke COBBLESTONE_STAIRS at X= -687, Y= 66, Z= 313
[2024-03-22 14:17:44] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 67, Z= 116
[2024-03-22 14:17:44] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 68, Z= 117
[2024-03-22 14:17:44] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 67, Z= 117
[2024-03-22 14:17:45] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 68, Z= 118
[2024-03-22 14:17:45] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 67, Z= 118
[2024-03-22 14:17:45] [world] The Player <digbick> has broke COBBLESTONE_STAIRS at X= -686, Y= 65, Z= 313
[2024-03-22 14:17:46] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 68, Z= 119
[2024-03-22 14:17:46] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 67, Z= 119
[2024-03-22 14:17:46] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 68, Z= 120
[2024-03-22 14:17:46] [world] The Player <digbick> has broke COBBLESTONE_STAIRS at X= -685, Y= 64, Z= 313
[2024-03-22 14:17:47] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 67, Z= 120
[2024-03-22 14:17:47] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 68, Z= 121
[2024-03-22 14:17:47] [world] The Player <digbick> has broke COBBLESTONE_STAIRS at X= -684, Y= 63, Z= 313
[2024-03-22 14:17:48] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 67, Z= 121
[2024-03-22 14:17:48] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 68, Z= 122
[2024-03-22 14:17:48] [world] The Player <digbick> has broke COBBLESTONE_STAIRS at X= -683, Y= 62, Z= 313
[2024-03-22 14:17:48] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 67, Z= 122
[2024-03-22 14:17:49] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 68, Z= 123
[2024-03-22 14:17:49] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 67, Z= 123
[2024-03-22 14:17:49] [world] The Player <digbick> has broke COBBLESTONE_STAIRS at X= -682, Y= 61, Z= 313
[2024-03-22 14:17:50] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 68, Z= 124
[2024-03-22 14:17:50] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 67, Z= 124
[2024-03-22 14:17:50] [world] The Player <digbick> has broke COBBLESTONE_STAIRS at X= -681, Y= 60, Z= 313
[2024-03-22 14:17:50] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 68, Z= 125
[2024-03-22 14:17:51] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 67, Z= 125
[2024-03-22 14:17:51] [world] The Player <digbick> has broke COBBLESTONE_STAIRS at X= -680, Y= 59, Z= 313
[2024-03-22 14:17:51] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 68, Z= 126
[2024-03-22 14:17:51] [world] The Player <Autistic_Man> has broke LONG_GRASS at X= -1160, Y= 69, Z= -439
[2024-03-22 14:17:52] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 67, Z= 126
[2024-03-22 14:17:52] [world] The Player <digbick> has broke COBBLESTONE_STAIRS at X= -679, Y= 58, Z= 313
[2024-03-22 14:17:52] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 68, Z= 127
[2024-03-22 14:17:53] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 67, Z= 127
[2024-03-22 14:17:53] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 68, Z= 128
[2024-03-22 14:17:53] [world] The Player <digbick> has broke COBBLESTONE_STAIRS at X= -678, Y= 57, Z= 313
[2024-03-22 14:17:53] [world] The Player <Autistic_Man> has broke LEAVES at X= -1160, Y= 70, Z= -439
[2024-03-22 14:17:53] [world] The Player <digbick> has broke COBBLESTONE_STAIRS at X= -677, Y= 56, Z= 313
[2024-03-22 14:17:54] [world_nether] The Player <Pog4lifepeople> has broke NETHERRACK at X= -351, Y= 67, Z= 128
[2024-03-22 14:17:54] [world] The Player <digbick> has broke COBBLESTONE_STAIRS at X= -676, Y= 55, Z= 313
[2024-03-22 14:17:56] [world] The Player <digbick> has broke COBBLESTONE_STAIRS at X= -674, Y= 53, Z= 313
[2024-03-22 14:17:56] [world] The Player <digbick> has broke COBBLESTONE_STAIRS at X= -675, Y= 54, Z= 313
[2024-03-22 14:17:57] [world] The Player <proman50> has broke STONE at X= -472, Y= 51, Z= 119
[2024-03-22 14:17:58] [world] The Player <digbick> has broke COBBLESTONE_STAIRS at X= -673, Y= 52, Z= 313
[2024-03-22 14:17:58] [world] The Player <proman50> has broke STONE at X= -473, Y= 51, Z= 119
[2024-03-22 14:17:59] [world] The Player <digbick> has broke COBBLESTONE_STAIRS at X= -672, Y= 51, Z= 313
[2024-03-22 14:18:00] [world] The Player <digbick> has broke COBBLESTONE_STAIRS at X= -671, Y= 50, Z= 313
[2024-03-22 14:18:00] [world] The Player <digbick> has broke COBBLESTONE_STAIRS at X= -670, Y= 49, Z= 313
[2024-03-22 14:18:01] [world] The Player <proman50> has broke STONE at X= -472, Y= 50, Z= 119
[2024-03-22 14:18:01] [world] The Player <digbick> has broke COBBLESTONE_STAIRS at X= -669, Y= 48, Z= 313
[2024-03-22 14:18:02] [world] The Player <digbick> has broke COBBLESTONE_STAIRS at X= -668, Y= 47, Z= 313
[2024-03-22 14:18:03] [world] The Player <digbick> has broke COBBLESTONE_STAIRS at X= -667, Y= 46, Z= 313
[2024-03-22 14:18:04] [world] The Player <digbick> has broke COBBLESTONE_STAIRS at X= -666, Y= 45, Z= 313
[2024-03-22 14:18:05] [world] The Player <digbick> has broke COBBLESTONE_STAIRS at X= -665, Y= 44, Z= 313
[2024-03-22 14:18:06] [world] The Player <digbick> has broke COBBLESTONE_STAIRS at X= -664, Y= 43, Z= 313
[2024-03-22 14:18:07] [world] The Player <digbick> has broke COBBLESTONE_STAIRS at X= -663, Y= 42, Z= 313
[2024-03-22 14:18:08] [world] The Player <digbick> has broke COBBLESTONE_STAIRS at X= -662, Y= 41, Z= 313
[2024-03-22 14:18:09] [world] The Player <digbick> has broke COBBLESTONE_STAIRS at X= -661, Y= 40, Z= 313
[2024-03-22 14:18:10] [world] The Player <digbick> has broke COBBLESTONE_STAIRS at X= -660, Y= 39, Z= 313
[2024-03-22 14:18:11] [world] The Player <digbick> has broke COBBLESTONE_STAIRS at X= -659, Y= 38, Z= 313
[2024-03-22 14:18:11] [world] The Player <digbick> has broke COBBLESTONE_STAIRS at X= -658, Y= 37, Z= 313
[2024-03-22 14:18:12] [world] The Player <digbick> has broke COBBLESTONE_STAIRS at X= -657, Y= 36, Z= 313
[2024-03-22 14:18:13] [world] The Player <digbick> has broke COBBLESTONE_STAIRS at X= -655, Y= 34, Z= 313
[2024-03-22 14:18:15] [world] The Player <digbick> has broke COBBLESTONE_STAIRS at X= -656, Y= 35, Z= 313
[2024-03-22 14:18:27] [world] The Player <proman50> has broke IRON_ORE at X= -476, Y= 45, Z= 121
[2024-03-22 14:18:28] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= -157, Y= 100, Z= 39
[2024-03-22 14:18:29] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= -156, Y= 100, Z= 39
[2024-03-22 14:18:31] [world] The Player <proman50> has broke STONE at X= -475, Y= 45, Z= 121
[2024-03-22 14:18:31] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= -159, Y= 100, Z= 38
[2024-03-22 14:18:32] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= -158, Y= 100, Z= 38
[2024-03-22 14:18:33] [world] The Player <proman50> has broke STONE at X= -475, Y= 46, Z= 121
[2024-03-22 14:18:37] [world] The Player <proman50> has broke STONE at X= -476, Y= 46, Z= 121
[2024-03-22 14:18:38] [world] The Player <proman50> has broke STONE at X= -476, Y= 46, Z= 122
[2024-03-22 14:18:39] [world] The Player <proman50> has broke IRON_ORE at X= -476, Y= 45, Z= 122
[2024-03-22 14:18:40] [world] The Player <Autistic_Man> has broke GRASS at X= -1201, Y= 67, Z= -406
[2024-03-22 14:18:40] [world] The Player <proman50> has broke IRON_ORE at X= -477, Y= 45, Z= 121
[2024-03-22 14:18:41] [world] The Player <Autistic_Man> has broke DIRT at X= -1201, Y= 66, Z= -406
[2024-03-22 14:18:42] [world] The Player <proman50> has broke IRON_ORE at X= -477, Y= 45, Z= 122
[2024-03-22 14:18:42] [world] The Player <Autistic_Man> has broke DIRT at X= -1201, Y= 65, Z= -406
[2024-03-22 14:18:42] [world] The Player <Autistic_Man> has broke STONE at X= -1201, Y= 64, Z= -406
[2024-03-22 14:18:43] [world] The Player <Autistic_Man> has broke STONE at X= -1201, Y= 63, Z= -406
