[2024-03-27 13:40:17] [world] The Player <Milk_Frog> has broke DIRT at X= -577, Y= 67, Z= 277
[2024-03-27 14:55:26] [world] The Player <Tester> has broke BARRIER at X= -601, Y= 68, Z= 336
[2024-03-27 14:55:26] [world] The Player <Tester> has broke GRASS at X= -601, Y= 67, Z= 336
[2024-03-27 14:55:27] [world] The Player <Tester> has broke BARRIER at X= -601, Y= 68, Z= 337
[2024-03-27 14:55:28] [world] The Player <Tester> has broke BARRIER at X= -601, Y= 68, Z= 338
[2024-03-27 14:55:28] [world] The Player <Milk_Frog> has broke STONE at X= -608, Y= 70, Z= 237
[2024-03-27 14:55:29] [world] The Player <Milk_Frog> has broke STONE at X= -608, Y= 71, Z= 237
[2024-03-27 14:55:29] [world] The Player <Tester> has broke BARRIER at X= -601, Y= 68, Z= 341
[2024-03-27 14:55:29] [world] The Player <Milk_Frog> has broke STONE at X= -608, Y= 72, Z= 237
[2024-03-27 14:55:30] [world] The Player <Tester> has broke BARRIER at X= -601, Y= 68, Z= 342
[2024-03-27 14:55:31] [world] The Player <Milk_Frog> has broke STONE at X= -608, Y= 69, Z= 237
[2024-03-27 14:55:31] [world] The Player <Tester> has broke BARRIER at X= -601, Y= 68, Z= 343
[2024-03-27 14:55:31] [world] The Player <Tester> has broke BARRIER at X= -601, Y= 68, Z= 344
[2024-03-27 14:55:31] [world] The Player <Milk_Frog> has broke WOOD at X= -607, Y= 68, Z= 237
[2024-03-27 14:55:32] [world] The Player <Milk_Frog> has broke WOOD at X= -608, Y= 68, Z= 237
[2024-03-27 14:55:32] [world] The Player <Tester> has broke BARRIER at X= -601, Y= 68, Z= 340
[2024-03-27 14:55:32] [world] The Player <Milk_Frog> has broke WOOD at X= -609, Y= 68, Z= 237
[2024-03-27 14:55:35] [world] The Player <Milk_Frog> has broke STONE at X= -609, Y= 68, Z= 236
[2024-03-27 14:55:38] [world] The Player <Tester> has broke BARRIER at X= -595, Y= 69, Z= 336
[2024-03-27 14:55:39] [world] The Player <Tester> has broke BARRIER at X= -595, Y= 69, Z= 337
[2024-03-27 14:55:39] [world] The Player <Tester> has broke BARRIER at X= -595, Y= 69, Z= 338
[2024-03-27 14:55:39] [world] The Player <Tester> has broke BARRIER at X= -595, Y= 70, Z= 336
[2024-03-27 14:55:40] [world] The Player <Tester> has broke BARRIER at X= -595, Y= 70, Z= 337
[2024-03-27 14:55:40] [world] The Player <Tester> has broke BARRIER at X= -595, Y= 70, Z= 338
[2024-03-27 14:55:41] [world] The Player <Tester> has broke BARRIER at X= -595, Y= 70, Z= 339
[2024-03-27 14:55:41] [world] The Player <Tester> has broke BARRIER at X= -595, Y= 69, Z= 339
[2024-03-27 14:55:42] [world] The Player <Tester> has broke BARRIER at X= -595, Y= 70, Z= 340
[2024-03-27 14:55:42] [world] The Player <Tester> has broke BARRIER at X= -595, Y= 70, Z= 341
[2024-03-27 14:55:42] [world] The Player <Tester> has broke BARRIER at X= -595, Y= 69, Z= 341
[2024-03-27 14:55:42] [world] The Player <Tester> has broke BARRIER at X= -595, Y= 70, Z= 342
[2024-03-27 14:55:43] [world] The Player <Tester> has broke BARRIER at X= -595, Y= 70, Z= 343
[2024-03-27 14:55:43] [world] The Player <Tester> has broke BARRIER at X= -595, Y= 70, Z= 344
[2024-03-27 14:55:43] [world] The Player <Tester> has broke BARRIER at X= -595, Y= 69, Z= 340
[2024-03-27 14:55:44] [world] The Player <Tester> has broke BARRIER at X= -595, Y= 69, Z= 342
[2024-03-27 14:55:44] [world] The Player <Tester> has broke BARRIER at X= -595, Y= 69, Z= 343
[2024-03-27 14:55:45] [world] The Player <Tester> has broke WOOL at X= -597, Y= 68, Z= 347
[2024-03-27 14:55:46] [world] The Player <Tester> has broke BARRIER at X= -595, Y= 69, Z= 344
[2024-03-27 14:55:48] [world] The Player <Tester> has broke BARRIER at X= -595, Y= 68, Z= 344
[2024-03-27 14:55:48] [world] The Player <Tester> has broke BARRIER at X= -595, Y= 68, Z= 343
[2024-03-27 14:55:49] [world] The Player <Tester> has broke BARRIER at X= -595, Y= 68, Z= 342
[2024-03-27 14:55:49] [world] The Player <Tester> has broke BARRIER at X= -595, Y= 68, Z= 341
[2024-03-27 14:55:49] [world] The Player <Tester> has broke BARRIER at X= -595, Y= 68, Z= 340
[2024-03-27 14:55:50] [world] The Player <Tester> has broke BARRIER at X= -595, Y= 68, Z= 339
[2024-03-27 14:55:50] [world] The Player <Tester> has broke BARRIER at X= -595, Y= 68, Z= 338
[2024-03-27 14:55:50] [world] The Player <Tester> has broke BARRIER at X= -595, Y= 68, Z= 337
[2024-03-27 14:55:51] [world] The Player <Tester> has broke BARRIER at X= -595, Y= 68, Z= 336
[2024-03-27 14:55:51] [world] The Player <Milk_Frog> has broke WOOD at X= -609, Y= 68, Z= 238
[2024-03-27 14:55:51] [world] The Player <Milk_Frog> has broke WOOD at X= -609, Y= 68, Z= 239
[2024-03-27 14:55:52] [world] The Player <Milk_Frog> has broke WOOD at X= -609, Y= 68, Z= 240
[2024-03-27 14:55:55] [world] The Player <Milk_Frog> has broke STONE at X= -610, Y= 68, Z= 239
[2024-03-27 14:55:56] [world] The Player <Tester> has broke DIRT at X= -597, Y= 67, Z= 347
[2024-03-27 14:55:57] [world] The Player <Milk_Frog> has broke WOOD at X= -609, Y= 68, Z= 242
[2024-03-27 14:55:57] [world] The Player <Milk_Frog> has broke WOOD at X= -609, Y= 68, Z= 244
[2024-03-27 14:55:57] [world] The Player <Milk_Frog> has broke WOOD at X= -609, Y= 68, Z= 245
[2024-03-27 14:55:59] [world] The Player <Milk_Frog> has broke WOOD at X= -609, Y= 68, Z= 243
[2024-03-27 14:56:01] [world] The Player <Tester> has broke WOOL at X= -599, Y= 68, Z= 343
[2024-03-27 14:56:02] [world] The Player <Tester> has broke WOOL at X= -599, Y= 68, Z= 344
[2024-03-27 14:56:02] [world] The Player <Milk_Frog> has broke STONE at X= -609, Y= 69, Z= 243
[2024-03-27 14:56:02] [world] The Player <Tester> has broke WOOL at X= -599, Y= 68, Z= 346
[2024-03-27 14:56:02] [world] The Player <Tester> has broke WOOL at X= -599, Y= 68, Z= 347
[2024-03-27 14:56:02] [world] The Player <Milk_Frog> has broke STONE at X= -609, Y= 69, Z= 244
[2024-03-27 14:56:03] [world] The Player <Tester> has broke WOOL at X= -599, Y= 68, Z= 348
[2024-03-27 14:56:03] [world] The Player <Milk_Frog> has broke STONE at X= -609, Y= 70, Z= 244
[2024-03-27 14:56:03] [world] The Player <Tester> has broke WOOL at X= -599, Y= 68, Z= 345
[2024-03-27 14:56:03] [world] The Player <Milk_Frog> has broke STONE at X= -609, Y= 70, Z= 243
[2024-03-27 14:56:03] [world] The Player <Tester> has broke WOOL at X= -599, Y= 68, Z= 349
[2024-03-27 14:56:04] [world] The Player <Tester> has broke WOOL at X= -599, Y= 68, Z= 350
[2024-03-27 14:56:04] [world] The Player <Milk_Frog> has broke STONE at X= -609, Y= 71, Z= 243
[2024-03-27 14:56:04] [world] The Player <Tester> has broke WOOL at X= -599, Y= 68, Z= 351
[2024-03-27 14:56:04] [world] The Player <Tester> has broke WOOL at X= -599, Y= 68, Z= 352
[2024-03-27 14:56:05] [world] The Player <Milk_Frog> has broke STONE at X= -609, Y= 71, Z= 244
[2024-03-27 14:56:05] [world] The Player <Tester> has broke WOOL at X= -599, Y= 68, Z= 353
[2024-03-27 14:56:05] [world] The Player <Milk_Frog> has broke STONE at X= -609, Y= 72, Z= 244
[2024-03-27 14:56:05] [world] The Player <Tester> has broke WOOL at X= -599, Y= 68, Z= 354
[2024-03-27 14:56:05] [world] The Player <Milk_Frog> has broke STONE at X= -609, Y= 72, Z= 243
[2024-03-27 14:56:05] [world] The Player <Tester> has broke WOOL at X= -599, Y= 68, Z= 355
[2024-03-27 14:56:06] [world] The Player <Tester> has broke WOOL at X= -599, Y= 68, Z= 356
[2024-03-27 14:56:06] [world] The Player <Tester> has broke WOOL at X= -599, Y= 68, Z= 357
[2024-03-27 14:56:06] [world] The Player <Tester> has broke WOOL at X= -599, Y= 68, Z= 358
[2024-03-27 14:56:07] [world] The Player <Tester> has broke WOOL at X= -599, Y= 68, Z= 359
[2024-03-27 14:56:07] [world] The Player <Tester> has broke WOOL at X= -599, Y= 68, Z= 360
[2024-03-27 14:56:07] [world] The Player <Tester> has broke WOOL at X= -599, Y= 68, Z= 361
[2024-03-27 14:56:07] [world] The Player <Tester> has broke WOOL at X= -599, Y= 68, Z= 362
[2024-03-27 14:56:08] [world] The Player <Tester> has broke WOOL at X= -599, Y= 68, Z= 363
[2024-03-27 14:56:08] [world] The Player <Tester> has broke WOOL at X= -599, Y= 68, Z= 364
[2024-03-27 14:56:08] [world] The Player <Tester> has broke WOOL at X= -599, Y= 68, Z= 365
[2024-03-27 14:56:09] [world] The Player <Tester> has broke WOOL at X= -599, Y= 68, Z= 366
[2024-03-27 14:56:09] [world] The Player <Tester> has broke WOOL at X= -599, Y= 68, Z= 367
[2024-03-27 14:56:09] [world] The Player <Tester> has broke WOOL at X= -599, Y= 68, Z= 368
[2024-03-27 14:56:10] [world] The Player <Tester> has broke WOOL at X= -599, Y= 68, Z= 369
[2024-03-27 14:56:10] [world] The Player <Tester> has broke WOOL at X= -599, Y= 68, Z= 370
[2024-03-27 14:56:10] [world] The Player <Tester> has broke WOOL at X= -599, Y= 68, Z= 371
[2024-03-27 14:56:10] [world] The Player <Tester> has broke WOOL at X= -599, Y= 68, Z= 372
[2024-03-27 14:56:11] [world] The Player <Tester> has broke SAND at X= -600, Y= 68, Z= 374
[2024-03-27 14:56:12] [world] The Player <Tester> has broke WOOL at X= -599, Y= 68, Z= 373
[2024-03-27 14:56:12] [world] The Player <Tester> has broke STAINED_CLAY at X= -598, Y= 68, Z= 373
[2024-03-27 14:56:13] [world] The Player <Tester> has broke WOOL at X= -597, Y= 68, Z= 373
[2024-03-27 14:56:13] [world] The Player <Tester> has broke WOOL at X= -596, Y= 68, Z= 373
[2024-03-27 14:56:13] [world] The Player <Tester> has broke STAINED_CLAY at X= -598, Y= 68, Z= 372
[2024-03-27 14:56:14] [world] The Player <Tester> has broke STAINED_CLAY at X= -598, Y= 68, Z= 371
[2024-03-27 14:56:14] [world] The Player <Tester> has broke WOOL at X= -597, Y= 68, Z= 371
[2024-03-27 14:56:14] [world] The Player <Tester> has broke WOOL at X= -596, Y= 68, Z= 371
[2024-03-27 14:56:15] [world] The Player <Tester> has broke WOOL at X= -597, Y= 68, Z= 372
[2024-03-27 14:56:15] [world] The Player <Tester> has broke WOOL at X= -596, Y= 68, Z= 372
[2024-03-27 14:56:15] [world] The Player <Tester> has broke SAND at X= -595, Y= 68, Z= 371
[2024-03-27 14:56:16] [world] The Player <Tester> has broke WOOL at X= -597, Y= 68, Z= 369
[2024-03-27 14:56:16] [world] The Player <Tester> has broke STAINED_CLAY at X= -598, Y= 68, Z= 369
[2024-03-27 14:56:16] [world] The Player <Tester> has broke STAINED_CLAY at X= -598, Y= 68, Z= 370
[2024-03-27 14:56:17] [world] The Player <Tester> has broke WOOL at X= -597, Y= 68, Z= 370
[2024-03-27 14:56:17] [world] The Player <Tester> has broke WOOL at X= -596, Y= 68, Z= 369
[2024-03-27 14:56:18] [world] The Player <Tester> has broke WOOL at X= -596, Y= 68, Z= 370
[2024-03-27 14:56:18] [world] The Player <Tester> has broke WOOL at X= -597, Y= 68, Z= 368
[2024-03-27 14:56:18] [world] The Player <Tester> has broke WOOL at X= -596, Y= 68, Z= 368
[2024-03-27 14:56:19] [world] The Player <Tester> has broke WOOL at X= -596, Y= 68, Z= 367
[2024-03-27 14:56:20] [world] The Player <Milk_Frog> has broke STONE at X= -609, Y= 71, Z= 239
[2024-03-27 14:56:21] [world] The Player <Milk_Frog> has broke STONE at X= -609, Y= 70, Z= 239
[2024-03-27 14:56:21] [world] The Player <Milk_Frog> has broke STONE at X= -609, Y= 69, Z= 239
[2024-03-27 14:56:22] [world] The Player <Milk_Frog> has broke STONE at X= -609, Y= 70, Z= 238
[2024-03-27 14:56:23] [world] The Player <Milk_Frog> has broke STONE at X= -609, Y= 69, Z= 238
[2024-03-27 14:56:24] [world] The Player <Milk_Frog> has broke STONE at X= -609, Y= 71, Z= 238
[2024-03-27 14:56:31] [world] The Player <Milk_Frog> has broke THIN_GLASS at X= -610, Y= 69, Z= 239
[2024-03-27 14:56:33] [world] The Player <Milk_Frog> has broke THIN_GLASS at X= -610, Y= 69, Z= 239
[2024-03-27 14:56:37] [world] The Player <Milk_Frog> has broke STONE at X= -609, Y= 72, Z= 238
[2024-03-27 14:56:37] [world] The Player <Milk_Frog> has broke STONE at X= -609, Y= 72, Z= 239
[2024-03-27 14:56:56] [world] The Player <Milk_Frog> has broke STONE at X= -609, Y= 71, Z= 237
[2024-03-27 14:56:57] [world] The Player <Milk_Frog> has broke STONE at X= -609, Y= 70, Z= 237
[2024-03-27 14:57:10] [world] The Player <Milk_Frog> has broke THIN_GLASS at X= -609, Y= 71, Z= 237
[2024-03-27 14:57:10] [world] The Player <Milk_Frog> has broke THIN_GLASS at X= -609, Y= 70, Z= 237
[2024-03-27 14:57:56] [world] The Player <Milk_Frog> has broke STONE at X= -599, Y= 73, Z= 245
[2024-03-27 14:57:58] [world] The Player <Milk_Frog> has broke STONE at X= -599, Y= 73, Z= 245
[2024-03-27 14:58:00] [world] The Player <Milk_Frog> has broke STONE at X= -598, Y= 72, Z= 245
[2024-03-27 14:58:02] [world] The Player <Milk_Frog> has broke STONE at X= -597, Y= 73, Z= 245
[2024-03-27 14:58:03] [world] The Player <Milk_Frog> has broke STONE at X= -601, Y= 72, Z= 245
[2024-03-27 14:58:04] [world] The Player <Milk_Frog> has broke STONE at X= -603, Y= 70, Z= 245
[2024-03-27 14:58:08] [world] The Player <Milk_Frog> has broke STONE at X= -603, Y= 73, Z= 245
[2024-03-27 14:58:09] [world] The Player <Milk_Frog> has broke STONE at X= -604, Y= 72, Z= 245
[2024-03-27 14:58:11] [world] The Player <Milk_Frog> has broke STONE at X= -606, Y= 73, Z= 245
[2024-03-27 14:58:14] [world] The Player <Milk_Frog> has broke STONE at X= -608, Y= 73, Z= 245
[2024-03-27 14:58:19] [world] The Player <Milk_Frog> has broke STONE at X= -603, Y= 72, Z= 245
[2024-03-27 14:58:22] [world] The Player <Milk_Frog> has broke STONE at X= -601, Y= 72, Z= 245
[2024-03-27 14:58:23] [world] The Player <Milk_Frog> has broke STONE at X= -598, Y= 73, Z= 245
[2024-03-27 14:58:25] [world] The Player <Milk_Frog> has broke STONE at X= -597, Y= 71, Z= 245
[2024-03-27 14:58:26] [world] The Player <Tester> has broke STAINED_CLAY at X= -598, Y= 68, Z= 368
[2024-03-27 14:58:27] [world] The Player <Tester> has broke STAINED_CLAY at X= -598, Y= 68, Z= 367
[2024-03-27 14:58:27] [world] The Player <Tester> has broke STAINED_CLAY at X= -598, Y= 68, Z= 366
[2024-03-27 14:58:27] [world] The Player <Tester> has broke STAINED_CLAY at X= -598, Y= 68, Z= 365
[2024-03-27 14:58:27] [world] The Player <Tester> has broke STAINED_CLAY at X= -598, Y= 68, Z= 364
[2024-03-27 14:58:28] [world] The Player <Tester> has broke STAINED_CLAY at X= -598, Y= 68, Z= 363
[2024-03-27 14:58:28] [world] The Player <Milk_Frog> has broke STONE at X= -596, Y= 73, Z= 245
[2024-03-27 14:58:28] [world] The Player <Tester> has broke STAINED_CLAY at X= -598, Y= 68, Z= 362
[2024-03-27 14:58:28] [world] The Player <Tester> has broke STAINED_CLAY at X= -598, Y= 68, Z= 360
[2024-03-27 14:58:29] [world] The Player <Tester> has broke STAINED_CLAY at X= -598, Y= 68, Z= 359
[2024-03-27 14:58:29] [world] The Player <Tester> has broke STAINED_CLAY at X= -598, Y= 68, Z= 358
[2024-03-27 14:58:29] [world] The Player <Tester> has broke STAINED_CLAY at X= -598, Y= 68, Z= 357
[2024-03-27 14:58:30] [world] The Player <Tester> has broke STAINED_CLAY at X= -598, Y= 68, Z= 361
[2024-03-27 14:58:32] [world] The Player <Tester> has broke STAINED_CLAY at X= -598, Y= 68, Z= 356
[2024-03-27 14:58:32] [world] The Player <Tester> has broke STAINED_CLAY at X= -598, Y= 68, Z= 355
[2024-03-27 14:58:33] [world] The Player <Tester> has broke STAINED_CLAY at X= -598, Y= 68, Z= 354
[2024-03-27 14:58:33] [world] The Player <Tester> has broke STAINED_CLAY at X= -598, Y= 68, Z= 352
[2024-03-27 14:58:33] [world] The Player <Tester> has broke STAINED_CLAY at X= -598, Y= 68, Z= 351
[2024-03-27 14:58:34] [world] The Player <Tester> has broke STAINED_CLAY at X= -598, Y= 68, Z= 353
[2024-03-27 14:58:35] [world] The Player <Tester> has broke STAINED_CLAY at X= -598, Y= 68, Z= 350
[2024-03-27 14:58:35] [world] The Player <Tester> has broke STAINED_CLAY at X= -598, Y= 68, Z= 349
[2024-03-27 14:58:35] [world] The Player <Tester> has broke STAINED_CLAY at X= -598, Y= 68, Z= 348
[2024-03-27 14:58:35] [world] The Player <Tester> has broke STAINED_CLAY at X= -598, Y= 68, Z= 347
[2024-03-27 14:58:36] [world] The Player <Tester> has broke STAINED_CLAY at X= -598, Y= 68, Z= 346
[2024-03-27 14:58:36] [world] The Player <Tester> has broke STAINED_CLAY at X= -598, Y= 68, Z= 345
[2024-03-27 14:58:51] [world] The Player <Tester> has broke STAINED_CLAY at X= -598, Y= 68, Z= 344
[2024-03-27 14:58:51] [world] The Player <Tester> has broke STAINED_CLAY at X= -598, Y= 68, Z= 343
[2024-03-27 14:58:53] [world] The Player <Tester> has broke WOOL at X= -597, Y= 68, Z= 343
[2024-03-27 14:58:53] [world] The Player <Tester> has broke WOOL at X= -596, Y= 68, Z= 343
[2024-03-27 14:58:53] [world] The Player <Tester> has broke WOOL at X= -596, Y= 68, Z= 344
[2024-03-27 14:58:53] [world] The Player <Tester> has broke WOOL at X= -597, Y= 68, Z= 344
[2024-03-27 14:58:54] [world] The Player <Tester> has broke WOOL at X= -597, Y= 68, Z= 345
[2024-03-27 14:58:54] [world] The Player <Tester> has broke WOOL at X= -597, Y= 68, Z= 346
[2024-03-27 14:58:55] [world] The Player <Tester> has broke WOOL at X= -596, Y= 68, Z= 345
[2024-03-27 14:58:55] [world] The Player <Tester> has broke WOOL at X= -596, Y= 68, Z= 346
[2024-03-27 14:58:56] [world] The Player <Tester> has broke WOOL at X= -596, Y= 68, Z= 347
[2024-03-27 14:58:56] [world] The Player <Tester> has broke WOOL at X= -597, Y= 68, Z= 348
[2024-03-27 14:58:56] [world] The Player <Tester> has broke WOOL at X= -597, Y= 68, Z= 349
[2024-03-27 14:58:57] [world] The Player <Tester> has broke WOOL at X= -596, Y= 68, Z= 348
[2024-03-27 14:58:57] [world] The Player <Tester> has broke WOOL at X= -596, Y= 68, Z= 349
[2024-03-27 14:58:57] [world] The Player <Tester> has broke WOOL at X= -597, Y= 68, Z= 350
[2024-03-27 14:58:58] [world] The Player <Tester> has broke WOOL at X= -596, Y= 68, Z= 350
[2024-03-27 14:58:58] [world] The Player <Tester> has broke WOOL at X= -597, Y= 68, Z= 351
[2024-03-27 14:58:58] [world] The Player <Tester> has broke WOOL at X= -597, Y= 68, Z= 352
[2024-03-27 14:58:58] [world] The Player <Tester> has broke WOOL at X= -597, Y= 68, Z= 353
[2024-03-27 14:58:59] [world] The Player <Tester> has broke WOOL at X= -597, Y= 68, Z= 354
[2024-03-27 14:58:59] [world] The Player <Tester> has broke WOOL at X= -596, Y= 68, Z= 352
[2024-03-27 14:59:00] [world] The Player <Tester> has broke WOOL at X= -596, Y= 68, Z= 351
[2024-03-27 14:59:00] [world] The Player <Tester> has broke WOOL at X= -596, Y= 68, Z= 353
[2024-03-27 14:59:00] [world] The Player <Tester> has broke WOOL at X= -596, Y= 68, Z= 354
[2024-03-27 14:59:00] [world] The Player <Tester> has broke WOOL at X= -597, Y= 68, Z= 355
[2024-03-27 14:59:01] [world] The Player <Tester> has broke WOOL at X= -597, Y= 68, Z= 356
[2024-03-27 14:59:01] [world] The Player <Tester> has broke WOOL at X= -596, Y= 68, Z= 355
[2024-03-27 14:59:01] [world] The Player <Tester> has broke WOOL at X= -596, Y= 68, Z= 356
[2024-03-27 14:59:02] [world] The Player <Tester> has broke WOOL at X= -596, Y= 68, Z= 357
[2024-03-27 14:59:02] [world] The Player <Tester> has broke WOOL at X= -597, Y= 68, Z= 357
[2024-03-27 14:59:02] [world] The Player <Tester> has broke WOOL at X= -596, Y= 68, Z= 358
[2024-03-27 14:59:03] [world] The Player <Tester> has broke WOOL at X= -596, Y= 68, Z= 359
[2024-03-27 14:59:03] [world] The Player <Tester> has broke WOOL at X= -597, Y= 68, Z= 359
[2024-03-27 14:59:03] [world] The Player <Tester> has broke WOOL at X= -596, Y= 68, Z= 360
[2024-03-27 14:59:04] [world] The Player <Tester> has broke WOOL at X= -596, Y= 68, Z= 361
[2024-03-27 14:59:05] [world] The Player <Tester> has broke WOOL at X= -597, Y= 68, Z= 358
[2024-03-27 14:59:05] [world] The Player <Tester> has broke WOOL at X= -597, Y= 68, Z= 360
[2024-03-27 14:59:05] [world] The Player <Tester> has broke WOOL at X= -597, Y= 68, Z= 361
[2024-03-27 14:59:06] [world] The Player <Tester> has broke WOOL at X= -596, Y= 68, Z= 362
[2024-03-27 14:59:06] [world] The Player <Tester> has broke WOOL at X= -597, Y= 68, Z= 362
[2024-03-27 14:59:06] [world] The Player <Tester> has broke WOOL at X= -597, Y= 68, Z= 363
[2024-03-27 14:59:06] [world] The Player <Tester> has broke WOOL at X= -596, Y= 68, Z= 363
[2024-03-27 14:59:07] [world] The Player <Tester> has broke WOOL at X= -597, Y= 68, Z= 364
[2024-03-27 14:59:07] [world] The Player <Tester> has broke WOOL at X= -597, Y= 68, Z= 365
[2024-03-27 14:59:07] [world] The Player <Tester> has broke WOOL at X= -596, Y= 68, Z= 364
[2024-03-27 14:59:08] [world] The Player <Tester> has broke WOOL at X= -597, Y= 68, Z= 366
[2024-03-27 14:59:08] [world] The Player <Tester> has broke WOOL at X= -597, Y= 68, Z= 367
[2024-03-27 14:59:08] [world] The Player <Tester> has broke WOOL at X= -596, Y= 68, Z= 365
[2024-03-27 14:59:09] [world] The Player <Tester> has broke WOOL at X= -596, Y= 68, Z= 366
[2024-03-27 14:59:12] [world] The Player <Tester> has broke DIRT at X= -599, Y= 67, Z= 370
[2024-03-27 14:59:12] [world] The Player <Tester> has broke DIRT at X= -599, Y= 67, Z= 369
[2024-03-27 14:59:12] [world] The Player <Tester> has broke DIRT at X= -599, Y= 67, Z= 368
