[2024-03-20 19:10:54] [world] The Player <NezukoChan> has broke COBBLESTONE at X= -10177, Y= 63, Z= 4113
[2024-03-20 19:45:33] [world] The Player <Tester> has broke STONE at X= -10183, Y= 12, Z= 3784
[2024-03-20 19:45:34] [world] The Player <Tester> has broke STONE at X= -10184, Y= 12, Z= 3784
[2024-03-20 19:45:34] [world] The Player <hexa> has broke WATER_LILY at X= -2532, Y= 63, Z= 604
[2024-03-20 19:45:34] [world] The Player <Tester> has broke STONE at X= -10183, Y= 12, Z= 3783
[2024-03-20 19:45:35] [world] The Player <Tester> has broke STONE at X= -10182, Y= 12, Z= 3784
[2024-03-20 19:45:35] [world] The Player <Tester> has broke STONE at X= -10182, Y= 12, Z= 3783
[2024-03-20 19:45:35] [world] The Player <Tester> has broke STONE at X= -10181, Y= 12, Z= 3783
[2024-03-20 19:45:36] [world_the_end] The Player <theproman3387> has broke SANDSTONE at X= -38, Y= 66, Z= 17
[2024-03-20 19:45:36] [world] The Player <Tester> has broke STONE at X= -10182, Y= 12, Z= 3782
[2024-03-20 19:45:36] [world_the_end] The Player <theproman3387> has broke SANDSTONE at X= -38, Y= 65, Z= 17
[2024-03-20 19:45:36] [world] The Player <Tester> has broke STONE at X= -10181, Y= 12, Z= 3782
[2024-03-20 19:45:37] [world] The Player <hexa> has broke WATER_LILY at X= -2529, Y= 63, Z= 603
[2024-03-20 19:45:37] [world_the_end] The Player <theproman3387> has broke SANDSTONE at X= -38, Y= 64, Z= 17
[2024-03-20 19:45:37] [world_the_end] The Player <theproman3387> has broke SANDSTONE at X= -38, Y= 63, Z= 17
[2024-03-20 19:45:37] [world_the_end] The Player <theproman3387> has broke SANDSTONE at X= -38, Y= 62, Z= 17
[2024-03-20 19:45:38] [world_the_end] The Player <theproman3387> has broke SANDSTONE at X= -38, Y= 61, Z= 17
[2024-03-20 19:45:38] [world_the_end] The Player <theproman3387> has broke SANDSTONE at X= -38, Y= 60, Z= 17
[2024-03-20 19:45:39] [world_the_end] The Player <theproman3387> has broke SANDSTONE at X= -38, Y= 59, Z= 17
[2024-03-20 19:45:39] [world_the_end] The Player <theproman3387> has broke SANDSTONE at X= -38, Y= 58, Z= 17
[2024-03-20 19:45:39] [world] The Player <Tester> has broke STONE at X= -10186, Y= 12, Z= 3786
[2024-03-20 19:45:39] [world] The Player <Tester> has broke STONE at X= -10187, Y= 12, Z= 3787
[2024-03-20 19:45:40] [world] The Player <Tester> has broke STONE at X= -10187, Y= 12, Z= 3786
[2024-03-20 19:45:40] [world] The Player <Tester> has broke STONE at X= -10188, Y= 12, Z= 3786
[2024-03-20 19:45:41] [world] The Player <hexa> has broke WATER_LILY at X= -2528, Y= 63, Z= 597
[2024-03-20 19:45:41] [world] The Player <Tester> has broke GLOWING_REDSTONE_ORE at X= -10188, Y= 11, Z= 3786
[2024-03-20 19:45:42] [world] The Player <Tester> has broke GLOWING_REDSTONE_ORE at X= -10188, Y= 10, Z= 3786
[2024-03-20 19:45:45] [world] The Player <Tester> has broke GLOWING_REDSTONE_ORE at X= -10188, Y= 11, Z= 3785
[2024-03-20 19:45:46] [world] The Player <Tester> has broke GLOWING_REDSTONE_ORE at X= -10188, Y= 10, Z= 3785
[2024-03-20 19:45:47] [world] The Player <Tester> has broke STONE at X= -10189, Y= 10, Z= 3785
[2024-03-20 19:45:47] [world] The Player <Brycethelegend> has broke STONE at X= -680, Y= 15, Z= 310
[2024-03-20 19:45:48] [world] The Player <Brycethelegend> has broke STONE at X= -679, Y= 15, Z= 310
[2024-03-20 19:45:48] [world] The Player <Brycethelegend> has broke STONE at X= -679, Y= 14, Z= 310
[2024-03-20 19:45:49] [world] The Player <Brycethelegend> has broke STONE at X= -678, Y= 15, Z= 310
[2024-03-20 19:45:49] [world] The Player <Brycethelegend> has broke STONE at X= -678, Y= 14, Z= 310
[2024-03-20 19:45:50] [world] The Player <Brycethelegend> has broke STONE at X= -677, Y= 15, Z= 310
[2024-03-20 19:45:50] [world] The Player <Brycethelegend> has broke STONE at X= -677, Y= 14, Z= 310
[2024-03-20 19:45:50] [world] The Player <Tester> has broke GLOWING_REDSTONE_ORE at X= -10189, Y= 11, Z= 3785
[2024-03-20 19:45:51] [world] The Player <Tester> has broke STONE at X= -10190, Y= 11, Z= 3785
[2024-03-20 19:45:51] [world] The Player <Brycethelegend> has broke STONE at X= -676, Y= 15, Z= 310
[2024-03-20 19:45:51] [world] The Player <Tester> has broke STONE at X= -10189, Y= 11, Z= 3786
[2024-03-20 19:45:51] [world] The Player <Brycethelegend> has broke STONE at X= -676, Y= 14, Z= 310
[2024-03-20 19:45:52] [world] The Player <Tester> has broke GLOWING_REDSTONE_ORE at X= -10189, Y= 10, Z= 3786
[2024-03-20 19:45:52] [world] The Player <Brycethelegend> has broke STONE at X= -675, Y= 15, Z= 310
[2024-03-20 19:45:52] [world] The Player <Brycethelegend> has broke STONE at X= -675, Y= 14, Z= 310
[2024-03-20 19:45:53] [world] The Player <Tester> has broke GLOWING_REDSTONE_ORE at X= -10188, Y= 9, Z= 3786
[2024-03-20 19:45:53] [world] The Player <Brycethelegend> has broke STONE at X= -674, Y= 14, Z= 310
[2024-03-20 19:45:53] [world] The Player <Brycethelegend> has broke STONE at X= -674, Y= 15, Z= 310
[2024-03-20 19:45:54] [world] The Player <Brycethelegend> has broke STONE at X= -673, Y= 14, Z= 310
[2024-03-20 19:45:54] [world] The Player <Brycethelegend> has broke STONE at X= -673, Y= 15, Z= 310
[2024-03-20 19:45:55] [world] The Player <Brycethelegend> has broke STONE at X= -672, Y= 15, Z= 310
[2024-03-20 19:46:16] [world] The Player <Tester> has broke IRON_ORE at X= -10181, Y= 10, Z= 3808
[2024-03-20 19:46:17] [world] The Player <Brycethelegend> has broke STONE at X= -672, Y= 14, Z= 310
[2024-03-20 19:46:18] [world] The Player <Tester> has broke IRON_ORE at X= -10181, Y= 9, Z= 3808
[2024-03-20 19:46:18] [world] The Player <Brycethelegend> has broke STONE at X= -671, Y= 14, Z= 310
[2024-03-20 19:46:18] [world] The Player <Brycethelegend> has broke STONE at X= -671, Y= 15, Z= 310
[2024-03-20 19:46:19] [world] The Player <Brycethelegend> has broke STONE at X= -670, Y= 15, Z= 310
[2024-03-20 19:46:19] [world] The Player <Tester> has broke IRON_ORE at X= -10180, Y= 9, Z= 3808
[2024-03-20 19:46:19] [world] The Player <Brycethelegend> has broke STONE at X= -670, Y= 14, Z= 310
[2024-03-20 19:46:20] [world] The Player <Tester> has broke IRON_ORE at X= -10181, Y= 9, Z= 3807
[2024-03-20 19:46:20] [world] The Player <Brycethelegend> has broke STONE at X= -669, Y= 15, Z= 310
[2024-03-20 19:46:20] [world] The Player <Tester> has broke IRON_ORE at X= -10180, Y= 9, Z= 3807
[2024-03-20 19:46:20] [world] The Player <Brycethelegend> has broke STONE at X= -669, Y= 14, Z= 310
[2024-03-20 19:46:21] [world] The Player <Brycethelegend> has broke STONE at X= -670, Y= 15, Z= 309
[2024-03-20 19:46:21] [world] The Player <Tester> has broke STONE at X= -10181, Y= 8, Z= 3808
[2024-03-20 19:46:21] [world] The Player <Brycethelegend> has broke STONE at X= -670, Y= 14, Z= 309
[2024-03-20 19:46:22] [world] The Player <Tester> has broke STONE at X= -10180, Y= 8, Z= 3808
[2024-03-20 19:46:22] [world] The Player <Brycethelegend> has broke STONE at X= -669, Y= 15, Z= 309
[2024-03-20 19:46:22] [world] The Player <Tester> has broke IRON_ORE at X= -10180, Y= 8, Z= 3807
[2024-03-20 19:46:22] [world] The Player <Brycethelegend> has broke STONE at X= -669, Y= 14, Z= 309
[2024-03-20 19:46:23] [world] The Player <Brycethelegend> has broke STONE at X= -669, Y= 15, Z= 308
[2024-03-20 19:46:23] [world] The Player <Brycethelegend> has broke STONE at X= -669, Y= 14, Z= 308
[2024-03-20 19:46:24] [world] The Player <Brycethelegend> has broke STONE at X= -668, Y= 15, Z= 309
[2024-03-20 19:46:24] [world] The Player <Brycethelegend> has broke STONE at X= -668, Y= 14, Z= 309
[2024-03-20 19:46:25] [world] The Player <Brycethelegend> has broke STONE at X= -667, Y= 14, Z= 309
[2024-03-20 19:46:25] [world] The Player <Brycethelegend> has broke STONE at X= -668, Y= 15, Z= 310
[2024-03-20 19:46:26] [world] The Player <Brycethelegend> has broke STONE at X= -668, Y= 14, Z= 310
[2024-03-20 19:46:26] [world] The Player <Brycethelegend> has broke STONE at X= -667, Y= 15, Z= 310
[2024-03-20 19:46:26] [world] The Player <hexa> has broke VINE at X= -2598, Y= 67, Z= 564
[2024-03-20 19:46:27] [world] The Player <Brycethelegend> has broke STONE at X= -667, Y= 15, Z= 309
[2024-03-20 19:46:27] [world] The Player <Brycethelegend> has broke STONE at X= -666, Y= 14, Z= 309
[2024-03-20 19:46:27] [world] The Player <Brycethelegend> has broke STONE at X= -667, Y= 14, Z= 310
[2024-03-20 19:46:28] [world] The Player <Brycethelegend> has broke STONE at X= -666, Y= 15, Z= 310
[2024-03-20 19:46:28] [world] The Player <Brycethelegend> has broke STONE at X= -666, Y= 14, Z= 310
[2024-03-20 19:46:29] [world] The Player <Brycethelegend> has broke STONE at X= -666, Y= 15, Z= 309
[2024-03-20 19:46:30] [world] The Player <Brycethelegend> has broke IRON_ORE at X= -665, Y= 15, Z= 309
[2024-03-20 19:46:30] [world] The Player <Brycethelegend> has broke IRON_ORE at X= -665, Y= 14, Z= 309
[2024-03-20 19:46:33] [world] The Player <Brycethelegend> has broke IRON_ORE at X= -664, Y= 14, Z= 309
[2024-03-20 19:46:34] [world] The Player <Brycethelegend> has broke IRON_ORE at X= -665, Y= 14, Z= 308
[2024-03-20 19:46:35] [world] The Player <Brycethelegend> has broke IRON_ORE at X= -664, Y= 14, Z= 308
[2024-03-20 19:46:36] [world] The Player <Brycethelegend> has broke STONE at X= -665, Y= 13, Z= 309
[2024-03-20 19:46:40] [world] The Player <Brycethelegend> has broke STONE at X= -664, Y= 13, Z= 309
[2024-03-20 19:46:41] [world] The Player <Brycethelegend> has broke IRON_ORE at X= -664, Y= 13, Z= 308
[2024-03-20 19:46:42] [world] The Player <Brycethelegend> has broke IRON_ORE at X= -664, Y= 14, Z= 307
[2024-03-20 19:46:42] [world] The Player <Brycethelegend> has broke IRON_ORE at X= -664, Y= 13, Z= 307
[2024-03-20 19:46:44] [world] The Player <Brycethelegend> has broke STONE at X= -664, Y= 14, Z= 306
[2024-03-20 19:46:44] [world] The Player <Brycethelegend> has broke STONE at X= -664, Y= 13, Z= 306
[2024-03-20 19:46:44] [world] The Player <Brycethelegend> has broke STONE at X= -664, Y= 14, Z= 305
[2024-03-20 19:46:45] [world] The Player <Brycethelegend> has broke STONE at X= -664, Y= 13, Z= 305
[2024-03-20 19:46:45] [world] The Player <Brycethelegend> has broke STONE at X= -664, Y= 14, Z= 304
[2024-03-20 19:46:46] [world] The Player <Brycethelegend> has broke STONE at X= -664, Y= 13, Z= 304
[2024-03-20 19:46:46] [world] The Player <Brycethelegend> has broke STONE at X= -664, Y= 13, Z= 303
[2024-03-20 19:46:47] [world] The Player <Brycethelegend> has broke STONE at X= -664, Y= 14, Z= 303
[2024-03-20 19:46:47] [world] The Player <Brycethelegend> has broke STONE at X= -664, Y= 14, Z= 302
[2024-03-20 19:46:48] [world] The Player <Brycethelegend> has broke STONE at X= -664, Y= 13, Z= 302
[2024-03-20 19:46:48] [world] The Player <Brycethelegend> has broke STONE at X= -664, Y= 13, Z= 301
[2024-03-20 19:46:49] [world] The Player <Brycethelegend> has broke STONE at X= -663, Y= 14, Z= 302
[2024-03-20 19:46:49] [world] The Player <Brycethelegend> has broke STONE at X= -663, Y= 13, Z= 302
[2024-03-20 19:46:50] [world] The Player <Brycethelegend> has broke STONE at X= -663, Y= 12, Z= 302
[2024-03-20 19:46:50] [world] The Player <Brycethelegend> has broke STONE at X= -663, Y= 11, Z= 302
[2024-03-20 19:46:51] [world] The Player <Tester> has broke GOLD_ORE at X= -10155, Y= 16, Z= 3804
[2024-03-20 19:46:51] [world] The Player <Tester> has broke GOLD_ORE at X= -10155, Y= 16, Z= 3805
[2024-03-20 19:46:52] [world] The Player <Tester> has broke GOLD_ORE at X= -10154, Y= 16, Z= 3805
[2024-03-20 19:46:52] [world] The Player <Tester> has broke GOLD_ORE at X= -10154, Y= 16, Z= 3804
[2024-03-20 19:46:53] [world] The Player <Tester> has broke GOLD_ORE at X= -10155, Y= 17, Z= 3804
[2024-03-20 19:46:53] [world] The Player <Brycethelegend> has broke STONE at X= -663, Y= 10, Z= 302
[2024-03-20 19:46:53] [world] The Player <Tester> has broke GOLD_ORE at X= -10155, Y= 17, Z= 3805
[2024-03-20 19:46:54] [world] The Player <Brycethelegend> has broke STONE at X= -663, Y= 9, Z= 302
[2024-03-20 19:46:54] [world] The Player <Tester> has broke GOLD_ORE at X= -10154, Y= 17, Z= 3805
[2024-03-20 19:46:54] [world] The Player <Tester> has broke GOLD_ORE at X= -10154, Y= 17, Z= 3804
[2024-03-20 19:46:55] [world] The Player <Tester> has broke STONE at X= -10155, Y= 15, Z= 3804
[2024-03-20 19:47:21] [world] The Player <Tester> has broke OBSIDIAN at X= -10183, Y= 10, Z= 3803
[2024-03-20 19:47:29] [world] The Player <Tester> has broke STONE at X= -10181, Y= 12, Z= 3819
[2024-03-20 19:47:29] [world] The Player <Tester> has broke STONE at X= -10181, Y= 11, Z= 3819
[2024-03-20 19:47:29] [world] The Player <Tester> has broke STONE at X= -10181, Y= 11, Z= 3820
[2024-03-20 19:47:34] [world] The Player <Tester> has broke IRON_ORE at X= -10175, Y= 10, Z= 3817
[2024-03-20 19:47:34] [world] The Player <Tester> has broke IRON_ORE at X= -10175, Y= 10, Z= 3818
[2024-03-20 19:47:35] [world] The Player <Tester> has broke IRON_ORE at X= -10175, Y= 9, Z= 3817
[2024-03-20 19:47:35] [world] The Player <Tester> has broke IRON_ORE at X= -10175, Y= 9, Z= 3818
[2024-03-20 19:47:36] [world] The Player <Tester> has broke IRON_ORE at X= -10174, Y= 10, Z= 3818
[2024-03-20 19:47:36] [world] The Player <Tester> has broke IRON_ORE at X= -10174, Y= 9, Z= 3818
[2024-03-20 19:47:37] [world] The Player <Tester> has broke IRON_ORE at X= -10174, Y= 10, Z= 3817
[2024-03-20 19:47:37] [world] The Player <Tester> has broke IRON_ORE at X= -10174, Y= 9, Z= 3817
[2024-03-20 19:47:39] [world] The Player <Tester> has broke STONE at X= -10175, Y= 10, Z= 3816
[2024-03-20 19:47:41] [world] The Player <Tester> has broke GLOWING_REDSTONE_ORE at X= -10174, Y= 11, Z= 3814
[2024-03-20 19:47:42] [world] The Player <Tester> has broke GLOWING_REDSTONE_ORE at X= -10173, Y= 12, Z= 3815
[2024-03-20 19:47:42] [world] The Player <Tester> has broke STONE at X= -10173, Y= 12, Z= 3814
[2024-03-20 19:47:43] [world] The Player <Tester> has broke GLOWING_REDSTONE_ORE at X= -10173, Y= 11, Z= 3814
[2024-03-20 19:47:46] [world] The Player <Brycethelegend> has broke LOG at X= -608, Y= 65, Z= 333
[2024-03-20 19:47:46] [world] The Player <Tester> has broke COAL_ORE at X= -10176, Y= 11, Z= 3810
[2024-03-20 19:47:47] [world] The Player <Tester> has broke COAL_ORE at X= -10177, Y= 11, Z= 3810
[2024-03-20 19:47:47] [world] The Player <Tester> has broke COAL_ORE at X= -10178, Y= 11, Z= 3810
[2024-03-20 19:47:48] [world] The Player <Tester> has broke COAL_ORE at X= -10179, Y= 11, Z= 3810
[2024-03-20 19:47:50] [world] The Player <Tester> has broke COAL_ORE at X= -10175, Y= 12, Z= 3810
[2024-03-20 19:47:50] [world] The Player <Tester> has broke COAL_ORE at X= -10175, Y= 13, Z= 3811
[2024-03-20 19:47:52] [world] The Player <Tester> has broke COAL_ORE at X= -10175, Y= 13, Z= 3810
[2024-03-20 19:47:53] [world] The Player <Tester> has broke STONE at X= -10174, Y= 12, Z= 3812
[2024-03-20 19:47:53] [world] The Player <Tester> has broke COAL_ORE at X= -10174, Y= 12, Z= 3811
[2024-03-20 19:47:54] [world] The Player <Tester> has broke COAL_ORE at X= -10174, Y= 13, Z= 3811
[2024-03-20 19:48:02] [world] The Player <Brycethelegend> has broke FENCE at X= -607, Y= 64, Z= 333
[2024-03-20 19:48:05] [world] The Player <Brycethelegend> has broke FENCE at X= -608, Y= 64, Z= 334
[2024-03-20 19:48:07] [world] The Player <Brycethelegend> has broke FENCE at X= -607, Y= 64, Z= 336
[2024-03-20 19:48:08] [world] The Player <Brycethelegend> has broke FENCE at X= -607, Y= 64, Z= 337
[2024-03-20 19:48:08] [world] The Player <Brycethelegend> has broke FENCE at X= -607, Y= 64, Z= 338
[2024-03-20 19:48:09] [world] The Player <Tester> has broke IRON_ORE at X= -10176, Y= 14, Z= 3797
[2024-03-20 19:48:09] [world] The Player <Tester> has broke IRON_ORE at X= -10175, Y= 14, Z= 3797
[2024-03-20 19:48:10] [world] The Player <Tester> has broke IRON_ORE at X= -10176, Y= 14, Z= 3798
[2024-03-20 19:48:10] [world] The Player <Tester> has broke IRON_ORE at X= -10175, Y= 14, Z= 3798
[2024-03-20 19:48:11] [world] The Player <Brycethelegend> has broke FENCE at X= -609, Y= 64, Z= 336
[2024-03-20 19:48:12] [world] The Player <Tester> has broke IRON_ORE at X= -10175, Y= 14, Z= 3796
[2024-03-20 19:48:12] [world] The Player <Brycethelegend> has broke FENCE at X= -610, Y= 64, Z= 336
[2024-03-20 19:48:15] [world] The Player <Brycethelegend> has broke SEA_LANTERN at X= -611, Y= 63, Z= 333
[2024-03-20 19:48:34] [world] The Player <Brycethelegend> has broke SEA_LANTERN at X= -612, Y= 63, Z= 328
[2024-03-20 19:48:42] [world] The Player <Brycethelegend> has broke SEA_LANTERN at X= -611, Y= 63, Z= 324
[2024-03-20 19:48:50] [world] The Player <Tester> has broke GLOWING_REDSTONE_ORE at X= -10187, Y= 13, Z= 3807
[2024-03-20 19:48:50] [world] The Player <Tester> has broke STONE at X= -10187, Y= 12, Z= 3807
[2024-03-20 19:48:51] [world] The Player <Tester> has broke GLOWING_REDSTONE_ORE at X= -10187, Y= 13, Z= 3806
[2024-03-20 19:48:51] [world] The Player <Tester> has broke GLOWING_REDSTONE_ORE at X= -10188, Y= 13, Z= 3807
[2024-03-20 19:48:52] [world] The Player <Tester> has broke LAPIS_ORE at X= -10188, Y= 12, Z= 3807
[2024-03-20 19:48:52] [world] The Player <Tester> has broke GLOWING_REDSTONE_ORE at X= -10188, Y= 13, Z= 3806
[2024-03-20 19:48:53] [world] The Player <Tester> has broke LAPIS_ORE at X= -10188, Y= 12, Z= 3806
[2024-03-20 19:48:53] [world] The Player <Tester> has broke LAPIS_ORE at X= -10189, Y= 12, Z= 3807
[2024-03-20 19:48:54] [world] The Player <Tester> has broke STONE at X= -10189, Y= 11, Z= 3807
[2024-03-20 19:48:54] [world] The Player <Tester> has broke LAPIS_ORE at X= -10189, Y= 12, Z= 3806
[2024-03-20 19:48:55] [world] The Player <Tester> has broke STONE at X= -10188, Y= 11, Z= 3806
[2024-03-20 19:49:03] [world] The Player <Brycethelegend> has broke FENCE at X= -608, Y= 64, Z= 335
[2024-03-20 19:49:07] [world] The Player <Brycethelegend> has broke FENCE at X= -614, Y= 64, Z= 334
[2024-03-20 19:49:08] [world] The Player <Brycethelegend> has broke FENCE at X= -614, Y= 64, Z= 335
[2024-03-20 19:49:10] [world] The Player <Brycethelegend> has broke FENCE at X= -613, Y= 64, Z= 336
[2024-03-20 19:49:11] [world] The Player <Brycethelegend> has broke FENCE at X= -612, Y= 64, Z= 336
[2024-03-20 19:49:13] [world] The Player <Brycethelegend> has broke FENCE at X= -611, Y= 64, Z= 337
[2024-03-20 19:49:16] [world] The Player <Brycethelegend> has broke FENCE at X= -614, Y= 64, Z= 337
[2024-03-20 19:49:16] [world] The Player <Brycethelegend> has broke FENCE at X= -615, Y= 64, Z= 337
[2024-03-20 19:49:17] [world] The Player <Brycethelegend> has broke FENCE at X= -616, Y= 64, Z= 337
[2024-03-20 19:49:20] [world] The Player <Brycethelegend> has broke FENCE at X= -615, Y= 64, Z= 333
[2024-03-20 19:49:22] [world] The Player <Brycethelegend> has broke FENCE at X= -614, Y= 64, Z= 332
[2024-03-20 19:49:26] [world] The Player <Brycethelegend> has broke FENCE at X= -614, Y= 64, Z= 331
[2024-03-20 19:49:26] [world] The Player <Tester> has broke COAL_ORE at X= -10179, Y= 14, Z= 3811
[2024-03-20 19:49:26] [world] The Player <Tester> has broke COAL_ORE at X= -10180, Y= 14, Z= 3811
[2024-03-20 19:49:27] [world] The Player <Brycethelegend> has broke FENCE at X= -614, Y= 64, Z= 330
[2024-03-20 19:49:27] [world] The Player <Tester> has broke COAL_ORE at X= -10179, Y= 14, Z= 3812
[2024-03-20 19:49:27] [world] The Player <Tester> has broke COAL_ORE at X= -10180, Y= 14, Z= 3812
[2024-03-20 19:49:27] [world] The Player <Brycethelegend> has broke FENCE at X= -614, Y= 64, Z= 329
[2024-03-20 19:49:28] [world] The Player <Tester> has broke COAL_ORE at X= -10180, Y= 15, Z= 3811
[2024-03-20 19:49:28] [world] The Player <Tester> has broke COAL_ORE at X= -10180, Y= 15, Z= 3812
[2024-03-20 19:49:29] [world] The Player <Tester> has broke STONE at X= -10180, Y= 13, Z= 3811
[2024-03-20 19:49:30] [world] The Player <Brycethelegend> has broke FENCE at X= -615, Y= 64, Z= 328
[2024-03-20 19:49:30] [world] The Player <Tester> has broke COAL_ORE at X= -10180, Y= 14, Z= 3813
[2024-03-20 19:49:31] [world] The Player <Tester> has broke COAL_ORE at X= -10180, Y= 15, Z= 3813
[2024-03-20 19:49:31] [world] The Player <Brycethelegend> has broke FENCE at X= -614, Y= 64, Z= 327
