[2024-03-28 00:56:07] [world] The Player <xcpc> has broke STONE at X= -440, Y= 57, Z= 266
[2024-03-28 17:32:13] [world] The Player <xcpc> has broke LEAVES at X= -293, Y= 75, Z= 281
[2024-03-28 17:32:14] [world] The Player <xcpc> has broke LEAVES at X= -292, Y= 72, Z= 281
[2024-03-28 17:32:14] [world] The Player <xcpc> has broke LEAVES at X= -292, Y= 73, Z= 281
[2024-03-28 17:32:15] [world] The Player <xcpc> has broke LEAVES at X= -292, Y= 74, Z= 281
[2024-03-28 17:32:16] [world] The Player <xcpc> has broke LEAVES at X= -292, Y= 75, Z= 281
[2024-03-28 17:32:16] [world] The Player <xcpc> has broke LEAVES at X= -291, Y= 72, Z= 281
[2024-03-28 17:32:17] [world] The Player <xcpc> has broke LEAVES at X= -291, Y= 73, Z= 281
[2024-03-28 17:32:18] [world] The Player <xcpc> has broke LEAVES at X= -291, Y= 74, Z= 281
[2024-03-28 17:32:18] [world] The Player <xcpc> has broke LEAVES at X= -291, Y= 75, Z= 281
[2024-03-28 17:32:19] [world] The Player <xcpc> has broke LEAVES at X= -290, Y= 74, Z= 281
[2024-03-28 17:32:20] [world] The Player <xcpc> has broke LEAVES at X= -290, Y= 75, Z= 281
[2024-03-28 17:32:21] [world] The Player <xcpc> has broke LEAVES at X= -289, Y= 75, Z= 281
[2024-03-28 17:32:23] [world] The Player <xcpc> has broke LEAVES at X= -289, Y= 74, Z= 282
[2024-03-28 17:32:23] [world] The Player <xcpc> has broke LEAVES at X= -289, Y= 75, Z= 282
[2024-03-28 17:32:24] [world] The Player <xcpc> has broke LEAVES at X= -289, Y= 74, Z= 283
[2024-03-28 17:32:25] [world] The Player <xcpc> has broke LEAVES at X= -289, Y= 75, Z= 283
[2024-03-28 17:32:26] [world] The Player <xcpc> has broke LEAVES at X= -289, Y= 74, Z= 284
[2024-03-28 17:32:26] [world] The Player <xcpc> has broke LEAVES at X= -289, Y= 75, Z= 284
[2024-03-28 17:32:27] [world] The Player <xcpc> has broke LEAVES at X= -289, Y= 74, Z= 285
[2024-03-28 17:32:27] [world] The Player <xcpc> has broke LEAVES at X= -289, Y= 75, Z= 285
[2024-03-28 17:32:28] [world] The Player <xcpc> has broke LEAVES at X= -289, Y= 74, Z= 286
[2024-03-28 17:32:29] [world] The Player <xcpc> has broke LEAVES at X= -290, Y= 72, Z= 285
[2024-03-28 17:32:30] [world] The Player <xcpc> has broke LEAVES at X= -291, Y= 72, Z= 285
[2024-03-28 17:32:31] [world] The Player <xcpc> has broke LEAVES at X= -291, Y= 73, Z= 285
[2024-03-28 17:32:31] [world] The Player <xcpc> has broke LEAVES at X= -292, Y= 72, Z= 285
[2024-03-28 17:32:32] [world] The Player <xcpc> has broke LEAVES at X= -292, Y= 73, Z= 285
[2024-03-28 17:32:33] [world] The Player <xcpc> has broke LEAVES at X= -293, Y= 72, Z= 285
[2024-03-28 17:32:33] [world] The Player <xcpc> has broke LEAVES at X= -293, Y= 73, Z= 285
[2024-03-28 17:32:34] [world] The Player <xcpc> has broke LEAVES at X= -294, Y= 72, Z= 285
[2024-03-28 17:32:35] [world] The Player <xcpc> has broke LEAVES at X= -293, Y= 72, Z= 284
[2024-03-28 17:32:36] [world] The Player <xcpc> has broke LEAVES at X= -293, Y= 73, Z= 284
[2024-03-28 17:32:36] [world] The Player <xcpc> has broke LEAVES at X= -293, Y= 72, Z= 283
[2024-03-28 17:32:37] [world] The Player <xcpc> has broke LEAVES at X= -293, Y= 73, Z= 283
[2024-03-28 17:32:38] [world] The Player <xcpc> has broke LEAVES at X= -293, Y= 72, Z= 282
[2024-03-28 17:32:39] [world] The Player <xcpc> has broke LEAVES at X= -293, Y= 73, Z= 282
[2024-03-28 17:32:42] [world] The Player <xcpc> has broke LEAVES at X= -292, Y= 72, Z= 282
[2024-03-28 17:32:43] [world] The Player <xcpc> has broke LEAVES at X= -292, Y= 73, Z= 282
[2024-03-28 17:32:43] [world] The Player <xcpc> has broke LEAVES at X= -291, Y= 72, Z= 282
[2024-03-28 17:32:44] [world] The Player <xcpc> has broke LEAVES at X= -291, Y= 73, Z= 282
[2024-03-28 17:32:45] [world] The Player <xcpc> has broke LEAVES at X= -290, Y= 72, Z= 282
[2024-03-28 17:32:45] [world] The Player <xcpc> has broke LEAVES at X= -290, Y= 73, Z= 282
[2024-03-28 17:32:46] [world] The Player <xcpc> has broke LEAVES at X= -290, Y= 72, Z= 283
[2024-03-28 17:32:47] [world] The Player <xcpc> has broke LEAVES at X= -290, Y= 73, Z= 283
[2024-03-28 17:32:48] [world] The Player <xcpc> has broke LEAVES at X= -290, Y= 72, Z= 284
[2024-03-28 17:32:48] [world] The Player <xcpc> has broke LEAVES at X= -290, Y= 73, Z= 284
[2024-03-28 17:32:54] [world] The Player <xcpc> has broke LEAVES at X= -290, Y= 74, Z= 286
[2024-03-28 17:32:54] [world] The Player <xcpc> has broke LEAVES at X= -291, Y= 74, Z= 286
[2024-03-28 17:32:55] [world] The Player <xcpc> has broke LEAVES at X= -290, Y= 75, Z= 286
[2024-03-28 17:32:56] [world] The Player <xcpc> has broke LEAVES at X= -291, Y= 75, Z= 286
[2024-03-28 17:32:56] [world] The Player <xcpc> has broke LEAVES at X= -292, Y= 74, Z= 286
[2024-03-28 17:32:57] [world] The Player <xcpc> has broke LEAVES at X= -292, Y= 75, Z= 286
[2024-03-28 17:32:58] [world] The Player <xcpc> has broke LEAVES at X= -293, Y= 74, Z= 286
[2024-03-28 17:32:58] [world] The Player <xcpc> has broke LEAVES at X= -293, Y= 75, Z= 286
[2024-03-28 17:32:59] [world] The Player <xcpc> has broke LEAVES at X= -294, Y= 74, Z= 285
[2024-03-28 17:33:00] [world] The Player <xcpc> has broke LEAVES at X= -294, Y= 75, Z= 285
[2024-03-28 17:33:01] [world] The Player <xcpc> has broke LEAVES at X= -293, Y= 74, Z= 285
[2024-03-28 17:33:02] [world] The Player <xcpc> has broke LEAVES at X= -293, Y= 75, Z= 285
[2024-03-28 17:33:02] [world] The Player <xcpc> has broke LEAVES at X= -293, Y= 74, Z= 284
[2024-03-28 17:33:03] [world] The Player <xcpc> has broke LEAVES at X= -294, Y= 74, Z= 284
[2024-03-28 17:33:04] [world] The Player <xcpc> has broke LEAVES at X= -294, Y= 75, Z= 284
[2024-03-28 17:33:04] [world] The Player <xcpc> has broke LEAVES at X= -293, Y= 75, Z= 284
[2024-03-28 17:33:05] [world] The Player <xcpc> has broke LEAVES at X= -293, Y= 74, Z= 283
[2024-03-28 17:33:06] [world] The Player <xcpc> has broke LEAVES at X= -294, Y= 74, Z= 283
[2024-03-28 17:33:06] [world] The Player <xcpc> has broke LEAVES at X= -294, Y= 75, Z= 283
[2024-03-28 17:33:07] [world] The Player <xcpc> has broke LEAVES at X= -293, Y= 75, Z= 283
[2024-03-28 17:33:08] [world] The Player <xcpc> has broke LEAVES at X= -293, Y= 74, Z= 282
[2024-03-28 17:33:08] [world] The Player <xcpc> has broke LEAVES at X= -294, Y= 74, Z= 282
[2024-03-28 17:33:09] [world] The Player <xcpc> has broke LEAVES at X= -294, Y= 75, Z= 282
[2024-03-28 17:33:10] [world] The Player <xcpc> has broke LEAVES at X= -293, Y= 75, Z= 282
[2024-03-28 17:33:13] [world] The Player <xcpc> has broke LEAVES at X= -292, Y= 74, Z= 282
[2024-03-28 17:33:14] [world] The Player <xcpc> has broke LEAVES at X= -292, Y= 75, Z= 282
[2024-03-28 17:33:15] [world] The Player <xcpc> has broke LEAVES at X= -291, Y= 74, Z= 282
[2024-03-28 17:33:15] [world] The Player <xcpc> has broke LEAVES at X= -291, Y= 75, Z= 282
[2024-03-28 17:33:16] [world] The Player <xcpc> has broke LEAVES at X= -290, Y= 74, Z= 282
[2024-03-28 17:33:17] [world] The Player <xcpc> has broke LEAVES at X= -290, Y= 75, Z= 282
[2024-03-28 17:33:17] [world] The Player <xcpc> has broke LEAVES at X= -290, Y= 74, Z= 283
[2024-03-28 17:33:18] [world] The Player <xcpc> has broke LEAVES at X= -290, Y= 75, Z= 283
[2024-03-28 17:33:19] [world] The Player <xcpc> has broke LEAVES at X= -290, Y= 74, Z= 284
[2024-03-28 17:33:19] [world] The Player <xcpc> has broke LEAVES at X= -290, Y= 75, Z= 284
[2024-03-28 17:33:20] [world] The Player <xcpc> has broke LEAVES at X= -290, Y= 74, Z= 285
[2024-03-28 17:33:20] [world] The Player <xcpc> has broke LEAVES at X= -290, Y= 75, Z= 285
[2024-03-28 17:33:21] [world] The Player <xcpc> has broke LEAVES at X= -290, Y= 76, Z= 283
[2024-03-28 17:33:22] [world] The Player <xcpc> has broke LEAVES at X= -290, Y= 76, Z= 284
[2024-03-28 17:33:23] [world] The Player <xcpc> has broke LEAVES at X= -290, Y= 76, Z= 285
[2024-03-28 17:33:24] [world] The Player <xcpc> has broke LEAVES at X= -291, Y= 74, Z= 285
[2024-03-28 17:33:24] [world] The Player <xcpc> has broke LEAVES at X= -291, Y= 75, Z= 285
[2024-03-28 17:33:25] [world] The Player <xcpc> has broke LEAVES at X= -291, Y= 76, Z= 285
[2024-03-28 17:33:25] [world] The Player <xcpc> has broke LEAVES at X= -292, Y= 74, Z= 285
[2024-03-28 17:33:26] [world] The Player <xcpc> has broke LEAVES at X= -292, Y= 75, Z= 285
[2024-03-28 17:33:27] [world] The Player <xcpc> has broke LEAVES at X= -292, Y= 76, Z= 285
[2024-03-28 17:33:27] [world] The Player <xcpc> has broke LEAVES at X= -293, Y= 76, Z= 285
[2024-03-28 17:33:29] [world] The Player <xcpc> has broke LEAVES at X= -293, Y= 76, Z= 284
[2024-03-28 17:33:30] [world] The Player <xcpc> has broke LEAVES at X= -293, Y= 76, Z= 283
[2024-03-28 17:33:31] [world] The Player <xcpc> has broke LEAVES at X= -293, Y= 77, Z= 284
[2024-03-28 17:33:32] [world] The Player <xcpc> has broke LEAVES at X= -292, Y= 76, Z= 282
[2024-03-28 17:33:33] [world] The Player <xcpc> has broke LEAVES at X= -291, Y= 76, Z= 282
[2024-03-28 17:33:34] [world] The Player <xcpc> has broke LEAVES at X= -291, Y= 77, Z= 282
[2024-03-28 17:33:35] [world] The Player <xcpc> has broke LEAVES at X= -290, Y= 76, Z= 282
[2024-03-28 17:33:36] [world] The Player <xcpc> has broke LEAVES at X= -290, Y= 77, Z= 283
[2024-03-28 17:33:37] [world] The Player <xcpc> has broke LEAVES at X= -290, Y= 77, Z= 284
[2024-03-28 17:33:38] [world] The Player <GolemDaWanderer> has broke GRASS at X= -637, Y= 67, Z= 352
[2024-03-28 17:33:39] [world] The Player <xcpc> has broke LEAVES at X= -291, Y= 77, Z= 285
[2024-03-28 17:33:40] [world] The Player <xcpc> has broke LEAVES at X= -292, Y= 77, Z= 285
[2024-03-28 17:34:06] [world] The Player <xcpc> has broke LOG at X= -292, Y= 72, Z= 284
[2024-03-28 17:34:07] [world] The Player <xcpc> has broke LOG at X= -292, Y= 73, Z= 284
[2024-03-28 17:34:09] [world] The Player <xcpc> has broke LOG at X= -292, Y= 74, Z= 284
[2024-03-28 17:34:09] [world] The Player <xcpc> has broke LOG at X= -292, Y= 73, Z= 283
[2024-03-28 17:34:10] [world] The Player <xcpc> has broke LOG at X= -292, Y= 74, Z= 283
[2024-03-28 17:34:12] [world] The Player <xcpc> has broke LEAVES at X= -292, Y= 75, Z= 283
[2024-03-28 17:34:13] [world] The Player <xcpc> has broke LOG at X= -291, Y= 74, Z= 283
[2024-03-28 17:34:13] [world] The Player <xcpc> has broke LOG at X= -291, Y= 75, Z= 283
[2024-03-28 17:34:14] [world] The Player <xcpc> has broke LEAVES at X= -292, Y= 76, Z= 283
[2024-03-28 17:34:15] [world] The Player <xcpc> has broke LOG at X= -291, Y= 76, Z= 283
[2024-03-28 17:34:16] [world] The Player <xcpc> has broke LOG at X= -291, Y= 75, Z= 284
[2024-03-28 17:34:17] [world] The Player <xcpc> has broke LOG at X= -291, Y= 76, Z= 284
[2024-03-28 17:34:18] [world] The Player <GolemDaWanderer> has broke STAINED_CLAY at X= -625, Y= 71, Z= 273
[2024-03-28 17:34:18] [world] The Player <xcpc> has broke LEAVES at X= -291, Y= 77, Z= 283
[2024-03-28 17:34:19] [world] The Player <xcpc> has broke LEAVES at X= -291, Y= 77, Z= 284
[2024-03-28 17:34:20] [world] The Player <xcpc> has broke LEAVES at X= -292, Y= 77, Z= 284
[2024-03-28 17:34:21] [world] The Player <xcpc> has broke LEAVES at X= -292, Y= 77, Z= 283
[2024-03-28 17:34:22] [world] The Player <xcpc> has broke LOG at X= -292, Y= 76, Z= 284
[2024-03-28 17:34:23] [world] The Player <GolemDaWanderer> has broke WALL_BANNER at X= -624, Y= 72, Z= 273
[2024-03-28 17:34:24] [world] The Player <xcpc> has broke LOG at X= -292, Y= 75, Z= 284
[2024-03-28 17:34:25] [world] The Player <xcpc> has broke LOG at X= -291, Y= 73, Z= 284
[2024-03-28 17:34:27] [world] The Player <xcpc> has broke LOG at X= -291, Y= 74, Z= 284
[2024-03-28 17:34:28] [world] The Player <xcpc> has broke LOG at X= -291, Y= 73, Z= 283
[2024-03-28 17:34:29] [world] The Player <xcpc> has broke LOG at X= -292, Y= 72, Z= 283
[2024-03-28 17:34:29] [world] The Player <xcpc> has broke LOG at X= -291, Y= 72, Z= 284
[2024-03-28 17:34:30] [world] The Player <xcpc> has broke LOG at X= -291, Y= 72, Z= 283
[2024-03-28 17:34:31] [world] The Player <xcpc> has broke LOG at X= -292, Y= 71, Z= 284
[2024-03-28 17:34:32] [world] The Player <xcpc> has broke LOG at X= -292, Y= 71, Z= 283
[2024-03-28 17:34:33] [world] The Player <xcpc> has broke LOG at X= -291, Y= 71, Z= 284
[2024-03-28 17:34:34] [world] The Player <xcpc> has broke LOG at X= -291, Y= 71, Z= 283
[2024-03-28 17:38:05] [world] The Player <GolemDaWanderer> has broke LONG_GRASS at X= -10190, Y= 63, Z= 4090
[2024-03-28 17:38:09] [world] The Player <xcpc> has broke DIRT at X= -309, Y= 68, Z= 273
[2024-03-28 17:38:09] [world] The Player <xcpc> has broke DIRT at X= -308, Y= 68, Z= 273
[2024-03-28 17:38:10] [world] The Player <xcpc> has broke DIRT at X= -307, Y= 68, Z= 273
[2024-03-28 17:38:10] [world] The Player <xcpc> has broke DIRT at X= -306, Y= 68, Z= 273
[2024-03-28 17:38:11] [world] The Player <xcpc> has broke DIRT at X= -309, Y= 68, Z= 274
[2024-03-28 17:38:11] [world] The Player <xcpc> has broke DIRT at X= -308, Y= 68, Z= 274
[2024-03-28 17:38:12] [world] The Player <xcpc> has broke DIRT at X= -307, Y= 68, Z= 274
[2024-03-28 17:38:12] [world] The Player <xcpc> has broke DIRT at X= -306, Y= 68, Z= 274
[2024-03-28 17:38:13] [world] The Player <xcpc> has broke DIRT at X= -309, Y= 68, Z= 275
[2024-03-28 17:38:13] [world] The Player <xcpc> has broke DIRT at X= -308, Y= 68, Z= 275
[2024-03-28 17:38:14] [world] The Player <xcpc> has broke DIRT at X= -307, Y= 68, Z= 275
[2024-03-28 17:38:14] [world] The Player <xcpc> has broke DIRT at X= -306, Y= 68, Z= 275
[2024-03-28 17:38:15] [world] The Player <xcpc> has broke DIRT at X= -309, Y= 68, Z= 276
[2024-03-28 17:38:15] [world] The Player <xcpc> has broke DIRT at X= -308, Y= 68, Z= 276
[2024-03-28 17:38:16] [world] The Player <xcpc> has broke DIRT at X= -307, Y= 68, Z= 276
[2024-03-28 17:38:16] [world] The Player <xcpc> has broke DIRT at X= -306, Y= 68, Z= 276
[2024-03-28 17:38:17] [world] The Player <xcpc> has broke DIRT at X= -309, Y= 68, Z= 277
[2024-03-28 17:38:18] [world] The Player <xcpc> has broke DIRT at X= -308, Y= 68, Z= 277
[2024-03-28 17:38:18] [world] The Player <xcpc> has broke DIRT at X= -307, Y= 68, Z= 277
[2024-03-28 17:38:18] [world] The Player <xcpc> has broke DIRT at X= -306, Y= 68, Z= 277
[2024-03-28 17:38:19] [world] The Player <xcpc> has broke DIRT at X= -309, Y= 68, Z= 278
[2024-03-28 17:38:19] [world] The Player <xcpc> has broke DIRT at X= -308, Y= 68, Z= 278
[2024-03-28 17:38:20] [world] The Player <xcpc> has broke DIRT at X= -307, Y= 68, Z= 278
[2024-03-28 17:38:20] [world] The Player <xcpc> has broke DIRT at X= -306, Y= 68, Z= 278
[2024-03-28 17:38:21] [world] The Player <xcpc> has broke DIRT at X= -309, Y= 68, Z= 279
[2024-03-28 17:38:21] [world] The Player <xcpc> has broke DIRT at X= -308, Y= 68, Z= 279
[2024-03-28 17:38:22] [world] The Player <xcpc> has broke DIRT at X= -307, Y= 68, Z= 279
[2024-03-28 17:38:22] [world] The Player <xcpc> has broke DIRT at X= -306, Y= 68, Z= 279
[2024-03-28 17:38:23] [world] The Player <xcpc> has broke DIRT at X= -309, Y= 67, Z= 279
[2024-03-28 17:38:23] [world] The Player <xcpc> has broke DIRT at X= -308, Y= 67, Z= 279
[2024-03-28 17:38:25] [world] The Player <xcpc> has broke DIRT at X= -309, Y= 67, Z= 278
[2024-03-28 17:38:31] [world] The Player <xcpc> has broke STONE at X= -309, Y= 67, Z= 277
[2024-03-28 17:38:32] [world] The Player <xcpc> has broke STONE at X= -309, Y= 67, Z= 276
[2024-03-28 17:38:32] [world] The Player <xcpc> has broke STONE at X= -309, Y= 67, Z= 275
[2024-03-28 17:38:33] [world] The Player <xcpc> has broke STONE at X= -309, Y= 67, Z= 274
[2024-03-28 17:38:34] [world] The Player <xcpc> has broke STONE at X= -308, Y= 67, Z= 274
[2024-03-28 17:38:35] [world] The Player <xcpc> has broke STONE at X= -308, Y= 67, Z= 273
[2024-03-28 17:38:35] [world] The Player <xcpc> has broke STONE at X= -309, Y= 67, Z= 273
[2024-03-28 17:38:37] [world] The Player <xcpc> has broke STONE at X= -307, Y= 67, Z= 273
[2024-03-28 17:38:37] [world] The Player <xcpc> has broke STONE at X= -307, Y= 67, Z= 274
[2024-03-28 17:38:38] [world] The Player <xcpc> has broke STONE at X= -308, Y= 67, Z= 275
[2024-03-28 17:38:39] [world] The Player <xcpc> has broke STONE at X= -307, Y= 67, Z= 275
[2024-03-28 17:38:40] [world] The Player <xcpc> has broke STONE at X= -307, Y= 67, Z= 276
[2024-03-28 17:38:40] [world] The Player <xcpc> has broke STONE at X= -308, Y= 67, Z= 276
[2024-03-28 17:38:41] [world] The Player <xcpc> has broke STONE at X= -308, Y= 67, Z= 277
[2024-03-28 17:38:42] [world] The Player <xcpc> has broke STONE at X= -308, Y= 67, Z= 278
[2024-03-28 17:38:42] [world] The Player <xcpc> has broke STONE at X= -307, Y= 67, Z= 277
[2024-03-28 17:38:43] [world] The Player <xcpc> has broke STONE at X= -307, Y= 67, Z= 278
[2024-03-28 17:38:44] [world] The Player <xcpc> has broke STONE at X= -307, Y= 67, Z= 279
[2024-03-28 17:38:44] [world] The Player <xcpc> has broke STONE at X= -306, Y= 67, Z= 279
[2024-03-28 17:38:45] [world] The Player <xcpc> has broke STONE at X= -306, Y= 67, Z= 278
[2024-03-28 17:38:46] [world] The Player <xcpc> has broke STONE at X= -306, Y= 67, Z= 277
[2024-03-28 17:38:47] [world] The Player <xcpc> has broke STONE at X= -306, Y= 67, Z= 276
[2024-03-28 17:38:47] [world] The Player <xcpc> has broke STONE at X= -306, Y= 67, Z= 275
[2024-03-28 17:38:48] [world] The Player <xcpc> has broke STONE at X= -306, Y= 67, Z= 274
[2024-03-28 17:38:49] [world] The Player <xcpc> has broke STONE at X= -306, Y= 67, Z= 273
[2024-03-28 17:38:58] [world] The Player <GolemDaWanderer> has broke POWERED_RAIL at X= -10227, Y= 67, Z= 4090
[2024-03-28 17:39:27] [world] The Player <xcpc> has broke STONE at X= -306, Y= 66, Z= 273
[2024-03-28 17:39:27] [world] The Player <xcpc> has broke STONE at X= -306, Y= 66, Z= 274
[2024-03-28 17:39:28] [world] The Player <xcpc> has broke STONE at X= -306, Y= 66, Z= 275
[2024-03-28 17:39:29] [world] The Player <xcpc> has broke STONE at X= -306, Y= 66, Z= 276
[2024-03-28 17:39:30] [world] The Player <xcpc> has broke STONE at X= -306, Y= 66, Z= 277
[2024-03-28 17:39:30] [world] The Player <xcpc> has broke STONE at X= -306, Y= 66, Z= 278
[2024-03-28 17:39:31] [world] The Player <xcpc> has broke STONE at X= -306, Y= 66, Z= 279
[2024-03-28 17:39:32] [world] The Player <xcpc> has broke STONE at X= -307, Y= 66, Z= 279
[2024-03-28 17:39:32] [world] The Player <xcpc> has broke STONE at X= -308, Y= 66, Z= 279
[2024-03-28 17:39:33] [world] The Player <xcpc> has broke STONE at X= -309, Y= 66, Z= 279
[2024-03-28 17:39:34] [world] The Player <xcpc> has broke STONE at X= -310, Y= 66, Z= 279
[2024-03-28 17:39:35] [world] The Player <xcpc> has broke STONE at X= -311, Y= 66, Z= 279
[2024-03-28 17:39:36] [world] The Player <xcpc> has broke STONE at X= -312, Y= 66, Z= 279
[2024-03-28 17:39:37] [world] The Player <xcpc> has broke STONE at X= -313, Y= 66, Z= 279
[2024-03-28 17:39:37] [world] The Player <xcpc> has broke STONE at X= -314, Y= 66, Z= 279
[2024-03-28 17:39:38] [world] The Player <xcpc> has broke STONE at X= -314, Y= 66, Z= 278
[2024-03-28 17:39:39] [world] The Player <xcpc> has broke STONE at X= -314, Y= 66, Z= 277
[2024-03-28 17:39:39] [world] The Player <xcpc> has broke STONE at X= -314, Y= 66, Z= 276
[2024-03-28 17:39:40] [world] The Player <xcpc> has broke STONE at X= -314, Y= 66, Z= 275
[2024-03-28 17:39:41] [world] The Player <xcpc> has broke STONE at X= -314, Y= 66, Z= 274
[2024-03-28 17:39:41] [world] The Player <xcpc> has broke STONE at X= -313, Y= 66, Z= 274
[2024-03-28 17:39:42] [world] The Player <xcpc> has broke STONE at X= -313, Y= 66, Z= 275
[2024-03-28 17:39:43] [world] The Player <xcpc> has broke STONE at X= -313, Y= 66, Z= 276
[2024-03-28 17:39:44] [world] The Player <xcpc> has broke STONE at X= -313, Y= 66, Z= 277
[2024-03-28 17:39:50] [world] The Player <xcpc> has broke STONE at X= -313, Y= 66, Z= 278
[2024-03-28 17:40:17] [world] The Player <xcpc> has broke STONE at X= -312, Y= 66, Z= 278
[2024-03-28 17:40:18] [world] The Player <xcpc> has broke STONE at X= -311, Y= 66, Z= 278
[2024-03-28 17:40:18] [world] The Player <xcpc> has broke STONE at X= -310, Y= 66, Z= 278
[2024-03-28 17:40:19] [world] The Player <xcpc> has broke STONE at X= -309, Y= 66, Z= 278
[2024-03-28 17:40:20] [world] The Player <xcpc> has broke STONE at X= -308, Y= 66, Z= 278
[2024-03-28 17:40:21] [world] The Player <xcpc> has broke STONE at X= -307, Y= 66, Z= 278
[2024-03-28 17:40:22] [world] The Player <xcpc> has broke STONE at X= -307, Y= 66, Z= 277
[2024-03-28 17:40:22] [world] The Player <xcpc> has broke STONE at X= -307, Y= 66, Z= 276
[2024-03-28 17:40:23] [world] The Player <xcpc> has broke STONE at X= -307, Y= 66, Z= 275
[2024-03-28 17:40:24] [world] The Player <xcpc> has broke STONE at X= -307, Y= 66, Z= 274
[2024-03-28 17:40:25] [world] The Player <xcpc> has broke STONE at X= -307, Y= 66, Z= 273
[2024-03-28 17:40:31] [world] The Player <xcpc> has broke STONE at X= -308, Y= 66, Z= 273
