[2024-03-28 02:19:16] [world_the_end] The Player <Heinrich_Himmler> has emptied WATER BUCKET at X= 44, Y= 3, Z= 141
[2024-03-28 04:18:07] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 274, Y= 2, Z= -126
[2024-03-28 04:18:07] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 274, Y= 2, Z= -125
[2024-03-28 04:18:07] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 274, Y= 2, Z= -124
[2024-03-28 04:18:07] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 274, Y= 2, Z= -124
[2024-03-28 04:18:08] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 274, Y= 2, Z= -123
[2024-03-28 04:18:08] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 274, Y= 2, Z= -122
[2024-03-28 04:18:08] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 274, Y= 2, Z= -122
[2024-03-28 04:18:08] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 274, Y= 2, Z= -121
[2024-03-28 04:18:08] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 274, Y= 2, Z= -121
[2024-03-28 04:18:09] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 274, Y= 2, Z= -120
[2024-03-28 04:18:09] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 274, Y= 2, Z= -119
[2024-03-28 04:18:09] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 274, Y= 2, Z= -118
[2024-03-28 04:18:09] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 274, Y= 2, Z= -117
[2024-03-28 04:18:09] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 274, Y= 2, Z= -117
[2024-03-28 04:18:10] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 274, Y= 2, Z= -116
[2024-03-28 04:18:10] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 274, Y= 2, Z= -116
[2024-03-28 04:18:10] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 274, Y= 2, Z= -115
[2024-03-28 04:18:10] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 274, Y= 2, Z= -114
[2024-03-28 04:18:10] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 274, Y= 2, Z= -114
[2024-03-28 04:18:11] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 274, Y= 2, Z= -113
[2024-03-28 04:18:11] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 274, Y= 2, Z= -112
[2024-03-28 04:18:12] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 273, Y= 2, Z= -113
[2024-03-28 04:18:12] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 273, Y= 2, Z= -114
[2024-03-28 04:18:13] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 273, Y= 2, Z= -114
[2024-03-28 04:18:13] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 273, Y= 2, Z= -114
[2024-03-28 04:18:13] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 273, Y= 2, Z= -114
[2024-03-28 04:18:13] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 273, Y= 2, Z= -115
[2024-03-28 04:18:13] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 273, Y= 2, Z= -115
[2024-03-28 04:18:14] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 273, Y= 2, Z= -116
[2024-03-28 04:18:14] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 273, Y= 2, Z= -116
[2024-03-28 04:18:14] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 273, Y= 2, Z= -117
[2024-03-28 04:18:14] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 273, Y= 2, Z= -117
[2024-03-28 04:18:14] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 273, Y= 2, Z= -118
[2024-03-28 04:18:15] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 273, Y= 2, Z= -118
[2024-03-28 04:18:15] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 273, Y= 2, Z= -118
[2024-03-28 04:18:15] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 273, Y= 2, Z= -119
[2024-03-28 04:18:15] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 273, Y= 2, Z= -120
[2024-03-28 04:18:15] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 273, Y= 2, Z= -120
[2024-03-28 04:18:16] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 273, Y= 2, Z= -121
[2024-03-28 04:18:16] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 273, Y= 2, Z= -121
[2024-03-28 04:18:16] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 273, Y= 2, Z= -122
[2024-03-28 04:18:16] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 273, Y= 2, Z= -122
[2024-03-28 04:18:16] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 273, Y= 2, Z= -123
[2024-03-28 04:18:17] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 273, Y= 2, Z= -123
[2024-03-28 04:18:17] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 273, Y= 2, Z= -123
[2024-03-28 04:18:17] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 273, Y= 2, Z= -124
[2024-03-28 04:18:17] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 273, Y= 2, Z= -125
[2024-03-28 04:18:17] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 273, Y= 2, Z= -125
[2024-03-28 04:18:18] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 273, Y= 2, Z= -126
[2024-03-28 04:18:18] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 273, Y= 2, Z= -126
[2024-03-28 04:18:18] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 273, Y= 2, Z= -127
[2024-03-28 04:18:18] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 273, Y= 2, Z= -128
[2024-03-28 04:18:18] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 273, Y= 2, Z= -128
[2024-03-28 04:18:19] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 273, Y= 2, Z= -129
[2024-03-28 04:18:19] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 273, Y= 2, Z= -130
[2024-03-28 04:18:19] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 273, Y= 2, Z= -130
[2024-03-28 04:18:19] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 273, Y= 2, Z= -131
[2024-03-28 04:18:19] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 273, Y= 2, Z= -131
[2024-03-28 04:18:20] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 272, Y= 2, Z= -131
[2024-03-28 04:18:20] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 272, Y= 2, Z= -131
[2024-03-28 04:18:21] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 272, Y= 2, Z= -130
[2024-03-28 04:18:21] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 272, Y= 2, Z= -130
[2024-03-28 04:18:21] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 272, Y= 2, Z= -129
[2024-03-28 04:18:21] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 272, Y= 2, Z= -128
[2024-03-28 04:18:21] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 272, Y= 2, Z= -128
[2024-03-28 04:18:22] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 272, Y= 2, Z= -127
[2024-03-28 04:18:22] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 272, Y= 2, Z= -127
[2024-03-28 04:18:22] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 272, Y= 2, Z= -127
[2024-03-28 04:18:22] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 272, Y= 2, Z= -126
[2024-03-28 04:18:22] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 272, Y= 2, Z= -125
[2024-03-28 04:18:23] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 272, Y= 2, Z= -124
[2024-03-28 04:18:23] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 272, Y= 2, Z= -124
[2024-03-28 04:18:23] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 272, Y= 2, Z= -123
[2024-03-28 04:18:23] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 272, Y= 2, Z= -122
[2024-03-28 04:18:23] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 272, Y= 2, Z= -121
[2024-03-28 04:18:24] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 272, Y= 2, Z= -121
[2024-03-28 04:18:24] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 272, Y= 2, Z= -120
[2024-03-28 04:18:24] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 272, Y= 2, Z= -120
[2024-03-28 04:18:24] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 272, Y= 2, Z= -119
[2024-03-28 04:18:24] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 272, Y= 2, Z= -119
[2024-03-28 04:18:25] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 272, Y= 2, Z= -118
[2024-03-28 04:18:25] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 272, Y= 2, Z= -117
[2024-03-28 04:18:25] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 272, Y= 2, Z= -116
[2024-03-28 04:18:25] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 272, Y= 2, Z= -116
[2024-03-28 04:18:25] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 272, Y= 2, Z= -115
[2024-03-28 04:18:26] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 272, Y= 2, Z= -115
[2024-03-28 04:18:26] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 272, Y= 2, Z= -115
[2024-03-28 04:18:26] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 272, Y= 2, Z= -115
[2024-03-28 04:18:26] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 272, Y= 2, Z= -115
[2024-03-28 04:18:27] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 272, Y= 2, Z= -114
[2024-03-28 04:18:27] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 272, Y= 2, Z= -114
[2024-03-28 04:18:28] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 271, Y= 2, Z= -115
[2024-03-28 04:18:28] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 271, Y= 2, Z= -115
[2024-03-28 04:18:28] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 270, Y= 2, Z= -116
[2024-03-28 04:18:28] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 270, Y= 2, Z= -116
[2024-03-28 04:18:29] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 270, Y= 2, Z= -117
[2024-03-28 04:18:29] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 270, Y= 2, Z= -117
[2024-03-28 04:18:29] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 270, Y= 2, Z= -118
[2024-03-28 04:18:29] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 270, Y= 2, Z= -119
[2024-03-28 04:18:29] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 270, Y= 2, Z= -119
[2024-03-28 04:18:30] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 270, Y= 2, Z= -120
[2024-03-28 04:18:30] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 270, Y= 2, Z= -120
[2024-03-28 04:18:30] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 270, Y= 2, Z= -121
[2024-03-28 04:18:30] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 270, Y= 2, Z= -122
[2024-03-28 04:18:30] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 270, Y= 2, Z= -123
[2024-03-28 04:18:31] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 270, Y= 2, Z= -124
[2024-03-28 04:18:31] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 270, Y= 2, Z= -124
[2024-03-28 04:18:31] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 270, Y= 2, Z= -125
[2024-03-28 04:18:31] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 270, Y= 2, Z= -126
[2024-03-28 04:18:31] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 270, Y= 2, Z= -126
[2024-03-28 04:18:33] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 271, Y= 2, Z= -127
[2024-03-28 04:18:33] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 271, Y= 2, Z= -127
[2024-03-28 04:18:33] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 271, Y= 2, Z= -126
[2024-03-28 04:18:33] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 271, Y= 2, Z= -126
[2024-03-28 04:18:34] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 270, Y= 2, Z= -126
[2024-03-28 04:18:34] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 270, Y= 2, Z= -126
[2024-03-28 04:18:34] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 270, Y= 2, Z= -126
[2024-03-28 04:18:35] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 270, Y= 2, Z= -125
[2024-03-28 04:18:35] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 270, Y= 2, Z= -125
[2024-03-28 04:18:35] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 270, Y= 2, Z= -124
[2024-03-28 04:18:35] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 270, Y= 2, Z= -124
[2024-03-28 04:18:35] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 270, Y= 2, Z= -123
[2024-03-28 04:18:36] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 270, Y= 2, Z= -123
[2024-03-28 04:18:36] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 270, Y= 2, Z= -122
[2024-03-28 04:18:36] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 270, Y= 2, Z= -122
[2024-03-28 04:18:36] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 270, Y= 2, Z= -121
[2024-03-28 04:18:36] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 270, Y= 2, Z= -120
[2024-03-28 04:18:37] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 270, Y= 2, Z= -119
[2024-03-28 04:18:37] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 270, Y= 2, Z= -119
[2024-03-28 04:18:37] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 270, Y= 2, Z= -118
[2024-03-28 04:18:37] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 270, Y= 2, Z= -117
[2024-03-28 04:18:37] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 270, Y= 2, Z= -117
[2024-03-28 04:18:38] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 270, Y= 2, Z= -116
[2024-03-28 04:18:39] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 270, Y= 2, Z= -119
[2024-03-28 04:18:40] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 271, Y= 2, Z= -125
[2024-03-28 04:21:10] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 271, Y= 2, Z= -120
[2024-03-28 04:29:52] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 297, Y= 13, Z= -153
[2024-03-28 04:38:26] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 295, Y= 7, Z= -116
[2024-03-28 04:43:30] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 318, Y= 15, Z= -127
[2024-03-28 04:43:30] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 318, Y= 15, Z= -127
[2024-03-28 04:43:30] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 318, Y= 15, Z= -127
[2024-03-28 04:43:34] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 315, Y= 10, Z= -146
[2024-03-28 04:43:43] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 288, Y= 19, Z= -159
[2024-03-28 04:43:43] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 288, Y= 19, Z= -159
[2024-03-28 04:43:47] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 287, Y= 18, Z= -159
[2024-03-28 04:43:49] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 293, Y= 19, Z= -160
[2024-03-28 04:46:31] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 287, Y= 18, Z= -160
[2024-03-28 04:48:29] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 294, Y= 29, Z= -164
[2024-03-28 04:49:31] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 289, Y= 19, Z= -158
[2024-03-28 04:51:00] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 319, Y= 20, Z= -111
[2024-03-28 04:52:30] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 277, Y= 17, Z= -88
[2024-03-28 04:52:30] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 278, Y= 17, Z= -87
[2024-03-28 04:52:30] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 278, Y= 17, Z= -87
[2024-03-28 04:52:31] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 278, Y= 17, Z= -87
[2024-03-28 04:52:49] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 290, Y= 18, Z= -87
[2024-03-28 04:52:49] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 290, Y= 18, Z= -87
[2024-03-28 04:52:49] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 290, Y= 18, Z= -87
[2024-03-28 04:52:52] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 290, Y= 18, Z= -91
[2024-03-28 04:57:50] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 277, Y= 41, Z= -58
[2024-03-28 04:59:53] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 345, Y= 47, Z= -147
[2024-03-28 05:05:37] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 237, Y= 58, Z= -116
[2024-03-28 05:05:42] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 231, Y= 53, Z= -126
[2024-03-28 05:05:43] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 233, Y= 53, Z= -126
[2024-03-28 05:05:47] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 232, Y= 52, Z= -105
[2024-03-28 05:05:47] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 233, Y= 52, Z= -104
[2024-03-28 05:05:48] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 233, Y= 52, Z= -104
[2024-03-28 05:05:49] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 234, Y= 52, Z= -105
[2024-03-28 05:05:52] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 239, Y= 56, Z= -93
[2024-03-28 05:05:52] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 239, Y= 56, Z= -92
[2024-03-28 05:05:52] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 239, Y= 56, Z= -92
[2024-03-28 05:05:53] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 239, Y= 56, Z= -92
[2024-03-28 05:05:53] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 239, Y= 56, Z= -92
[2024-03-28 05:05:54] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 239, Y= 56, Z= -92
[2024-03-28 05:05:54] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 241, Y= 56, Z= -90
[2024-03-28 05:05:57] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 241, Y= 56, Z= -89
[2024-03-28 05:05:57] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 239, Y= 56, Z= -89
[2024-03-28 05:06:11] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 311, Y= 59, Z= -77
[2024-03-28 14:21:01] [world] The Player <Heinrich_Himmler> has emptied WATER BUCKET at X= -808, Y= 73, Z= 655
[2024-03-28 18:33:24] [world] The Player <xcpc> has emptied LAVA BUCKET at X= -306, Y= 64, Z= 279
[2024-03-28 18:34:08] [world] The Player <xcpc> has emptied LAVA BUCKET at X= -306, Y= 64, Z= 279
[2024-03-28 18:34:21] [world] The Player <xcpc> has emptied LAVA BUCKET at X= -306, Y= 64, Z= 278
[2024-03-28 18:34:51] [world] The Player <xcpc> has emptied LAVA BUCKET at X= -307, Y= 64, Z= 278
[2024-03-28 18:35:27] [world] The Player <xcpc> has emptied LAVA BUCKET at X= -307, Y= 64, Z= 278
[2024-03-28 18:35:33] [world] The Player <xcpc> has emptied LAVA BUCKET at X= -306, Y= 64, Z= 279
[2024-03-28 18:37:12] [world] The Player <xcpc> has emptied LAVA BUCKET at X= -305, Y= 64, Z= 278
[2024-03-28 18:37:14] [world] The Player <xcpc> has emptied LAVA BUCKET at X= -305, Y= 64, Z= 278
[2024-03-28 18:37:15] [world] The Player <xcpc> has emptied LAVA BUCKET at X= -305, Y= 64, Z= 278
[2024-03-28 18:37:17] [world] The Player <xcpc> has emptied LAVA BUCKET at X= -305, Y= 64, Z= 278
[2024-03-28 18:37:21] [world] The Player <xcpc> has emptied LAVA BUCKET at X= -305, Y= 64, Z= 278
[2024-03-28 18:37:27] [world] The Player <xcpc> has emptied LAVA BUCKET at X= -305, Y= 64, Z= 279
[2024-03-28 18:37:40] [world] The Player <xcpc> has emptied LAVA BUCKET at X= -305, Y= 64, Z= 278
[2024-03-28 18:37:43] [world] The Player <xcpc> has emptied LAVA BUCKET at X= -305, Y= 64, Z= 278
[2024-03-28 19:22:55] [world] The Player <Milk_Frog> has emptied LAVA BUCKET at X= -312, Y= 66, Z= 276
[2024-03-28 19:22:58] [world] The Player <Milk_Frog> has emptied LAVA BUCKET at X= -312, Y= 66, Z= 274
[2024-03-28 19:23:17] [world] The Player <Milk_Frog> has emptied LAVA BUCKET at X= -307, Y= 65, Z= 274
[2024-03-28 22:25:21] [world_the_end] The Player <GolemDaWanderer> has emptied WATER BUCKET at X= 42, Y= 52, Z= -33
[2024-03-28 22:36:39] [world_the_end] The Player <GolemDaWanderer> has emptied WATER BUCKET at X= 121, Y= 61, Z= -8
[2024-03-28 22:36:39] [world_the_end] The Player <GolemDaWanderer> has emptied WATER BUCKET at X= 121, Y= 61, Z= -8
[2024-03-28 22:36:40] [world_the_end] The Player <GolemDaWanderer> has emptied WATER BUCKET at X= 121, Y= 61, Z= -8
[2024-03-28 22:36:40] [world_the_end] The Player <GolemDaWanderer> has emptied WATER BUCKET at X= 121, Y= 61, Z= -8
[2024-03-28 22:36:40] [world_the_end] The Player <GolemDaWanderer> has emptied WATER BUCKET at X= 121, Y= 61, Z= -8
[2024-03-28 22:36:43] [world_the_end] The Player <GolemDaWanderer> has emptied WATER BUCKET at X= 123, Y= 62, Z= -5
[2024-03-28 22:36:49] [world_the_end] The Player <GolemDaWanderer> has emptied WATER BUCKET at X= 117, Y= 58, Z= 4
[2024-03-28 22:37:01] [world_the_end] The Player <GolemDaWanderer> has emptied WATER BUCKET at X= 111, Y= 59, Z= 9
[2024-03-28 22:37:10] [world_the_end] The Player <GolemDaWanderer> has emptied WATER BUCKET at X= 104, Y= 55, Z= 13
[2024-03-28 22:37:14] [world_the_end] The Player <GolemDaWanderer> has emptied WATER BUCKET at X= 102, Y= 50, Z= 7
[2024-03-28 22:37:18] [world_the_end] The Player <GolemDaWanderer> has emptied WATER BUCKET at X= 103, Y= 50, Z= 6
[2024-03-28 22:37:22] [world_the_end] The Player <GolemDaWanderer> has emptied WATER BUCKET at X= 105, Y= 51, Z= -1
[2024-03-28 22:37:23] [world_the_end] The Player <GolemDaWanderer> has emptied WATER BUCKET at X= 105, Y= 52, Z= -1
[2024-03-28 22:37:23] [world_the_end] The Player <GolemDaWanderer> has emptied WATER BUCKET at X= 105, Y= 53, Z= -2
[2024-03-28 22:40:23] [world_the_end] The Player <GolemDaWanderer> has emptied WATER BUCKET at X= 82, Y= 58, Z= -3
[2024-03-28 22:40:26] [world_the_end] The Player <GolemDaWanderer> has emptied WATER BUCKET at X= 82, Y= 56, Z= -3
[2024-03-28 22:40:27] [world_the_end] The Player <GolemDaWanderer> has emptied WATER BUCKET at X= 82, Y= 58, Z= -3
[2024-03-28 22:40:30] [world_the_end] The Player <GolemDaWanderer> has emptied WATER BUCKET at X= 82, Y= 57, Z= -5
[2024-03-28 22:50:31] [world] The Player <NezukoChan> has emptied WATER BUCKET at X= -556, Y= 26, Z= 336
[2024-03-28 23:02:39] [world] The Player <Feathery> has emptied LAVA BUCKET at X= -306, Y= 71, Z= 283
[2024-03-28 23:02:41] [world] The Player <Feathery> has emptied LAVA BUCKET at X= -306, Y= 71, Z= 283
[2024-03-28 23:18:00] [world] The Player <BTC> has emptied WATER BUCKET at X= -891, Y= 66, Z= 836
[2024-03-28 23:18:05] [world] The Player <BTC> has emptied WATER BUCKET at X= -891, Y= 71, Z= 836
[2024-03-28 23:18:06] [world] The Player <BTC> has emptied WATER BUCKET at X= -891, Y= 73, Z= 837
[2024-03-28 23:18:07] [world] The Player <BTC> has emptied WATER BUCKET at X= -891, Y= 74, Z= 837
[2024-03-28 23:18:08] [world] The Player <BTC> has emptied WATER BUCKET at X= -891, Y= 75, Z= 837
[2024-03-28 23:18:19] [world] The Player <BTC> has emptied WATER BUCKET at X= -891, Y= 79, Z= 837
[2024-03-28 23:24:25] [world] The Player <BTC> has emptied WATER BUCKET at X= -1073, Y= 65, Z= 1339
[2024-03-29 00:22:16] [world] The Player <BTC> has emptied WATER BUCKET at X= -1466, Y= 67, Z= 544
[2024-03-29 00:33:27] [world] The Player <BTC> has emptied WATER BUCKET at X= -3050, Y= 30, Z= 518
[2024-03-29 00:34:21] [world] The Player <BTC> has emptied WATER BUCKET at X= -3050, Y= 30, Z= 518
[2024-03-29 00:34:25] [world] The Player <BTC> has emptied WATER BUCKET at X= -3050, Y= 32, Z= 518
[2024-03-29 00:34:31] [world] The Player <BTC> has emptied WATER BUCKET at X= -3050, Y= 33, Z= 518
